Query,Hotel,Relevance Score
Suggest a hotel for cultural explorers.,uk_england_london_thistle_city_barbican,2
Suggest a hotel for cultural explorers.,uk_england_london_jolly_st_ermin_s_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_crowne_plaza_london_the_city,3
Suggest a hotel for cultural explorers.,uk_england_london_grange_city_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_the_rembrandt,3
Suggest a hotel for cultural explorers.,uk_england_london_park_plaza_county_hall_london,3
Suggest a hotel for cultural explorers.,uk_england_london_charing_cross,3
Suggest a hotel for cultural explorers.,uk_england_london_radisson_edwardian_kenilworth_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_radisson_edwardian_new_providence_wharf,2
Suggest a hotel for cultural explorers.,uk_england_london_hilton_london_metropole,2
Suggest a hotel for cultural explorers.,uk_england_london_andaz_london,2
Suggest a hotel for cultural explorers.,uk_england_london_park_international_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_ridgemount_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_kingsway_hall_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_the_tower,2
Suggest a hotel for cultural explorers.,uk_england_london_the_park_lane_sheraton_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_plaza_on_the_river_club_and_residence,3
Suggest a hotel for cultural explorers.,uk_england_london_the_grand_at_trafalgar_square,3
Suggest a hotel for cultural explorers.,uk_england_london_london_marriott_hotel_marble_arch,2
Suggest a hotel for cultural explorers.,uk_england_london_sanderson_hotel_london,2
Suggest a hotel for cultural explorers.,uk_england_london_marriott_london_park_lane,3
Suggest a hotel for cultural explorers.,uk_england_london_radisson_edwardian_mountbatten_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_the_grosvenor,2
Suggest a hotel for cultural explorers.,uk_england_london_millennium_mayfair_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_crowne_plaza_london_shoreditch,2
Suggest a hotel for cultural explorers.,uk_england_london_regency_hotel_queen_s_gate,2
Suggest a hotel for cultural explorers.,uk_england_london_grosvenor_house_a_jw_marriott_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_marriott_london_county_hall,3
Suggest a hotel for cultural explorers.,uk_england_london_the_marylebone_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_the_darlington_hyde_park,2
Suggest a hotel for cultural explorers.,uk_england_london_the_ritz_london,3
Suggest a hotel for cultural explorers.,uk_england_london_park_inn_london_russell_square,3
Suggest a hotel for cultural explorers.,uk_england_london_one_aldwych,3
Suggest a hotel for cultural explorers.,uk_england_london_ashburn_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_lancaster_london,2
Suggest a hotel for cultural explorers.,uk_england_london_holiday_inn_london_kings_cross_bloomsbury,1
Suggest a hotel for cultural explorers.,uk_england_london_ibis_london_city,3
Suggest a hotel for cultural explorers.,uk_england_london_radisson_edwardian_leicester_square_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_britannia_international_hotel,1
Suggest a hotel for cultural explorers.,uk_england_london_grange_holborn_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_radisson_edwardian_hampshire_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_cranley_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_windermere_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_harrington_hall_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_draycott_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_marriott_london_maida_vale,2
Suggest a hotel for cultural explorers.,uk_england_london_corus_hotel_hyde_park,2
Suggest a hotel for cultural explorers.,uk_england_london_hyatt_regency_london_the_churchill,2
Suggest a hotel for cultural explorers.,uk_england_london_premier_inn_london_kings_cross_st_pancras,2
Suggest a hotel for cultural explorers.,uk_england_london_cadogan_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_holiday_inn_london_bloomsbury,3
Suggest a hotel for cultural explorers.,uk_england_london_wyndham_grand_london_chelsea_harbour,2
Suggest a hotel for cultural explorers.,uk_england_london_threadneedles_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_hilton_london_canary_wharf,2
Suggest a hotel for cultural explorers.,uk_england_london_london_hilton_on_park_lane,2
Suggest a hotel for cultural explorers.,uk_england_london_novotel_london_st_pancras,2
Suggest a hotel for cultural explorers.,uk_england_london_myhotel_bloomsbury,2
Suggest a hotel for cultural explorers.,uk_england_london_alhambra_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_flemings_mayfair_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_parkes_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_holiday_inn_london_mayfair,2
Suggest a hotel for cultural explorers.,uk_england_london_club_quarters_st_paul_s,2
Suggest a hotel for cultural explorers.,uk_england_london_hilton_london_euston,2
Suggest a hotel for cultural explorers.,uk_england_london_london_marriott_hotel_kensington,3
Suggest a hotel for cultural explorers.,uk_england_london_tavistock_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_best_western_phoenix_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_le_meridien_piccadilly,2
Suggest a hotel for cultural explorers.,uk_england_london_rhodes_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_hilton_london_olympia,2
Suggest a hotel for cultural explorers.,uk_england_london_marriott_london_grosvenor_square_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_premier_inn_london_kensington,2
Suggest a hotel for cultural explorers.,uk_england_london_twenty_nevern_square,2
Suggest a hotel for cultural explorers.,uk_england_london_arosfa,3
Suggest a hotel for cultural explorers.,uk_england_london_london_marriott_west_india_quay,2
Suggest a hotel for cultural explorers.,uk_england_london_premier_inn_london_city_tower_hill,2
Suggest a hotel for cultural explorers.,uk_england_london_claridge_s,3
Suggest a hotel for cultural explorers.,uk_england_london_the_beaufort,2
Suggest a hotel for cultural explorers.,uk_england_london_novotel_london_west,2
Suggest a hotel for cultural explorers.,uk_england_london_london_lodge_hotel,2
Suggest a hotel for cultural explorers.,uk_england_london_quality_crown_hotel_kensington,2
Suggest a hotel for cultural explorers.,uk_england_london_the_caesar,2
Suggest a hotel for cultural explorers.,uk_england_london_ambassadors_hotel_in_bloomsbury,2
Suggest a hotel for cultural explorers.,uk_england_london_thistle_euston,2
Suggest a hotel for cultural explorers.,uk_england_london_imperial_hotel,3
Suggest a hotel for cultural explorers.,uk_england_london_millennium_knightsbridge_hotel,2
