Hotel,Summary
usa_new york city_comfort_inn_chelsea,"The Comfort Inn Chelsea is centrally located near the Flatiron Building and multiple subway lines, making it easy to get around Manhattan. Rooms include a safe, refrigerator, and free wifi, with a complimentary breakfast available."
usa_new york city_comfort_inn_manhattan,"This hotel has a great central location with easy access to many attractions, including Macy's and the Empire State Building, and has complimentary breakfast and free Internet. It is noted to be a smaller, older property with some rooms having views of the Empire State Building."
usa_new york city_comfort_inn_manhattan_bridge,"The Comfort Inn Manhattan Bridge is a new and clean hotel in Chinatown with easy access to multiple subway lines, Little Italy, and other downtown attractions. It offers free Wi-Fi, complimentary breakfast, and compact rooms, with some rooms featuring views of the Manhattan Bridge."
usa_new york city_comfort_inn_midtown,"This reasonably priced hotel is in an unbeatable location right off Times Square and close to subway lines for easy access to other attractions, and rooms include free wireless internet. Several reviewers mention the availability of a business center with computers and printers for guest use and say that the staff is friendly and helpful."
usa_new york city_comfort_inn_midtown_manhattan,"The hotel is in the Theater District near Times Square and subway/bus stops, and offers free high-speed Wi-Fi, a computer with internet and printer in the lobby, and a complimentary continental breakfast. Some rooms are small, and there is only one elevator for the 7-story building."
usa_new york city_comfort_inn_midtown_west_convention_center,"The Comfort Inn is centrally located, within walking distance of Times Square, and offers free breakfast, but rooms can be small. It is near public transportation, making it easy to get around."
usa_new york city_comfort_inn_times_square,"The hotel is in a central location, close to Times Square, the subway, and the Port Authority Bus Terminal, making it convenient for exploring the city. Rooms are small but clean, modern, and well-equipped, and the hotel offers complimentary breakfast."
usa_new york city_cooper_square_hotel,"The hotel has a trendy, modern design with small rooms, floor-to-ceiling windows and no traditional front desk, offering a unique check-in experience in a living room-like setting. It is conveniently located near the East Village with access to subway lines and various restaurants and bars, making it easy to explore the city."
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel is a clean, basic hotel in Tribeca with a subway station right outside, making it easy to explore Manhattan.  Rooms can be small and noisy, but the location and price make it a reasonable option for budget-conscious travelers."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"This Courtyard is located near Times Square and subway stations, making it easy to get around Manhattan quickly. The hotel offers free Wi-Fi and a business center."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"The Courtyard Upper East Side is a clean and modern hotel with comfortable beds and a gym and pool. It is located in a quiet, residential area, a 10-15 minute walk to the subway, and offers free Wi-Fi."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,"The Courtyard Marriott Fifth Avenue is centrally located near attractions like Times Square and Grand Central Station, with a deli next door open 24/7. Some rooms are small, but they offer free internet access and a business center."
usa_new york city_courtyard_new_york_manhattan_midtown_east,"This hotel is conveniently located near a subway station, allowing for easy access to various parts of Manhattan, and offers quick check-in/out services. It also has a 24-hour pharmacy next door and provides free coffee and tea on the 12th floor."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel is located in the heart of SoHo, near subway and bus lines, and offers amenities such as a bar with a selection of over 400 bottles, a restaurant with delicious wines, and proximity to Broadway. The hotel features individually designed rooms, tall warehouse-style windows, and oak-tree floors."
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square is in a central location with easy access to subway stations and Broadway, and offers a concierge service and a buzzy bar. It may not be suitable for those seeking quiet as it is located in a busy area."
usa_new york city_da_vinci_hotel,"The Da Vinci Hotel offers a central location near Times Square and Central Park, with small but clean rooms. It provides basic amenities like free internet access and a simple breakfast, suitable for travelers focused on exploring the city."
usa_new york city_doubletree_guest_suites_times_square,"This hotel is in Times Square, near the subway, making it easy to access different parts of the city, and also has 2-room suites, with a fridge and microwave. It is close to shopping, restaurants, and entertainment."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"This hotel is clean and modern, with small rooms that are well-appointed, and is located within walking distance of Penn Station, Times Square, and other attractions. There are only two elevators, which can result in long wait times, and internet access is not free."
usa_new york city_doubletree_metropolitan_hotel,"This hotel is centrally located near a subway station and many attractions, making it easy to get around Manhattan. The rooms are noted as clean and comfortable, with some offering city views, and though small, are a good value for the location."
usa_new york city_dream,"This trendy and modern hotel is centrally located near Times Square and Central Park, with subway access, a rooftop bar, and clean, though small, rooms. It may appeal to younger travelers seeking a hip atmosphere."
usa_new york city_duane_street_hotel,"Duane Street Hotel is ideally located in lower Manhattan near major subway lines, providing easy access to various parts of the city. The hotel's location allows for walking distance to SoHo, Tribeca, and the financial district, making it convenient for exploring different neighborhoods."
usa_new york city_dylan_hotel,"The Dylan Hotel is located near Grand Central Terminal, Times Square, and the theater district, making it easy to access transportation and tourist attractions. Some rooms include amenities like iPod docking stations, and the hotel offers free wireless internet."
usa_new york city_eastgate_tower,"This hotel offers spacious rooms with kitchenettes, making it suitable for longer stays and saving on dining costs, and is conveniently located near Grand Central Station for easy access to transportation. The Eastgate Tower offers clean rooms and coin-operated laundry in the basement, and is near grocery stores and various restaurants."
usa_new york city_econo_lodge_times_square,"The Econo Lodge Times Square offers a great location near Times Square, subways, and restaurants, with clean, small rooms suitable for sleeping, plus complimentary breakfast, coffee, and tea; bear in mind that the rooms may be noisy, and luggage storage incurs a fee."
usa_new york city_embassy_suites_hotel_new_york_city,"This hotel is located in lower Manhattan, a 10-minute walk to the subway, near the Hudson River, and offers free breakfast and evening drinks. The hotel has spacious rooms with separate living areas, microwave, and access to a gym, and is close to the WTC site, shops, and restaurants."
usa_new york city_empire_hotel,"The Empire Hotel is located near Central Park and Lincoln Center, with easy access to subway lines and many shops and restaurants; it has a trendy lobby, comfortable beds, and offers free wireless internet. Some rooms are small, and can be noisy, but it has a rooftop bar that attracts a trendy crowd."
usa_new york city_envoy_club,"Envoy Club offers spacious studio and apartment-style rooms with fully equipped kitchens, providing a home-away-from-home experience for travelers. The hotel is located within walking distance of attractions like the Empire State Building and offers amenities such as a rooftop deck and fitness center."
usa_new york city_eurostars_wall_street,"The hotel is centrally located near Wall St and the South Street Seaport, with subway access and proximity to attractions like Battery Park and Ground Zero. Rooms are large for NYC standards, with amenities like a fridge, microwave, and free internet access."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located in the Upper West Side, near Central Park and subway lines, providing easy access to the city. The rooms are clean and comfortable but may be small, and some guests have noted issues with the friendliness of the front desk staff."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"This new hotel is centrally located near Times Square and the subway, offering free internet and breakfast. Rooms are small but clean and comfortable, though the surrounding street is a bit gritty."
usa_new york city_fitzpatrick_grand_central_hotel,"The Fitzpatrick Grand Central is centrally located near Grand Central Station, making it easy to get around Manhattan. The hotel offers clean, comfortable rooms and a friendly staff."
usa_new york city_fitzpatrick_manhattan,"The Fitzpatrick Manhattan is located on Lexington Avenue near shopping, museums, and transportation. Rooms include amenities such as mini-fridges and comfortable beds."
usa_new york city_flatotel,"The hotel is centrally located near Times Square, Rockefeller Center, and subway stations. Rooms include a fridge and microwave which would be useful for spontaneous travelers."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"This hotel has small but well-equipped rooms, free wired internet, and is located close to subway lines, making it easy to get around the city. The hotel is in Chelsea, within walking distance to many attractions."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"The hotel is located near multiple subway lines providing easy access to various parts of the city, and is within walking distance of SoHo and Greenwich Village shops and restaurants. The hotel offers free WiFi and a small gym, and rooms have Starbucks coffee."
usa_new york city_four_points_by_sheraton_midtown_times_square,"The hotel is conveniently located near Times Square and major subway lines, making it easy to access various parts of Manhattan. Guests can enjoy free high-speed internet, and the hotel offers discounted parking at a nearby lot."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons New York offers a prime location near Central Park and Fifth Avenue shopping, with spacious rooms and attentive concierge services that can provide quick recommendations and arrangements. Some reviewers mentioned services like pressing and transportation being readily available, along with the possibility of upgrades, which could appeal to spontaneous plans."
usa_new york city_gild_hall,"Gild Hall is located in the Financial District close to subway lines, making it easy to get around the city. Rooms feature modern amenities and comfortable beds and some reviewers note the area is quiet at night."
usa_new york city_gramercy_park_hotel,"Gramercy Park Hotel is known for its trendy and hip atmosphere, with a popular bar scene that requires reservations, as well as a rooftop bar exclusive to hotel guests. The hotel provides quick access to the private Gramercy Park and offers various amenities such as iPod docking stations and DVD rentals, and is located in a quiet area close to transportation."
usa_new york city_grand_hyatt_new_york,"This hotel offers a great location next to Grand Central Station with access to several subway lines, making it convenient for exploring various parts of Manhattan. Travelers can quickly access Times Square, the Chrysler Building, and other attractions."
usa_new york city_greenwich_hotel,"The Greenwich Hotel offers a relaxing and stylish experience with a mellow vibe, complimentary snacks and non-alcoholic drinks, and a location in a quiet part of Greenwich near restaurants and cafes. The hotel also features a gym, spa, and courtyard."
usa_new york city_hampton_inn_35th_st_empire_state_building,"This Hampton Inn is centrally located near Penn Station, Macy's, and Times Square, with a subway station close by, making it easy to explore the city. The hotel offers free Wi-Fi, complimentary breakfast, and a business center, with clean and modern rooms that may be small."
usa_new york city_hampton_inn_madison_square_garden,"This Hampton Inn offers a central location near Penn Station, Times Square, and major attractions, with easy access to subway lines for spontaneous exploration. Free breakfast and internet are included, and rooms are clean and comfortable, though small."
usa_new york city_hampton_inn_manhattan_chelsea,"The Hampton Inn Chelsea is conveniently located near subway lines and within walking distance of attractions like Times Square and Madison Square Garden. It offers amenities such as free breakfast, Wi-Fi, and a fitness room, suitable for a traveler looking for ease of access and essential services."
usa_new york city_hampton_inn_manhattan_soho,"The Hampton Inn Soho offers a convenient location near subways, shopping, dining, and various downtown neighborhoods, with compact but clean rooms and complimentary breakfast. Some rooms have city views, and the hotel provides free internet access."
usa_new york city_hampton_inn_manhattan_times_square_south,"The hotel is in a convenient location near Times Square and Broadway, with easy access to subway and transportation, but the immediate surrounding area is considered by some to be less desirable. The hotel has small rooms, free breakfast, and amenities such as internet and business center."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"The hotel is in a convenient location near the subway, the Seaport, and various downtown attractions, making it easy to explore the city. There is free breakfast and internet, and rooms have comfortable beds and flat-screen TVs."
usa_new york city_helmsley_middletowne_hotel,"The Helmsley Middletowne is an older, centrally located hotel with large rooms and a small lobby, offering a basic continental breakfast and proximity to major attractions like Times Square and Grand Central Station. Rooms may be dated, but the hotel provides a clean, functional space for sightseeing and shopping in Midtown Manhattan."
usa_new york city_hilton_club_new_york,"The hotel is in a central Manhattan location near a train station, Times Square, and Central Park. Select rooms include complimentary breakfast, wireless access, a cocktail reception, and access to a gym and business center."
usa_new york city_hilton_garden_inn_chelsea,"This hotel is centrally located with subway stations nearby, making it easy to get around Manhattan, and rooms include a refrigerator, microwave, and free wired/wireless internet. The hotel is also within walking distance of many attractions like Times Square, Macy's, and the Empire State Building."
usa_new york city_hilton_garden_inn_new_york_west_35th,"This Hilton Garden Inn is centrally located near the subway, Macy's, Times Square, and other attractions, making it easy to explore the city. The rooms include a fridge, microwave, and free Wi-Fi, and there is also a business center for printing boarding passes and a pantry in the lobby."
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square offers a convenient location near Times Square and subway lines, with amenities like free Wi-Fi, microwaves, and refrigerators in the rooms. Its central location and business-friendly amenities cater to travelers with busy schedules."
usa_new york city_hilton_garden_inn_tribeca,"The Hilton Garden Inn Tribeca is conveniently located near multiple subway lines, including one directly outside, providing easy access to various parts of the city. It offers amenities such as free internet, a refrigerator, and a microwave, and is within walking distance of several neighborhoods like Soho, Chinatown, and Tribeca."
usa_new york city_hilton_new_york,This hotel is centrally located near many subway stations and tourist attractions like Central Park and Times Square. The hotel has a zip check-in and luggage drop-off for a fee and is generally busy.
usa_new york city_hilton_times_square,"Located in the heart of Times Square, this hotel is close to subway lines for easy access to public transportation around New York. The hotel is also within walking distance of many major attractions and theaters."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"This hotel has small, modern, and clean rooms and is located close to many attractions like Times Square, Rockefeller Center, and Central Park. It offers free Wi-Fi, and a free breakfast that includes hot items, which allows travelers to quickly start their day."
usa_new york city_holiday_inn_express_new_york_city_times_square,"This Holiday Inn Express is located a short walk from Times Square, Penn Station, and the Port Authority bus terminal, with subways nearby. It offers free breakfast and internet, and rooms have air conditioning and coffee pots."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"This hotel is centrally located near Penn Station, Times Square, and the subway. Rooms are small, but clean, and include complimentary breakfast and free WiFi."
usa_new york city_holiday_inn_manhattan_downtown_soho,"This Holiday Inn is located in Chinatown, close to the subway, with generally clean rooms. It's near several vibrant areas like Little Italy and Soho, making it convenient for exploring."
usa_new york city_holiday_inn_midtown_57th_st,"This Holiday Inn is a budget-friendly option with clean, spacious rooms, though some find the decor outdated; its central location provides easy access to Central Park, Times Square, and subway lines, making it suitable for tourists exploring the city. Note that some guests have reported slow elevators and noise issues."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"This hotel is in a great central location, close to subway, Madison Square Garden, and Penn Station; the rooms are small but clean and modern. The staff are friendly and helpful, and guests can enjoy free internet and a small gym."
usa_new york city_hotel_17,"Hotel 17 is a budget-friendly hotel in the Gramercy Park neighborhood, near Union Square and subway lines, with small, clean rooms and shared bathrooms that are also kept clean. Rooms have a sink and mirror, and the hotel's location provides easy access to downtown Manhattan."
usa_new york city_hotel_31,"Hotel 31 is a budget-friendly option in Midtown Manhattan with small, clean rooms and shared bathrooms, near the Empire State Building and subway. The hotel has a retro feel and is within walking distance to many attractions."
usa_new york city_hotel_373,"Hotel 373 offers a central location near attractions like the Empire State Building and Times Square, with compact, clean rooms suitable for short stays. It's adjacent to a Starbucks and various eateries, providing convenient options for quick meals and coffee."
usa_new york city_hotel_41_at_times_square,"Hotel 41 is centrally located near Times Square and subway lines, making it easy to explore NYC, and offers amenities such as free wifi, DVD rentals, and breakfast. The rooms are small, but clean and modern, with helpful staff available."
usa_new york city_hotel_99,"Hotel 99, located on the Upper West Side, offered modern rooms equipped with flat-screen TVs and free internet access. It was undergoing renovations during the review period, with some floors still under construction and the elevator not yet operational."
usa_new york city_hotel_beacon,"The Hotel Beacon offers apartment-style rooms with kitchenettes, providing a home-away-from-home experience, and is located in the Upper West Side, near the subway for easy access to the city. The nearby 24-hour market and flexible room options cater to travelers seeking convenience and independence."
usa_new york city_hotel_chandler,"Hotel Chandler is praised for its central Midtown location, near the Empire State Building and subway lines, making it easy to explore Manhattan. The hotel offers comfortable, clean rooms with modern amenities, though some rooms are small and may have limited views."
usa_new york city_hotel_deauville,"Hotel Deauville is a budget-friendly, centrally located hotel near the subway, with small, clean rooms and helpful staff. It is within walking distance of major attractions like the Empire State Building and offers free Wi-Fi."
usa_new york city_hotel_east_houston,"The hotel's location is convenient to subway stations, Soho, Little Italy, and the East and West Village. They offer complimentary breakfast and internet access."
usa_new york city_hotel_elysee,"This hotel is conveniently located near attractions and the subway, with rooms offering complimentary high-speed internet access. Guests can enjoy a continental breakfast, all-day beverages, and an afternoon wine and cheese hour in the club room."
usa_new york city_hotel_gansevoort,"This trendy hotel is in the Meatpacking District, near restaurants, shops, and nightlife, with a rooftop bar, and easy access to subway lines, and cabs. Some rooms have balconies, and some guests report noise at night."
usa_new york city_hotel_giraffe,"This hotel is well-located between uptown and downtown with access to the subway and has 24/7 coffee and tea, newspapers, and free internet. It offers the flexibility of included breakfast and evening wine and cheese."
usa_new york city_hotel_grand_union,"The Grand Union Hotel is centrally located, near subway lines and landmarks like the Empire State Building, offering budget-friendly accommodations with clean rooms and helpful staff. It may not be luxurious, but it is a practical base for exploring the city."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo offers a modern, minimalist design with spacious rooms for NYC, featuring comfortable beds, Aveda toiletries, and large flat-screen TVs; its location is convenient to subway lines, Times Square, and other attractions. However, some rooms lack amenities like coffee makers and luggage racks."
usa_new york city_hotel_mela,"Hotel Mela is located near Times Square and public transportation, though the rooms are small and known to have thin walls. It is known for its modern and clean rooms, accommodating staff, and a restaurant next door with room service."
usa_new york city_hotel_metro,"The Hotel Metro is in a great central location near transportation, Macy's, and the Empire State Building, and it has a complimentary breakfast, free wifi, and a rooftop bar/terrace that may be ideal for spontaneous travelers. Some rooms were spacious, although others were small, and the fitness center could also be an asset for travelers."
usa_new york city_hotel_newton,"Hotel Newton is a budget-friendly hotel near the 96th Street subway station, providing quick access to Times Square and other attractions. Some rooms include a fridge and microwave, and the surrounding area has shops, diners, and cafes."
usa_new york city_hotel_on_rivington,"This hotel is located in the Lower East Side and has a trendy bar and restaurant. The hotel has comfortable beds, and modern room designs with floor-to-ceiling windows that provide great views, and free WiFi."
usa_new york city_hotel_reserve,"Hotel Reserve is a smaller, modern hotel in the Financial District near several subway lines, making it easy to get around the city. Rooms have comfortable beds, flat-screen TVs, and free Wi-Fi."
usa_new york city_hotel_st_james,"The St. James Hotel is a budget-friendly option with an amazing central location near Times Square, offering clean and basic rooms. The hotel's excellent location caters to spontaneous travelers."
usa_new york city_hotel_stanford,"The Stanford Hotel is in midtown Manhattan, close to Penn Station, subways, Times Square, and shopping, and offers small, clean rooms with a refrigerator and free continental breakfast. There is only one slow elevator for all floors."
usa_new york city_hotel_wales,"Hotel Wales is a smaller, quaint hotel located on the Upper East Side, near Central Park and museums, with a rooftop terrace; rooms can be small, and some have noisy AC units. Continental breakfast is offered, and the hotel provides a common area with computers and internet access."
usa_new york city_hudson_hotel,"This trendy hotel has a great bar and lobby scene, and is conveniently located near Central Park and the subway. Although the rooms are small, they have a unique, hip style and provide ipod docks."
usa_new york city_ink48_a_kimpton_hotel,"Ink48 offers large rooms with city or Hudson River views, and is located a 10-15 minute walk from Times Square and the theater district. It's near Hell's Kitchen restaurants, with easy cab access for exploring different parts of the city."
usa_new york city_inn_new_york_city,"The Inn offers a ""home away from home"" experience with apartment-style suites, kitchens stocked with complimentary snacks and drinks, and a location near the subway for quick access to Times Square and other attractions. With no set check-in or check-out schedule, and close proximity to the subway, this location can be ideal for flexible travel schedules."
usa_new york city_intercontinental_the_barclay_new_york,"The Intercontinental Barclay offers a midtown Manhattan location close to Grand Central Station, with generally clean rooms and quick elevator service, though some report small bathrooms. The hotel's location provides easy access to delis and various dining options, especially for breakfast."
usa_new york city_jumeirah_essex_house,The hotel's location is convenient to many attractions and the subway. They also offer a car service that will transport you FOC 10 blocks.
usa_new york city_kitano_new_york,"The Kitano is centrally located near Grand Central Station, making it easy to walk to many attractions, and provides a quiet, clean room to relax. Some reviewers mentioned the availability of umbrellas and tea makers in the rooms, while others noted the hotel's jazz bar."
usa_new york city_la_quinta_manhattan,"La Quinta Manhattan is in a central midtown location close to subway lines, Penn Station, Times Square, and the Empire State Building. The hotel offers free amenities such as breakfast and internet and has a rooftop bar with views."
usa_new york city_lafayette_house,"Lafayette House is a boutique hotel in a townhouse, offering large, uniquely decorated rooms with sitting areas and fireplaces, some with kitchenettes and courtyard access. It is located in the East Village, near restaurants and attractions, but operates without 24/7 concierge service."
usa_new york city_le_parker_meridien,"This hotel has a perfect central location near shopping, broadway and Central Park, and is accessible to subway stations, allowing for easy travel to other locations.  Some rooms include work spaces, and helpful staff."
