Hotel,Summary
usa_new york city_amsterdam_court_hotel,"The hotel has a Japanese restaurant connected to it and a cocktail bar.
The hotel does not have its own restaurant but is near many restaurants."
usa_new york city_astor_on_the_park,"This hotel does not have fine dining or restaurants. There is a small cafe on the corner of the block, and some restaurants a few blocks away on Broadway."
usa_new york city_bedford_hotel,"Dominico's restaurant served excellent mid-priced food with a nice bar, but some reviewers mentioned other restaurants and delis nearby as alternatives. Some reviews noted the lack of a hotel restaurant or breakfast."
usa_new york city_beekman_tower_hotel,The Beekman Tower has a restaurant on the 26th floor with views. It has an over-priced restaurant on the 26th Floor and a Top of the Tower restaurant with elegant and romantic ambience with a stunning view.
usa_new york city_belleclaire_hotel,"This hotel does not have a restaurant, but room service is available from the Manhattan Diner across the street. Several restaurants are nearby including Isabella's, Ruby Foo's, Ocean Grill, la Bettola, and vai restaurant."
usa_new york city_bentley_hotel,"The hotel has a rooftop restaurant and bar, but some reviewers found the restaurant dated, with mediocre food, while others enjoyed the restaurant's snacks and skyline views. Some reviews mention a continental breakfast buffet, while others state that the restaurant is closed or does not offer room service for breakfast."
usa_new york city_best_western_bowery_hanbee_hotel,"I did not find any mentions of excellent fine dining at this hotel. The reviews mention that the hotel is surrounded by Chinese, Vietnamese and Italian restaurants."
usa_new york city_best_western_convention_center_hotel,"I am sorry, but none of the reviews mention fine dining."
usa_new york city_best_western_hospitality_house,"These reviews do not contain information about fine dining at the hotel; however, some reviews mention there are Italian restaurants next to the accommodation and other nearby eateries. One review notes its proximity to the Waldorf Astoria, a hotel known for fine dining."
usa_new york city_best_western_seaport_inn_downtown,"This hotel does not have a restaurant, but there are many restaurants in close proximity and many that offer free delivery to the hotel. One review mentions Les Halles Brasserie as a must-go restaurant in the surrounding area."
usa_new york city_blue_moon_hotel,"The hotel does not have a restaurant for lunch or dinner, but there are many restaurants and bars in the surrounding Lower East Side. Tre Restaurant on Ludlow is recommended by staff."
usa_new york city_broadway_plaza_hotel,"I am sorry, there is no mention of fine dining at the hotel."
usa_new york city_buckingham_hotel,"This hotel does not have a restaurant, snack bar, coffee shop, or bar, but there are hundreds of restaurants and stores within a few blocks. The Green Cafe is two doors up and there is a Cafe Europa on the corner."
usa_new york city_candlewood_suites_new_york_city_times_square,"I am sorry, but none of the reviews mention fine dining at or near this hotel."
usa_new york city_carlton_arms,"I am sorry, but the reviews do not mention fine dining at the Carlton Arms Hotel or nearby. The hotel is described as a budget-friendly, artsy hotel with a convenient location."
usa_new york city_carvi_hotel_new_york,"The hotel is located near food and drink options on the street, and J P Clark's, a nice Irish pub, is at the end of the street. The bar in the lobby was still under construction at the time of one review."
usa_new york city_casablanca_hotel,"The hotel has an affiliated Italian restaurant next door named Tony Di Napoli's that provides room service. There is also a Mexican restaurant directly behind the hotel, called Villa Pancho."
usa_new york city_chambers_hotel,"The Chambers Hotel has a restaurant called Town, where guests can have lunch, breakfast in bed, and room service. Some found Town to be good but pricey, and others thought the food was very good."
usa_new york city_chelsea_lodge,"I am sorry, but there was no mention of excellent fine dining at this hotel. However, there were many mentions of great local food."
usa_new york city_chelsea_pines_inn,"The Chelsea Pines Inn is near many restaurants, including Italian and Spanish options. Some reviewers recommend restaurants and bars in the Meatpacking District, as well as a Vietnamese restaurant and an Italian restaurant called Primitivo."
usa_new york city_chelsea_savoy_hotel,"I am sorry, but there is no information about excellent fine dining in the provided hotel reviews. The reviews mention a complimentary continental breakfast with pastries and coffee, and nearby restaurants and delis, but no fine dining."
usa_new york city_city_club_hotel,"The City Club Hotel has an excellent restaurant, DB Bistro Moderne, with room service available. The restaurant is run by celebrity chef Daniel Boulud and is known for its expensive foie gras and truffle hamburger."
usa_new york city_clarion_collection_the_solita_soho_hotel,"The hotel has a French restaurant attached, and is within walking distance of many restaurants in Little Italy, Chinatown and Soho, including Balthazar. There is no bar or restaurant in the hotel, and no room service."
usa_new york city_club_quarters_downtown,"Some reviewers mentioned the hotel restaurant, William's, but found it overpriced. Other dining options are available within walking distance, and the hotel provides menus for local restaurants that deliver."
usa_new york city_club_quarters_midtown,"The hotel has an adjoining restaurant that looked to be a bit high-end, and a dining room with an overpriced breakfast and adequate dinner menu. Service in the dining room was good, but food was mediocre."
usa_new york city_club_quarters_rockefeller_center,"The Terrace Club on the 7th floor is a restaurant and bar with a patio that overlooks 51st Street and offers views of St. Patrick’s Cathedral, but some reviewers found it pricey, the food to be cold, and the service to be slow. Some reviewers also noted that there were many other restaurants in the area."
usa_new york city_comfort_inn_chelsea,"I am sorry, but none of the reviews mention fine dining in the hotel, so I cannot complete your request."
usa_new york city_comfort_inn_manhattan,"Brendan's bar/restaurant is attached to the hotel, provides a 15% discount to hotel guests, and serves tasty food. Some reviewers found the food at Brendan's very tasty and good value."
usa_new york city_comfort_inn_manhattan_bridge,"I am sorry, there is no mention of fine dining at this hotel. The reviews mention a complimentary continental breakfast with limited seating, and proximity to restaurants in Chinatown, Little Italy, and Brooklyn."
usa_new york city_comfort_inn_midtown,"I am sorry, but there is no mention of excellent fine dining at this hotel. The hotel has a free continental breakfast with bagels, toast, cereal, fruit, juice, coffee, and pastries."
usa_new york city_comfort_inn_midtown_manhattan,"I am sorry, but none of the hotel reviews mention fine dining at or near the hotel."
usa_new york city_comfort_inn_midtown_west_convention_center,"There is no mention of fine dining at the hotel or nearby. The hotel offers a basic, free continental breakfast."
usa_new york city_comfort_inn_times_square,"The hotel does not have a restaurant, although there are places to eat nearby, including Carbone's on 38th which one reviewer recommends. The Maze at The London is also suggested for fine dining."
usa_new york city_cooper_square_hotel,"The hotel has a restaurant on site and the staff can arrange for food from nearby eateries since there is no in-house restaurant to provide room service. There is also a bar and terrace but with a strange ""embedding"" into the neighborhood."
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel has a cafe and is next to several restaurants, a deli, a soda shop, and a Starbucks.  The Cosmopolitan Cafe boasts a great breakfast menu plus a dinner menu that has daily specials with a wine service."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,The hotel has a restaurant that serves breakfast and is near many shops and restaurants. Some reviewers mentioned a package including breakfast and nearby restaurants with good Italian food.
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"The hotel has a restaurant and bar on the first floor that looked dark and not interesting. Some reviewers mentioned nearby restaurants like Pinnocios, Cafe D’Alsace, and Timothy's Restaurant."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,"The hotel has a restaurant called Salmon River, but some reviewers found it pricey and not offering much selection, with one reviewer describing the salmon burger as tasting like canned catfood. There are many dining options within a couple blocks."
usa_new york city_courtyard_new_york_manhattan_midtown_east,"The hotel has a restaurant that serves breakfast, Outback Steakhouse delivers room service, and Smith & Wollensky's steakhouse is a few blocks away. Bice, an Italian restaurant, is also nearby."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel has a restaurant with a selection of delicious wines, a bar with over 400 bottles, and offers room service with options for both adults and children. The chef will also prepare custom dishes upon request."
usa_new york city_crowne_plaza_times_square_manhattan,"The hotel has a restaurant, Brasserie 1605, which some guests found mediocre or overpriced, but also has good breakfast. Others recommend nearby restaurants like Carmine's Italian, Ruby Foo's, and Cafe Edison."
usa_new york city_da_vinci_hotel,"The hotel has a restaurant (Joe G's Italian Restaurant) in the basement with a discount for hotel guests, but some found it expensive. Some reviews mention excellent food and service in the restaurant."
usa_new york city_doubletree_guest_suites_times_square,"This hotel has a restaurant, although some reviewers found the food quality and service disappointing and overpriced, and the restaurant decor and atmosphere were lackluster. Hilton Honors members may receive free breakfast buffet in the restaurant."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"The hotel has a restaurant called Cheltons where the executive chef greeted a guest at the door and the guest had rack of lamb with sweet potato puree. Some reviewers mentioned the breakfast, but it was only ok and not cheap enough for what it was."
usa_new york city_doubletree_metropolitan_hotel,"The reviews mention an on-site restaurant and bar, although some reviews suggest they are overpriced, and one describes the restaurant as having mediocre food. One review mentions breakfast is expensive, another mentions a great breakfast for Hhonors Gold members, and another states the hotel is near many restaurants."
usa_new york city_dream,"The hotel has an Italian restaurant called Serafina that is on site. Some reviewers found the food to be good, but some thought it was overpriced and had slow service."
usa_new york city_duane_street_hotel,"The hotel has a restaurant in the lobby, but it was sparsely populated and lacked a liquor license. One review mentions a complimentary buffet breakfast at the hotel restaurant, which was nice."
usa_new york city_dylan_hotel,"The Dylan Hotel has a full-service restaurant on-site, though some reviews mention that the restaurant can be pricey. Some reviewers enjoyed the restaurant's steak and found the service good."
usa_new york city_eastgate_tower,"This hotel does not have an on-site restaurant, though it is adjoined to the Il Sogno restaurant and offers room service. Frontier Diner is close by, and there are plenty of restaurants in the surrounding area."
usa_new york city_econo_lodge_times_square,"I am sorry, but the reviews do not contain information about fine dining at or near the hotel."
usa_new york city_embassy_suites_hotel_new_york_city,"This hotel has a Mexican restaurant (Chevy's), a Japanese restaurant, and Applebee's. One reviewer recommends Southwest NY, a restaurant with patio seating in the World Financial Center across the street."
usa_new york city_empire_hotel,"The hotel has two attached restaurants, Ed's Chowder House and P.J. Clarke's; Ed's Chowder House is brand new and beautiful, while P.J. Clarke's is a very nice pub-type place with lots of windows and very fresh raw oysters. The restaurant (Center Cut) was one of the nicest places to eat, with fantastic staff and food with reasonable prices."
usa_new york city_envoy_club,"I am sorry, but the hotel reviews do not contain information about fine dining."
usa_new york city_eurostars_wall_street,There is no food service mentioned in one review and another review said the breakfast buffet was just OK. Many reviewers mentioned restaurants and diners nearby the hotel.
usa_new york city_excelsior_hotel,"The Excelsior Hotel has an adjoining restaurant (separate ownership) with a bar off the lobby and a formal dining experience at Eighty One, located in the same building. There is also a breakfast buffet on the 2nd floor in a beautifully furnished room for $12 per person."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"This hotel does not have a bar or restaurant, but is located near Restaurant Row on 9th Avenue and Hell's Kitchen, which offer many dining options. There is also a list of nearby places that offer delivery."
usa_new york city_fitzpatrick_grand_central_hotel,"The hotel has a pub/restaurant called The Wheeltapper, which some reviewers found expensive and the food was average, while others enjoyed the food and atmosphere. The hotel offers room service and is near Grand Central Station's dining concourse."
usa_new york city_fitzpatrick_manhattan,"Some reviewers found the restaurant food tasty but overpriced; the Irish breakfast was frequently recommended, but the continental breakfast was considered inadequate by some. A few reviewers specifically praised the food and service in the bar."
usa_new york city_flatotel,"The hotel restaurant, Moda, was only open for breakfast at times and closed early, but had breakfast that was by far the best during one guest's trip. There are also mentions of specific restaurants nearby, such as Rue57."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"*   There is no great food or bar place in the hotel.
*   The restaurant service was slow and food and coffee was cold.
*   The hotel has a lounge/restaurant with good food and terrible dining atmosphere.
*   The restaurant downstairs in the hotel was excellent and well priced esp for happy hour!.
*   DO NOT even think of having breakfast here.
*   The restaurant/bar won't charge to your room.
*   The breakfast in the hotel restaurant was ok, nothing spectaculare, you get free internet in the bar, and the happy hour is just great.
*   Breakfast is not included but that was fine.
*   The rooms are great for business travelers: a free bottle of water, 100% free Internet (critical!) and great shower with fantastic water pressure.
*   The bar/restaurant is beautiful, classy, and is open until 4am!

This hotel has a bar and restaurant, however, some reviews mention that the restaurant was weird with bizarre lighting, the food and coffee was cold, and the service was slow. However, one review mentions the restaurant downstairs in the hotel was excellent and well priced esp for happy hour!."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"The hotel has a restaurant, but some reviewers found it overpriced and not that great, with one reviewer noting they were the only person eating there. The hotel is also located near many restaurants, heavily weighted towards Italian options."
usa_new york city_four_points_by_sheraton_midtown_times_square,"The hotel has a small restaurant on premise, but reviewers did not comment on the food. There is also a small counter up front for breakfast and drinks in the evening."
usa_new york city_four_seasons_hotel_new_york,"The hotel has multiple dining options, including L'Atelier de Joel Robuchon and Restaurant 57/57, with some reviewers noting exceptional food and service, while others found the food overpriced or average. The hotel's bar also offers a wide range of martinis and cocktails."
usa_new york city_gild_hall,The hotel has a Todd English bar/restaurant (Libertine) and a restaurant (Liberteen) that serves 3 meals a day; The restaurant serves a limited British themed menu. Some reviewers mentioned the hotel's restaurant was pricey but had good service.
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel has two restaurants, one Asian and one that serves breakfast on the rooftop garden, as well as the Rose Bar which serves food. Room service is available with a limited menu."
usa_new york city_grand_hyatt_new_york,"The hotel has a restaurant Commodore Grill open for breakfast and dinner with varied menus, and the Manhattan Sky Restaurant Bar, which is known for having the best breakfast menu on 42nd street. The hotel is connected to Grand Central Terminal which has a food court and some fine dining like Charlie Trotter's restaurant and The Oyster Bar and Restaurant."
usa_new york city_greenwich_hotel,"The Greenwich Hotel has an Italian restaurant, Locanda Verde, that is highly recommended and serves breakfast; however, one review found the restaurant's menu uninspired. The hotel restaurant had recently changed hands and the Italian food was over the top, according to another review."
usa_new york city_hampton_inn_35th_st_empire_state_building,"The reviews mention several restaurants near the hotel including Brendans, RUB (bbq), Lombardis (pizza), and Nicks & Stef's Steakhouse. Some reviews mention that the hotel allowed guests to get tea from the dining room free of charge."
usa_new york city_hampton_inn_madison_square_garden,"This Hampton Inn does not have fine dining on-site, but is located near many restaurants. Some reviewers mentioned nearby Korean restaurants, delis, diners and pubs."
usa_new york city_hampton_inn_manhattan_chelsea,"I am sorry, I cannot provide information about fine dining at this hotel. The hotel has a complimentary breakfast, but no other dining facilities."
usa_new york city_hampton_inn_manhattan_soho,"This hotel does not have a restaurant or bar but is close to many restaurants and bars. Some reviewers recommend specific restaurants nearby, such as Blue Ribbon Sushi and Lupes."
usa_new york city_hampton_inn_manhattan_times_square_south,"The front desk staff recommended the Carbone Ristorante, a small family-owned Italian restaurant with about six tables and a bar, located around the block from the hotel. The hotel provides menus of area restaurants that deliver."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"The Hampton Inn Seaport doesn't have a restaurant or bar, but is near seafood, Italian, steak, and Japanese restaurants. Table Tales is a restaurant that is cute and good for romantic couples."
usa_new york city_helmsley_middletowne_hotel,"This hotel does not have a restaurant but is near several dining options, including a diner, cafe, Greek restaurant, and an Indian/Asian restaurant. The hotel offers menus from local restaurants that deliver to the rooms."
usa_new york city_hilton_club_new_york,"The hotel has on-property restaurants, though none are available for meals between 3:00 p.m. and 5:30 p.m.; one reviewer was offered a free dinner to make up for an issue with their room."
usa_new york city_hilton_garden_inn_chelsea,"Reviews mention a breakfast room, but no full-service restaurant; room service is provided by a local bar/restaurant called Mustang Sally's. There is also a small shop where basic food provisions can be purchased."
usa_new york city_hilton_garden_inn_new_york_west_35th,"This Hilton Garden Inn has a restaurant that serves breakfast only, although there are many places to eat nearby. The hotel has a small bar, and room service is breakfast only."
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square is connected to the Pigalle restaurant, which serves French cuisine and is popular among hotel guests and outsiders. However, some reviewers found the food at Pigalle to be average and overpriced."
usa_new york city_hilton_garden_inn_tribeca,"The hotel has a fancy French restaurant, Bar Artisenal, and an in-building restaurant that was undergoing a change of ownership at the time of one review. Hearty breakfasts are served in the restaurant, but it isn't free."
usa_new york city_hilton_new_york,"The hotel has an Italian restaurant, but some reviewers found the food quality to be bad and the prices outrageous. The Marketplace restaurant offers a breakfast buffet, but some guests found it overpriced and not worth the money."
usa_new york city_hilton_times_square,"The Hilton Times Square has a restaurant and bar, with one review mentioning an ""unimaginative breakfast"". Some reviewers found the food and drinks pricey, while others praised the excellent food served in the ""Above"" restaurant."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,This Holiday Inn Express does not have a restaurant. There are a number of restaurants near the hotel.
usa_new york city_holiday_inn_express_new_york_city_times_square,"I'm sorry, but none of the reviews mention fine dining at this hotel. However, the reviews do mention good restaurant choices in Hell's Kitchen, including Hell's Kitchen for upscale Mexican cuisine, and Basilica for pre-theatre specials."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"This hotel is a Holiday Inn Express, and does not have fine dining. However, some reviewers mention the breakfast buffet and other restaurants in the area."
usa_new york city_holiday_inn_manhattan_downtown_soho,"There is a restaurant in the hotel but there is little information about fine dining, and some reviewers found the food quality poor. There are many restaurants in Little Italy close by."
usa_new york city_holiday_inn_midtown_57th_st,"The hotel restaurant serves a reasonably priced breakfast, but some reviewers found the food quality lacking. A regional manager is needed to improve the food."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"The hotel has a bar and restaurant, but some found the prices horrendous and the layout uninviting; food in the bar is fab and has huge portions. The hotel has a restaurant on the premises, though the food wasn't cheap and the breakfast wasn't cheap."
usa_new york city_hotel_17,"This hotel is near Mumbles Restaurant, Pete's Tavern, Casa Mono, Chino, Gramercy Cafe, Sunburst, Veniero's, Corbet Conley, and Mariella's Pizza, but has no dining facilities on site and no room service. Some reviewers recommend going to Sunburst for breakfast, which is located near the hotel."
usa_new york city_hotel_31,"I am sorry, but the reviews do not mention fine dining at this hotel. The reviews focus on the hotel's budget price, cleanliness, and location in Manhattan."
usa_new york city_hotel_373,"This hotel does not offer meals, bar, or restaurant, but is next to a Starbucks and a breakfast cafe. There are a lot of restaurants in the area."
usa_new york city_hotel_41_at_times_square,"The hotel includes Bar 41, which also serves food for a quick bite or meal, and a breakfast that is included with the room. Room service is available, and there are restaurant recommendations from the staff."
usa_new york city_hotel_99,"I am sorry, but the reviews do not contain any information about fine dining. The hotel was undergoing renovations during the time of these reviews, and there are mentions of the rooms, staff, and location, but no references to restaurants or dining experiences."
usa_new york city_hotel_beacon,"This hotel does not have a restaurant, but a diner next door serves basic meals, and there are many dining options within an easy walk. The hotel is located across the road from Fairway Market, which has ready-to-heat meals."
usa_new york city_hotel_chandler,"*   There is a bar on-site.
*   A review mentions a painting in the lobby during business hours."
usa_new york city_hotel_deauville,"The Hotel Deauville is near Les Halles Brasserie, and a number of restaurants are located within walking distance on 3rd and Lexington Ave. There are also several diners, coffee shops, and delis in the neighborhood."
usa_new york city_hotel_east_houston,"There is no mention of fine dining at this hotel. Breakfast is included, with pastries from Balthazar bakery."
usa_new york city_hotel_elysee,"The Hotel Elysee has an on-site restaurant, Monkey Bar, that was recently renovated, and has vintage wall paintings. There are recommendations for several good restaurants that are within walking distance of the hotel including Oceana, Cellini, and Ben Benson's."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel offers a fabulous sushi restaurant and a Japanese fusion restaurant called Ono. Great food is located one block away at Vento, with Vento and STK also nearby."
usa_new york city_hotel_giraffe,"The hotel is associated with two adjacent restaurants, Voce and Dos Caminos, and offers takeout from a restaurant with excellent food. Guests can get dinner reservations and have easy access to restaurants at all levels of cuisine, including Blue Smoke, Tabla, Gramercy Tavern, and Union Square Cafe."
usa_new york city_hotel_grand_union,"I'm sorry, but based on the provided reviews, there is no mention of excellent fine dining at this hotel. Most reviewers focus on the hotel's affordability, location, and basic amenities."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo has a restaurant, Blu, that serves dinner and is considered the best restaurant in the area by at least one guest, with dishes like Gnocchi and Butternut Squash soup. The hotel also offers breakfast at a price of $21."
usa_new york city_hotel_mela,"This hotel has a French Bistro style restaurant next door with discounts for hotel guests and room service, along with an option for breakfast. Some past guests enjoyed eating post-theater dinners at the restaurant, while others tried the french and italian restaurants across the street."
usa_new york city_hotel_metro,"The Hotel Metro has an attached Metro Grill and is near Keen's steak house. Reviewers mention dining at the hotel’s grill bar, the Metro Grill, and O'Reilly's Off Fifth."
usa_new york city_hotel_newton,"This hotel does not have a restaurant, but a diner is next door and offers room service. Amsterdam and Colombus Avenue are nearby and offer good restaurants and bars."
usa_new york city_hotel_on_rivington,"The Hotel on Rivington has a restaurant, THOR, which offers dinner and room service, but some reviews say the food is overpriced, and the quality is inconsistent. The hotel also has a pleasant bar."
usa_new york city_hotel_reserve,"The hotel has a restaurant attached, but some reviews mention it's slightly overpriced and that there are many other restaurant choices in the area. The bar was noted to be quite expensive."
usa_new york city_hotel_st_james,"This hotel does not have a restaurant, however, there are dining options nearby such as the Cranberry Buffet, Irish pubs, delis, and various restaurants across Times Square on 46th Street. One review mentions the Cranberry deli next door, the Perfect Pint, and O'Lunneys as good places to eat, while another specifically highlights Junior's on 45th Street for fine dining."
usa_new york city_hotel_stanford,"The Stanford Hotel has an attached restaurant with Asian food options, as well as an attached cafe that serves a continental breakfast. There is also a bakery attached, and Cafe Martinique around the corner."
usa_new york city_hotel_wales,"Sarabeth's is conveniently located downstairs or next door, offering a great dining option. Joanna's restaurant is also located right next door."
usa_new york city_hudson_hotel,"The Hudson Hotel has a restaurant where guests can watch the chefs cook, and the lobby has a library bar, sky terrace, garden bar, and Hudson bar. Reviews mention Thomas Keller's Bouchon Bakery in the Time Warner building down the block and ethnic restaurants in the vicinity."
usa_new york city_ink48_a_kimpton_hotel,"The hotel restaurant was under construction during the review period, with a continental breakfast offered instead. Several reviewers mentioned nearby restaurants and diners, but none in the hotel itself."
usa_new york city_inn_new_york_city,"I'm sorry, but none of the reviews mention the hotel's fine dining options. The Inn is near Cafe Luxembourg which is recommended, but there is no restaurant in the Inn."
usa_new york city_intercontinental_the_barclay_new_york,"The reviews mention that the food is good if pricey, but the menu is restricted. Some reviewers had pleasant experiences and found the food good, while others thought the food and drinks were way overpriced."
usa_new york city_jumeirah_essex_house,"The hotel has a restaurant, South Gate, that has been recently opened and has Michelin star quality, where dinner can cost around $230 for two. The hotel restaurant was the real stand out with food that was imaginative, beautifully presented and delicious."
usa_new york city_kitano_new_york,"The Kitano hotel has a Japanese restaurant called Hakubai, and a Garden Cafe for casual dining. The hotel also has a jazz club on the mezzanine level that offers a full menu of drinks and food."
usa_new york city_la_quinta_manhattan,"I am sorry, but there is no mention of fine dining at this hotel in the provided reviews. However, the reviews mention a continental breakfast, a rooftop bar, and proximity to various restaurants including Korean options."
usa_new york city_lafayette_house,"The hotel is located next to an excellent wine bar and B Bar and Grill, which serves great coffee and brunch; Five Points restaurant is also around the corner. There is also a sushi bar downstairs."
usa_new york city_le_parker_meridien,"Le Parker Meridien has a breakfast place (Norma's) that is top 5 in NYC, a French restaurant open late, a French brasserie-style bar, and a coffee bar in the lobby. The hotel also has an over-priced self-service burger joint."
usa_new york city_library_hotel,"The Library Hotel has an upscale bistro on the ground floor called Madison & Vine, which serves upscale bistro fare. Room service is available from a neighboring restaurant, and Benjamin Steak House is located across the street."
usa_new york city_loews_regency_hotel,"The hotel has a restaurant called The Library with good food and a ""Power Breakfast"" frequented by local power-brokers. There are many restaurants in the surrounding area, but some found the hotel's room service to be overpriced."
usa_new york city_lowell_hotel,"The Lowell offers room service from the Post House restaurant, with large portions and well-prepared food. The hotel also has a Pembrooke Room that is the ultimate setting for breakfast in New York, and afternoon tea is also served there."
usa_new york city_mandarin_oriental_new_york,"The Mandarin Oriental has two restaurants, Asiate, which has great food, views, and is tops in the entire City according to Zagat for best views and decor, and another that offers a proper dining experience at their michelin star restaurant, both displaying incredible views over the city. There is also a lobby lounge that has dining options."
usa_new york city_milford_plaza_hotel,"There is no dining at the hotel, so no breakfasts are available, but many deli places are around. One reviewer recommends Frankie and Johnnie's, but notes a statutory $88 dollar tip."
usa_new york city_millenium_hilton,"The Millenium Hilton has a restaurant, Church & Dey, but some reviewers found it expensive and the service lackluster; others found the food excellent. The hotel is near Les Halles, the Tribeca Palm steakhouse, Nobu, and Jewel of India."
usa_new york city_millennium_hotel_broadway,"The Millennium Broadway has an on-site restaurant named Charlotte Lounge that serves breakfast. One reviewer noted, however, that the food is very basic and the service in the restaurant was uninspiring and grey."
usa_new york city_millennium_un_plaza_hotel,"The Ambassador Grill offers breakfast, but is pricey and has a limited selection; The Palm and other restaurants are located around the corner. The Ambassador Grill has a lounge bar, and offered a $19 average buffet breakfast, but the hotel restaurant does not operate for lunch and dinner."
usa_new york city_moderne_hotel,"I am sorry, but there is no mention of fine dining at the Moderne Hotel in the provided reviews. The hotel does offer complimentary coffee and tea on the 2nd floor."
usa_new york city_morgans_hotel,"Morgans Hotel has Asia de Cuba as its hotel restaurant, which is considered one of the best spots in NY for happy hour and dinner. The hotel also offers a complimentary breakfast at Asia de Cuba with a variety of options."
usa_new york city_murray_hill_east_suites,"I am sorry, but none of the hotel reviews mention fine dining."
usa_new york city_murray_hill_inn,"I am sorry, but none of the reviews mention fine dining or restaurants in the hotel. However, some reviews mention nearby cafes such as ""Penelope's"" and ""Brasil Coffee House""."
usa_new york city_new_york_marriott_downtown,"Roy's Restaurant is located inside the hotel, with Hawaiian-fusion cuisine and a hearty breakfast. The hotel also has a bar/restaurant, where the food is very good for late-night eating."
usa_new york city_new_york_marriott_east_side,"The hotel has a restaurant, Shelton Grille, and a bar/lounge, but reviewers found the food to be standard hotel fare or overpriced and not exciting. One reviewer mentioned a marvelous dinner at a steakhouse in Grand Central Station, accessible from the hotel without going outdoors."
usa_new york city_new_york_marriott_marquis,"The hotel has multiple restaurants, including ""The View"" on the top floor and Encore, as well as lounges, bars, and a lobby lounge with a sushi bar. Some reviewers note that the View restaurant has good views but mediocre food, while others praise the breakfast buffet at Encore."
usa_new york city_new_york_palace_hotel,"The New York Palace has fine dining at Gilt, a two-Michelin-star restaurant, and Istana, a more casual option. Reviewers mentioned a magnificent wedding in the Gilt restaurant and some found Gilt to be very expensive but good, while Istana was described as having excellent food and service."
