Hotel,Summary
usa_new york city_blue_moon_hotel,"The Blue Moon Hotel has artsy paintings and is located in the Lower East Side, near historic Orchard Street. The hotel has art and memorabilia related to 1930s and 1940s celebrities."
usa_new york city_broadway_plaza_hotel,"I'm sorry, but the provided hotel reviews do not mention proximity to art museums."
usa_new york city_buckingham_hotel,"The Buckingham Hotel is located in midtown Manhattan, within walking distance of MOMA and other attractions. Some rooms have a music theme and apartment-style layouts with kitchens, while others are smaller and more dated."
usa_new york city_candlewood_suites_new_york_city_times_square,"The Candlewood Suites Times Square is located a 5-10 minute walk from Times Square and close to the Port Authority bus terminal and Penn Station. It is near restaurants in Hell's Kitchen and Restaurant Row, and about a 5-7 minute walk from Madison Square Garden."
usa_new york city_carlton_arms,"The Carlton Arms is an artsy, budget-friendly hotel where each room is uniquely decorated by a different New York artist. Located in midtown Manhattan, it's within walking distance of several subway stops."
usa_new york city_carvi_hotel_new_york,"The hotel is located in midtown, on E 55th, and is convenient to subway lines. Some reviewers mentioned being closer to the East Village, West Village, and lower Manhattan."
usa_new york city_casablanca_hotel,"This hotel is near the heart of Times Square and many different subway lines. It is within walking distance of Broadway theaters, Grand Central Station, Penn Station, and many major attractions in NYC."
usa_new york city_chambers_hotel,The Chambers Hotel is near Fifth Avenue shops and sights. The hotel has interesting art pieces on the walls in the hallway.
usa_new york city_chelsea_lodge,"Chelsea Lodge is located in the Chelsea neighborhood, near the Chelsea art galleries. It is also located within walking distance of the subway and a short subway ride to museums."
usa_new york city_chelsea_pines_inn,Chelsea Pines Inn is located in the Chelsea/Meatpacking district and is within walking distance of art galleries. The Inn provides a daily newsletter on what is going on in the City.
usa_new york city_chelsea_savoy_hotel,"The Chelsea Savoy is located in the Chelsea neighborhood, near the 1, 2, 3, 9, A, C, E, V, and F subway lines, within walking distance of art galleries. Some reviewers mention that it is also walkable to Times Square, Greenwich Village and the Meatpacking district."
usa_new york city_city_club_hotel,"I am sorry, but the provided hotel information does not mention any art museums."
usa_new york city_clarion_collection_the_solita_soho_hotel,"The Solita Soho is located near Soho, Greenwich Village, and the East Village. It is within walking distance of many restaurants, shops, and Chinatown."
usa_new york city_club_quarters_downtown,"This hotel is located in the Financial District, far from the main tourist attractions, but near several subway lines that provide access to other parts of Manhattan. It is a short subway ride to Broadway and other attractions."
usa_new york city_club_quarters_midtown,"The hotel is located in Midtown Manhattan, within walking distance of Times Square, 5th Avenue, Grand Central Station and Rockefeller Center. There is free wireless internet, a lounge with computers, and a small gym."
usa_new york city_club_quarters_rockefeller_center,"Club Quarters Rockefeller Center is located a block away from MoMA. The hotel is also within walking distance of other attractions like Times Square, 5th Avenue, and Central Park."
usa_new york city_comfort_inn_chelsea,"The Comfort Inn Chelsea is in Chelsea, near the Flatiron Building, and within walking distance of Lower Manhattan, the Village, Union Square, Times Square, Herald Square, and many shops. The hotel is near the subway with access to uptown and downtown."
usa_new york city_comfort_inn_manhattan,"The Comfort Inn Manhattan is centrally located near the Empire State Building and Macy's, and is within walking distance to Times Square. Some museums, such as The Frick, are accessible by bus."
usa_new york city_comfort_inn_manhattan_bridge,"The hotel is located in Chinatown, near the Financial District, SoHo, and Little Italy. It's also close to several subway lines, providing easy access to Midtown."
usa_new york city_comfort_inn_midtown,"The Comfort Inn Midtown is conveniently located near the Metropolitan Museum of Art. It is also within walking distance of other attractions, including Rockefeller Center and NBC studios."
usa_new york city_comfort_inn_midtown_manhattan,"This hotel is located in the heart of the theater district, right off Times Square. It is within walking distance of many restaurants, and subway and bus stops are within one block."
usa_new york city_comfort_inn_midtown_west_convention_center,This hotel is located within walking distance of Times Square. Subway and bus stops are also nearby.
usa_new york city_comfort_inn_times_square,"This hotel is located a 10-20 minute walk from Times Square, and near the subway; multiple reviewers noted its central location provides convenient access to the city. One review mentions a 20 minute walk to 5th Avenue."
usa_new york city_cooper_square_hotel,"The Cooper Square Hotel is located in the Bowery/East Village area, close to Greenwich Village and within walking distance of Soho. It is also conveniently located near several subway lines."
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel is located in the Tribeca area, within walking distance of Soho and Greenwich Village.  It is a short subway ride from Midtown, with easy access to many subway lines, allowing access to museums."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"This Courtyard is located near Bryant Park, Times Square, and Fifth Avenue, and within walking distance of Midtown sights. The hotel is within walking distance of many activities/places."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"The Courtyard Upper East Side is near Museum Mile and within walking distance of the Metropolitan Museum of Art, the Guggenheim, and the Cooper-Hewitt. The hotel is located on the Upper East Side and is convenient to museums by foot or bus."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,The Courtyard Marriott is located near the New York Public Library off of 5th avenue and is within walking distance to the MOMA. It is also near Grand Central station which allows easy access to subway lines.
usa_new york city_courtyard_new_york_manhattan_midtown_east,"The Courtyard Midtown East is within walking distance of MOMA and other museums, as well as shopping on 5th Avenue, Central Park, and other attractions. Subway access is nearby for access to other areas of Manhattan."
usa_new york city_crosby_street_hotel,The Crosby Street Hotel is located in the heart of Soho. The hotel's decor is described as being like a museum.
usa_new york city_crowne_plaza_times_square_manhattan,"This hotel is located in the heart of Times Square, close to several subway stations and within walking distance of many attractions. A stay at this location allows access to many shops, restaurants and Broadway shows."
usa_new york city_da_vinci_hotel,The Da Vinci Hotel is located near Central Park and Columbus Circle. It is within walking distance of Times Square and the theater district.
usa_new york city_doubletree_guest_suites_times_square,"I am sorry, but there is no information about art museums in the reviews, so I cannot provide a response."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"The Doubletree Hotel Chelsea is within walking distance of Chelsea galleries, and a short taxi ride to other locations. Some rooms have views of the Empire State Building."
usa_new york city_doubletree_metropolitan_hotel,The Doubletree Metropolitan is within walking distance of Central Park and a 10 minute walk to Rockefeller Center. The Metropolitan also has easy access to the subway.
usa_new york city_dream,The Dream Hotel is centrally located near Central Park and uptown museums. It's a few blocks from Times Square and has a subway station nearby.
usa_new york city_duane_street_hotel,"I am sorry, there is no information about nearby art museums in the reviews. However, this hotel is located in Tribeca and is within walking distance of SoHo and the Village."
usa_new york city_dylan_hotel,"The Dylan Hotel is located near the New York Public Library, and within walking distance of many tourist attractions. It is also close to Grand Central Station."
usa_new york city_eastgate_tower,"The Eastgate Tower is located in midtown Manhattan, within walking distance of Grand Central Station. Some rooms have views of the Chrysler building and the UN."
usa_new york city_econo_lodge_times_square,"I am sorry, but none of the reviews mention any art museums. They do mention Times Square, Broadway Theatres and Restaurant Row."
usa_new york city_embassy_suites_hotel_new_york_city,"This hotel is located at the end of Manhattan, a 25 dollar taxi fare to mid-town, and not conveniently located to the subway. Subway stop a few blocks away makes it easy to visit the rest of Manhatten."
usa_new york city_empire_hotel,The Empire Hotel is across the street from Lincoln Center and near Columbus Circle and Central Park. It is within walking distance of museums and other attractions.
usa_new york city_envoy_club,"Envoy Club is located in midtown Manhattan, near the Empire State Building, and within walking distance of some shops. The closest subway is about a 10-15 minute walk from the hotel."
usa_new york city_eurostars_wall_street,"The hotel is located in the Financial District, near Wall Street and close to the South Street Seaport. Subway access for uptown is located two blocks away."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located in the Upper West Side, across the street from the Museum of Natural History and a short walk across Central Park to the Metropolitan Museum of Art and the Guggenheim. The hotel is also near a subway station for easy access to other parts of the city."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"This hotel is located in midtown Manhattan, a few blocks from Times Square, and a short (5 cab) ride to 5th Ave and Central Park. The subway is close to the hotel."
usa_new york city_fitzpatrick_grand_central_hotel,"The Fitzpatrick Grand Central is located near Grand Central Station, within walking distance of Times Square and Bryant Park. It is also a short walk to the United Nations."
usa_new york city_fitzpatrick_manhattan,"The Fitzpatrick Manhattan is in a great location for walking or public transport, and within walking distance to museums. The hotel is located between the Museums, Central Park, and the madness of Times Square and Broadway."
usa_new york city_flatotel,"The Flatotel is located near the MOMA (Museum of Modern Art), and within walking distance of Times Square, 5th Avenue, and Central Park. It offers spacious rooms with amenities like kitchenettes, and access to a gym with city views."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"The Four Points Sheraton Chelsea is in the Chelsea neighborhood, near Chelsea art galleries and the West Village. It is within walking distance of some places, and has easy access to the subway."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"The Four Points SoHo is located near the SoHo and Greenwich Village neighborhoods, a short walk from the Spring St subway station. It is also within walking distance of art galleries, shops, and restaurants."
usa_new york city_four_points_by_sheraton_midtown_times_square,"This hotel is near Times Square, Hells Kitchen, and the Bus Terminal. It is within walking distance of Times Square and all Broadway theaters."
usa_new york city_four_seasons_hotel_new_york,The hotel is located on 57th Street between Madison and Park Avenue. It is within walking distance of Central Park.
usa_new york city_gild_hall,"This hotel is located in the Financial District, a bit out of the way from areas like SoHo, the Lower East Side, the East Village, or Chelsea. However, the hotel is close to the subway, with the Fulton Station providing access to other parts of the city."
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel displays original art in the lobby, bars, and rooms, including pieces by Schnabel, Basquiat, Hirst, and Warhol. The hotel is located in the Gramercy Park neighborhood."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt is located in midtown, next to Grand Central Station, near many subway lines and within walking distance of the Chrysler Building. One reviewer mentioned the hotel is within walking distance of 5th Avenue, Times Square, and the Rockefeller Center, as well as a short walk to Bryant Park."
usa_new york city_greenwich_hotel,"The Greenwich Hotel is located in Tribeca, a few minutes walk from Soho, and a couple of blocks from the Hudson River. The hotel is decorated in a European style, with a courtyard and lounge for guests."
usa_new york city_hampton_inn_35th_st_empire_state_building,"The Hampton Inn is near the Empire State Building and Macy's, and a short subway ride from Times Square and the theater district. It is also within walking distance of Rockefeller Center."
usa_new york city_hampton_inn_madison_square_garden,"This hotel is located within walking distance of the Empire State Building, Rockefeller Center, and Times Square. The hotel is near subway stations providing access to downtown and uptown."
usa_new york city_hampton_inn_manhattan_chelsea,"The Hampton Inn Chelsea is within walking distance of the galleries in Chelsea and Greenwich Village, and a reasonable walk or short subway ride to the Metropolitan Museum of Art. The hotel is near subway lines that provide access to museums in other parts of Manhattan."
usa_new york city_hampton_inn_manhattan_soho,"The Hampton Inn SoHo is located near art galleries and is a short walk from SoHo, Greenwich Village, and the West Village. It is also near the trendy neighborhood of Tribeca."
usa_new york city_hampton_inn_manhattan_times_square_south,This hotel is within walking distance of mid-town attractions such as Rockefeller Center. A subway entrance is one block away.
usa_new york city_hampton_inn_new_york_seaport_financial_district,"This hotel is located in the Financial District/Seaport area, a short subway ride or taxi to other parts of Manhattan. Subway access allows travel to areas with museums, though not within immediate walking distance."
usa_new york city_helmsley_middletowne_hotel,"The Helmsley Middletowne is within walking distance of MoMa, and near a subway station for access to the museum district. The hotel is located in midtown Manhattan."
usa_new york city_hilton_club_new_york,The hotel is located within a 5-minute walk to Times Square and Central Park.
usa_new york city_hilton_garden_inn_chelsea,"The Hilton Garden Inn Chelsea is located in the Flower District and is described as a short subway ride or 25-minute walk to Greenwich, with easy access to subway lines. It is located near Chelsea, Soho, and the Village."
usa_new york city_hilton_garden_inn_new_york_west_35th,"This Hilton Garden Inn is near the Museum of Natural History, and is halfway between Central Park/Upper East Side/Museum Mile and the south of the island. The hotel is located within walking distance of Times Square, the Empire State Building, Penn Station, and a subway station."
usa_new york city_hilton_garden_inn_times_square,The Hilton Garden Inn Times Square is within walking distance of MoMA and has subway access one block away. The hotel is near a Grayline tour pick-up point and is close to many restaurants.
usa_new york city_hilton_garden_inn_tribeca,The Hilton Garden Inn Tribeca is located near the Soho area and within walking distance of the West Village. The hotel is located above the A and C subway stop and two blocks from the 1 and 9 lines.
usa_new york city_hilton_new_york,"The Hilton New York is centrally located and a short walk from MoMA, Radio City Music Hall, and Rockefeller Center. It is close to Central Park, Times Square, and Fifth Avenue."
usa_new york city_hilton_times_square,"The Hilton Times Square is centrally located on 42nd Street near Times Square, with subway access and close proximity to Broadway theaters. Rooms start above the 20th floor, providing quiet and city views, and some rooms offer Empire State Building views."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,The Holiday Inn Express 5th Avenue is within walking distance of MOMA. The hotel is also a short subway or taxi ride away from other attractions.
usa_new york city_holiday_inn_express_new_york_city_times_square,"I am sorry, but the reviews do not mention proximity to art museums. However, the hotel is located in midtown Manhattan near Times Square, Penn Station, and Port Authority bus terminal."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,The hotel is one block from the Fashion Institute of Technology. Chelsea is within realistic walking distance.
usa_new york city_holiday_inn_manhattan_downtown_soho,The Holiday Inn is located near Soho and within walking distance of Little Italy. It is a few blocks away from Broadway.
usa_new york city_holiday_inn_midtown_57th_st,The Holiday Inn Midtown is within walking distance of MoMA and near Columbus Circle. There are breakfast options available.
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"The hotel is near Chelsea which is close to galleries, and it's a short subway ride to Times Square and the West Village. It is located between 6th and 7th Ave on 26th street."
usa_new york city_hotel_17,"Hotel 17 is in a good location for exploring Manhattan, with easy access to the subway at Union Square. The hotel is near parks like Gramercy, Stuyvesant & Union Square, and in walkable distance to Madison, Tompkins & Washington squares."
usa_new york city_hotel_31,"Hotel 31 is centrally located in midtown Manhattan with easy access to the subway. Several reviewers mention its proximity to attractions such as the Empire State Building, Times Square, and Grand Central Station."
usa_new york city_hotel_373,"Hotel 373 is centrally located in midtown Manhattan on 5th Avenue, close to the Empire State Building and within walking distance of Times Square. The hotel is also near subway stations, providing access to other parts of the city."
usa_new york city_hotel_41_at_times_square,"Hotel 41 is located near Times Square and close to attractions like Bryant Park; it is also a short walk to MOMA. The hotel provides access to the subway and is described as central for exploring Midtown, Chelsea, and Hell's Kitchen."
usa_new york city_hotel_99,"Hotel 99 is located on the Upper West Side of Manhattan, with easy subway access to Times Square. The hotel was still under construction during the time of these reviews, and some guests reported issues with safety and being relocated."
usa_new york city_hotel_beacon,The Hotel Beacon is located on the Upper West Side near Central Park and within walking distance of the Natural History Museum. Some rooms have views of Central Park.
usa_new york city_hotel_chandler,"The Hotel Chandler is within walking distance of museums; reviewers mention walking to the Metropolitan Museum of Art, and Museum Mile. It is also close to the subway for easy access to uptown."
usa_new york city_hotel_deauville,"Hotel Deauville is located in midtown Manhattan, within walking distance of many attractions and a few minutes from the nearest subway station (6 line). Some rooms have views of the Empire State Building."
usa_new york city_hotel_east_houston,"The hotel is in a great location with easy access to Soho, Noho & Greenwich village on foot, and close to museums and galleries. The hotel is within walking distance to the subway, shopping, and restaurants."
usa_new york city_hotel_elysee,"Hotel Elysee is centrally located in midtown Manhattan, within walking distance of MOMA and close to the subway for accessing other museums. The hotel offers a continental breakfast, evening wine and cheese, and a comfortable lounge area."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel is located in the Meatpacking District, near Greenwich Village, Soho, and Chelsea, with easy access to subway lines. From this hotel, museums are about an hour walk, or 5-10 minutes via subway."
usa_new york city_hotel_giraffe,"The Giraffe is located in the Gramercy Park area, which is near shopping, Gramercy Tavern, Union Square, and multiple subway stops. The hotel is a short walk or cab ride to museums."
usa_new york city_hotel_grand_union,"Hotel Grand Union is in midtown Manhatten, near public transit, and within walking distance of Times Square and Grand Central station. Some reviewers mentioned being close to museums, being close to subway lines that went to museum areas, or near Grand Central Station for Brooklyn Bridge, Staten Island Ferry, Statue of Liberty views, and WTC memorial."
usa_new york city_hotel_indigo_new_york_city_chelsea,The Hotel Indigo is located in close proximity to the Meatpacking District. The hotel is also near galleries.
usa_new york city_hotel_mela,"Hotel Mela is located in midtown Manhattan, steps from Times Square, and close to the subway and Rockefeller complex. It is also within walking distance of MOMA, Bryant Park, and the Public Library."
usa_new york city_hotel_metro,"The Hotel Metro is located in midtown Manhattan within walking distance of Times Square, Grand Central, Penn Station, and the shops of 5th Avenue. It is a short subway ride to Central Park and the Upper East Side."
usa_new york city_hotel_newton,"Hotel Newton is located on the Upper West Side of Manhattan, within walking distance or a short subway ride to museums on Museum Mile. The hotel is near the 96th Street subway station, providing easy access to the rest of the city."
usa_new york city_hotel_on_rivington,"The Hotel on Rivington is close to the Michali Fine Art Gallery, and is within walking distance of the Village, Soho, and Tribeca. However, it is not centrally located for tourist hotspots and museums."
usa_new york city_hotel_reserve,"I am sorry, but the reviews do not mention the proximity of this hotel to any art museums. However, the hotel is conveniently located near several subway stations, providing easy access to various parts of the city."
usa_new york city_hotel_st_james,"The St. James Hotel is located near Times Square, Broadway, and Rockefeller Center, but no specific art museums are mentioned in the reviews. Some reviewers note that the hotel is undergoing renovations, is a budget property, and is close to subway lines."
usa_new york city_hotel_stanford,"I am sorry, but nothing in the hotel reviews relates to art museums. The location of the hotel is convenient to shopping, subway stations, Penn Station, Times Square, and the Empire State Building."
usa_new york city_hotel_wales,"Hotel Wales is located on the Upper East Side, close to Central Park and the Museum Mile. The hotel is within walking distance of museums and has a rooftop terrace with views of Central Park."
usa_new york city_hudson_hotel,"The Hudson Hotel is located near the Natural History Museum, Columbus Circle, Central Park, and Lincoln Center. It has exposed brick in the lobby, and is close to subway lines."
usa_new york city_ink48_a_kimpton_hotel,"Ink48 is located on 11th Avenue between 48th and 49th, a 10-15 minute walk to Times Square and a short cab ride to downtown. Some reviewers noted the hotel's proximity to the theater district."
usa_new york city_inn_new_york_city,"The Inn New York City is located on the Upper West Side and is within walking distance of the Metropolitan Museum of Art and the Museum of Natural History. It is also located one block from the subway, providing easy access to other parts of the city."
usa_new york city_intercontinental_the_barclay_new_york,"The Barclay Intercontinental is within walking distance of MoMa, Rockerfeller Center, and other mid-town attractions, and is near the subway for accessing other areas of the city. Reviewers mention that getting around to see art is easy due to the central location."
usa_new york city_jumeirah_essex_house,"Essex House is in an excellent location near Museum Mile and within easy walking distance of the Museum of Modern Art. Some rooms have a park view, and it is close to Columbus Circle."
usa_new york city_kitano_new_york,"The Kitano is located in midtown Manhattan, within walking distance of Grand Central Station and the Empire State Building. Some rooms have views of the Empire State Building and Chrysler Building."
usa_new york city_la_quinta_manhattan,"The La Quinta Manhattan is in midtown, near the Empire State Building, Macy's, and Penn Station, with subway access; the hotel may require the AAA card upon check-in to receive discounts. Some guests recommend this hotel for its central location, access to subway lines, and proximity to many sights and locations."
usa_new york city_lafayette_house,"The Lafayette House is located in the East Village, a stroll from Soho, Nolita, and the LES. It is close to the Children's Museum of Art."
usa_new york city_le_parker_meridien,The Le Parker Meridien is located near Carnegie Hall and within walking distance of major museums. Some rooms have views of Central Park.
usa_new york city_library_hotel,"The Library Hotel is centrally located in midtown Manhattan and within walking distance of Fifth Avenue shopping, the Empire State Building, Times Square, Grand Central Terminal and the New York Public Library. The hotel's location provides easy access to transportation and major NYC sites, making it a great home base."
usa_new york city_loews_regency_hotel,"The Loews Regency is located on the Upper East Side, within walking distance of museums and a short cab ride from other attractions. The hotel is located near the subway for easy transportation."
usa_new york city_lowell_hotel,"The Lowell is located on the Upper East Side, a bit of a walk to the museums and a long cab ride downtown. It is steps from the best shopping on Madison Avenue and two blocks from Central Park."
usa_new york city_mandarin_oriental_new_york,The Mandarin Oriental is near museums and within walking distance of Columbus Circle. It's also located close to Lincoln Center.
usa_new york city_milford_plaza_hotel,"The Milford Plaza is centrally located near the theatre district, a short walk from Times Square. It's close to the ACE subway lines, 9th Ave food in Hell's Kitchen, and a short walk to Central Park."
usa_new york city_millenium_hilton,"The Millenium Hilton is located in downtown Manhattan near the subway, and is a quick ride to Times Square, Central Park, and theaters. The hotel is within walking distance of Tribeca, Soho, the Village, Little Italy, and Chinatown."
usa_new york city_millennium_hotel_broadway,"The Millennium Broadway is located half a block from Times Square and within walking distance of Rockefeller Center. Some reviewers noted that the hotel is near the subway, providing easy access to other parts of the city."
usa_new york city_millennium_un_plaza_hotel,"The Millennium UN Plaza Hotel is a 5-10 minute walk to Grand Central station where you can catch the subway to travel south, or you can walk to Theater Land/Central Park. It is located on the far east side (between 1st and 2nd ave on 44th)."
usa_new york city_moderne_hotel,"The Moderne Hotel is within walking distance of MOMA. Rooms feature Andy Warhol-themed decor, including Marilyn Monroe pictures."
usa_new york city_morgans_hotel,The hotel is within walking distance of MOMA (30 minutes). It is also close to Grand Central station.
usa_new york city_murray_hill_east_suites,"Murray Hill East Suites is within walking distance to MoMA, but guests need to take the subway to get to anywhere else in the city. It is located close to Grand Central station and is near the Chrysler building."
usa_new york city_murray_hill_inn,"This hotel is located in Midtown Manhattan, within walking distance of the Empire State Building. Subway access is nearby, allowing for easy transportation to other parts of the city."
usa_new york city_new_york_marriott_downtown,"This hotel is located in downtown Manhattan, near subway lines that provide access to midtown in 10-20 minutes. The hotel is not near many touristy sites, but a short subway ride away from Times Square, Rockefeller Center and museums."
usa_new york city_new_york_marriott_east_side,"The Marriott East Side is within walking distance of the Met and other museums. The hotel is near the 6, E, and V subway lines for easy access to other parts of Manhattan."
usa_new york city_new_york_marriott_marquis,"The Marriott Marquis is located in Times Square, and within walking distance to Central Park, Rockefeller Center, and 5th Ave shopping. The hotel is also close to many subway lines for easy access to other attractions in New York."
usa_new york city_new_york_palace_hotel,"The New York Palace is located in midtown Manhattan, within walking distance of museums and landmarks, including Rockefeller Center, Fifth Avenue, St. Patrick's Cathedral, and Central Park. Some reviewers recommend taking a quick cab or the nearby subway to visit museums in Greenwich or Soho."
usa_new york city_night_hotel,"The Night Hotel is located just off Times Square, near the Theater District. Many major attractions are within a few blocks walk."
usa_new york city_novotel_new_york_times_square,"The Novotel Times Square is within walking distance to Central Park, and many attractions. It's also located near the subway for transport to other parts of the city."
usa_new york city_off_soho_suites,"Off Soho Suites is located within walking distance of Soho, Greenwich Village, and the Lower East Side. Subway access is nearby, which is a 15-minute ride to major attractions."
usa_new york city_omni_berkshire_place,"The Omni Berkshire Place is within walking distance of the Museum of Modern Art (MoMA). It's located between 5th Avenue and Madison, close to midtown shops and several subway stations."
usa_new york city_on_the_ave_hotel,"On the Ave is located on the Upper West Side, within walking distance of Central Park and the Natural History Museum, and near the 72nd and 79th street subway stations. Some reviewers recommend it for visits to the Lincoln Center."
usa_new york city_park_79_hotel,"Park 79 is located on the Upper West Side, close to the Natural History Museum and within walking distance of museums and Central Park. Some reviewers mention the hotel's proximity to museums as a positive aspect of the location."
usa_new york city_park_central,"The Park Central Hotel is within walking distance of the Museum of Modern Art, Central Park, and Carnegie Hall. It is on 7th Avenue, near the 57th Street subway station."
usa_new york city_park_south_hotel,The Park South Hotel is near the Upper East Side museums and within walking distance of lower Fifth Ave shopping; the subway is half a block away for access to museums. The hotel provides a free newspaper each morning and offers DVDs to borrow.
usa_new york city_peninsula_new_york,"The Peninsula is located on 5th Avenue and 55th street, close to MOMA and within walking distance of shopping, Central Park, and Times Square. Some rooms have views of 5th Avenue and the Moma Sculpture Garden."
usa_new york city_phillips_club,"The Phillips Club is located near Lincoln Center, and steps away from the 1-line subway. It is also near the park."
usa_new york city_plaza_athenee_hotel,"The Plaza Athenee is located on the Upper East Side, close to the Museum of Modern Art and within walking distance of museums and Central Park. It is situated near Madison Avenue and Lexington Avenue."
usa_new york city_radisson_martinique_on_broadway,"The Radisson Martinique is located within walking distance of the Flat Iron building and Times Square. It is near a subway, so Central Park is about 10-15 minutes away."
usa_new york city_ramada_eastside,The Ramada Eastside is located near the green subway line (#6) which services a lot of museums and other tourist hotspots. It is also within walking distance of the Empire State Building.
usa_new york city_red_roof_inn_manhattan,"The Red Roof Inn is located in Midtown Manhattan, near the Empire State Building and close to subway lines, although not particularly known for glamour.
Some reviewers mention walking to Times Square, Rockefeller Center, and Radio City Music Hall."
usa_new york city_renaissance_new_york_hotel_57,"Hotel 57 is located in midtown Manhattan, close to the subway and within walking distance of major attractions like Central Park and the MOMA. Some reviewers note its proximity to 5th Avenue and other shopping areas."
