Hotel,Summary
usa_new york city_affinia_shelburne,"The Affinia Shelburne is centrally located near Grand Central Station, the Empire State Building, and other attractions, and offers spacious, recently renovated rooms and suites, some with Empire State Building views, kitchenettes, and comfortable beds. The hotel is noted for its helpful staff, though some found the front desk service inconsistent, and it also has a rooftop bar with city views."
usa_new york city_aka_united_nations,"AKA United Nations is located conveniently near Grand Central Terminus and the UN, offering modern, spacious apartments with well-equipped kitchens. Guests have noted friendly staff and amenities such as complimentary breakfast and gym access, making it suitable for stays during holidays like Christmas and New Year."
usa_new york city_algonquin_hotel,"The Algonquin Hotel is a charming, historic boutique hotel in a central location, close to Times Square and Broadway theaters. It has cozy, though small, rooms with comfortable beds and a lobby bar, but can be noisy due to construction."
usa_new york city_americana_inn,"Americana Inn is a budget-friendly, clean, and safe hotel that is centrally located near Times Square, Macy's, and the Empire State Building; rooms are small and have shared bathrooms. Many reviews mention the hotel being well-suited for solo travelers or those who plan to spend most of their time exploring the city."
usa_new york city_amsterdam_court_hotel,"Amsterdam Court Hotel is located in the Theatre District and near Times Square; many reviews mention it as a good location for first-time visitors. The rooms are small, but some reviewers found them clean and comfortable, and some rooms have views of brick walls."
usa_new york city_astor_on_the_park,"Astor on the Park is a budget-friendly hotel located on Central Park West, near subway stations, with small but clean rooms and friendly staff. Some rooms have views of Central Park, but the hotel is a bit far from downtown attractions, and some guests have reported issues with noise and limited amenities."
usa_new york city_bedford_hotel,"The Bedford Hotel is in an excellent midtown location, near Grand Central Station and many attractions. Rooms range from spacious suites to smaller, older rooms, some with kitchenettes and views of the Empire State Building."
usa_new york city_beekman_tower_hotel,"The Beekman Tower Hotel has spacious suites with kitchens and separate living areas, offering a unique apartment-like experience for travelers. The hotel features a rooftop restaurant with great views and is located near the UN building in a quiet, residential part of Midtown Manhattan."
usa_new york city_belleclaire_hotel,"The Belleclaire Hotel is located on the Upper West Side near Central Park and subway lines, offering clean rooms, comfortable beds, and a helpful staff. Reviews mention family suites, though some rooms are small, and some have shared bathrooms."
usa_new york city_bentley_hotel,"The Bentley Hotel in NYC offers clean rooms, comfortable beds, and friendly staff, with some rooms featuring views of the East River and Queensboro Bridge; the rooftop bar provides a great city view. It is located on the Upper East Side, a 10-15 minute walk from the subway and close to Central Park, but some reviews note it is not centrally located for tourist attractions."
usa_new york city_best_western_bowery_hanbee_hotel,"The Best Western Bowery Hanbee is located in Chinatown/Little Italy, close to multiple subway stations for easy access to the city. The hotel offers clean, modern rooms with amenities like free Wi-Fi and breakfast, with some rooms offering skyline views."
usa_new york city_best_western_convention_center_hotel,"The Best Western Convention Center Hotel is located a 10-15 minute walk from Times Square and Penn Station, with clean rooms and a basic continental breakfast. Some guests noted the hotel's proximity to a 24-hour taxi repair shop, train tracks, and construction sites which caused noise issues, and some felt unsafe walking alone at night."
usa_new york city_best_western_hospitality_house,"The Best Western Hospitality House is an apartment-style hotel with spacious rooms, full kitchens, and complimentary breakfast items, suitable for families and groups. It is centrally located in midtown Manhattan, near major attractions and public transportation."
usa_new york city_best_western_seaport_inn_downtown,"The Best Western Seaport Inn is located in lower Manhattan near the Brooklyn Bridge and South Street Seaport, with some rooms offering views of the Brooklyn Bridge; it is close to downtown attractions, subways, restaurants and shops. The hotel offers complimentary continental breakfast, and some reviewers mention Thanksgiving family reunions, suggesting it is suitable for family holiday stays."
usa_new york city_blue_moon_hotel,"The Blue Moon Hotel, located in the Lower East Side, is a renovated tenement building with uniquely decorated rooms named after 1930s and 1940s celebrities, featuring original artwork and vintage decor. The hotel offers complimentary wine upon arrival and a continental breakfast."
usa_new york city_broadway_plaza_hotel,"Broadway Plaza Hotel offers spacious, clean rooms and is centrally located near the subway, making it convenient for accessing NYC attractions; some rooms have Empire State Building views. The hotel's neighborhood is known for wholesale shops and street vendors, which may be a drawback for some travelers."
usa_new york city_buckingham_hotel,"The Buckingham Hotel is located in midtown Manhattan near Central Park, Carnegie Hall, and various shops, restaurants, and subway lines. It features spacious suites with kitchenettes, but some rooms are noted as dated and can be noisy."
usa_new york city_candlewood_suites_new_york_city_times_square,"Candlewood Suites Times Square is a new hotel with clean rooms and a convenient location, close to Times Square, Port Authority, and Penn Station. The suites have full-size refrigerators and well-equipped kitchens."
usa_new york city_carlton_arms,"Carlton Arms is an artsy, budget-friendly hotel with each room uniquely decorated by artists, offering a different experience than typical hotels. It is located in a convenient and safe area of Manhattan, close to subway stations, restaurants, and attractions."
usa_new york city_carvi_hotel_new_york,"The Carvi Hotel is a small, recently opened boutique hotel with clean rooms, comfortable beds, and marble bathrooms. It offers amenities such as a fridge, safety deposit box, coffee maker, free HBO, and individual temperature controls."
usa_new york city_casablanca_hotel,"Casablanca Hotel offers a great holiday experience with friendly staff, comfortable rooms, and a convenient location near Times Square; amenities include complimentary breakfast, 24/7 refreshments, and evening wine and cheese. The hotel is praised for providing a peaceful respite and a central location for exploring New York City."
usa_new york city_chambers_hotel,"The Chambers Hotel is a stylish, modern boutique hotel with a fantastic location near Fifth Avenue and Central Park, offering comfortable rooms with unique design elements like industrial-style lighting, drawing paper, and french windows. Guests have raved about the powerful showers with Bumble & Bumble products, and the hotel provides excellent service, though some have found the rooms small and the staff occasionally disinterested."
usa_new york city_chelsea_lodge,"The Chelsea Lodge is a budget-friendly hotel in the Chelsea neighborhood of Manhattan, known for its cleanliness, convenient location near subway stations, and proximity to restaurants and shops, it's on a quiet, tree-lined street. Some rooms have private showers, while others share bathrooms which are kept very clean."
usa_new york city_chelsea_pines_inn,"Chelsea Pines Inn is a charming, movie-themed hotel in a great location, close to the subway, restaurants, and attractions. The hotel offers comfortable rooms, a complimentary breakfast, and a friendly staff."
usa_new york city_chelsea_savoy_hotel,"Chelsea Savoy is a budget hotel in a convenient location close to subway lines, restaurants, and attractions like Times Square. Some rooms have refrigerators, and the hotel offers complimentary coffee and pastries."
usa_new york city_city_club_hotel,"The City Club Hotel is a small, stylish boutique hotel located in midtown Manhattan, close to Times Square and 5th Avenue, with a restaurant and a free DVD library. Some reviewers found the rooms small, dark, and noisy, and the service mediocre, while others praised the comfortable beds, Hermes bath products, and helpful staff."
usa_new york city_clarion_collection_the_solita_soho_hotel,"The Solita Soho Hotel is located in a convenient downtown location close to Chinatown, Little Italy, and Soho. It offers small, clean, and modern rooms with comfortable beds, flat-screen TVs, and free Wi-Fi; however, some rooms are noisy due to a nearby nightclub."
usa_new york city_club_quarters_downtown,"Club Quarters Downtown is located in the Financial District, near Wall Street and several subway lines, making it easy to get around Manhattan. Some reviewers mentioned special holiday experiences like Christmas and noted the hotel's proximity to holiday attractions."
usa_new york city_club_quarters_midtown,"Club Quarters Midtown is located near Times Square, Broadway theaters, 5th Avenue shopping, Grand Central Station, Rockefeller Center, and Central Park. Some reviewers stayed during Christmas and Valentine's Day."
usa_new york city_club_quarters_rockefeller_center,"Club Quarters Rockefeller Center is centrally located near Rockefeller Center and Radio City Music Hall, making it ideal for sightseeing and holiday events. The hotel offers clean, modern rooms, though they can be small, and features like free water bottles and a 7th-floor terrace add to the convenience."
usa_new york city_comfort_inn_chelsea,"Comfort Inn Chelsea is centrally located near the Flatiron Building, Empire State Building, and subway lines, with clean rooms, comfortable beds, and helpful staff. Some rooms offer views of the Empire State Building, and the hotel provides free Wi-Fi and continental breakfast."
usa_new york city_comfort_inn_manhattan,"The Comfort Inn Manhattan is in an excellent location near the Empire State Building and Macy's, with many attractions within walking distance. Some reviewers mention free breakfast, helpful staff, and clean rooms, while others note the hotel could use renovation and that there can be noise issues."
usa_new york city_comfort_inn_manhattan_bridge,"The Comfort Inn Manhattan Bridge is a new and clean hotel located in Chinatown, near Little Italy and subway stations, offering easy access to various Manhattan areas and Brooklyn. It provides complimentary breakfast, free Wi-Fi, and rooms with flat-screen TVs, though some rooms may be small and the surrounding neighborhood is busy and can be unclean."
usa_new york city_comfort_inn_midtown,"The Comfort Inn Midtown is located half a block from Times Square, offers a free continental breakfast, and has clean rooms with comfortable beds. Some rooms offer views of the Empire State Building, while others face brick walls."
usa_new york city_comfort_inn_midtown_manhattan,"The Comfort Inn on 44th Street is centrally located in the Theater District near Times Square, subways, restaurants, and attractions, with a free continental breakfast and comfortable, clean rooms. Some rooms have views of skyscrapers, and the hotel provides amenities like free Wi-Fi, a computer with internet access, and coffee available all day."
usa_new york city_comfort_inn_midtown_west_convention_center,Comfort Inn Midtown West is an affordable hotel centrally located in Manhattan. It's within walking distance of major sights like Times Square and the Empire State Building.
usa_new york city_comfort_inn_times_square,"The hotel is located close to Times Square, Broadway, and the subway, making it convenient for seeing the sights. Some rooms include amenities such as a flat-screen TV, safe, coffee maker, and bottled water."
usa_new york city_cooper_square_hotel,"The Cooper Square Hotel is a modern, upscale boutique hotel with a library area and fireplace. The rooms are small but have comfortable beds, iPod docking stations, and city views."
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel is a clean and affordable option located in Tribeca, near subway lines and downtown attractions, though rooms can be small and street-facing rooms may be noisy. The hotel is close to shops, restaurants, and some midtown attractions via the subway."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"Courtyard Times Square South is located a couple of blocks away from Times Square and close to the theaters, Rockefeller Center, Bryant Park, and subway stations. Some reviewers stayed over Christmas and enjoyed the hotel's location, friendly staff, and clean rooms."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,Courtyard Marriott Upper East Side is a family-friendly hotel with a pool and is close to museums and Central Park. Some reviewers have also noted that it is a good value for money.
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,"The Courtyard Fifth Avenue is centrally located near many tourist attractions like the Empire State Building, Times Square, Rockefeller Center, and Grand Central Station. Some reviewers mention holiday shopping, ice skating at Bryant Park during Christmas, and the hotel's proximity to the New York Public Library."
usa_new york city_courtyard_new_york_manhattan_midtown_east,"The Courtyard Midtown East is in an excellent location near the subway, shopping, and many attractions like Times Square and Central Park, and offers large, clean rooms that are suitable for families, with options for queen beds and sofa beds. Some reviewers mention positive experiences staying at this hotel over the Christmas holiday."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel is located in the heart of Soho and offers spacious, individually designed rooms. It features a bar with a wide selection of wines, a restaurant, and amenities like in-room breakfast, drawing room for afternoon tea, and a gym."
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square offers a convenient location near Broadway shows and Times Square. Some reviewers have noted large, clean rooms, comfortable beds, and good views, but also mention additional charges for internet and the gym."
usa_new york city_da_vinci_hotel,"Da Vinci Hotel is located near Columbus Circle and Central Park, offering affordable rates and proximity to Times Square, Broadway, and subway lines. Some rooms are small and have outdated decor, while others are clean and have updated bathrooms; amenities include free internet access, and a restaurant."
usa_new york city_doubletree_guest_suites_times_square,"The Doubletree Guest Suites Times Square is located in the heart of Times Square and offers spacious suites, some with views of the Square. The hotel is near many tourist attractions and offers convenient access to subways and Broadway theaters."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"The Doubletree Hotel Chelsea is a new, modern, and clean hotel with small rooms, comfortable beds, and flat-screen TVs, located within walking distance of Times Square, Madison Square Garden, and the Empire State Building. The hotel offers warm cookies at check-in and has a friendly staff, but the elevators can be slow, and internet access is not free."
usa_new york city_doubletree_metropolitan_hotel,"The Doubletree Metropolitan offers a great location in midtown Manhattan, convenient for the subway, major attractions, and shopping. Several reviewers stayed during the Christmas holiday period."
usa_new york city_dream,"The Dream Hotel is a trendy, modern hotel with a rooftop bar, and is located in midtown Manhatten near Times Square and Central Park; some reviewers noted the rooms can be small and noisy. The hotel is known for its comfortable beds, plasma TVs, and Loccitane toiletries and some reviewers suggest it is most suitable for younger adults, not families."
usa_new york city_duane_street_hotel,"The Duane Street Hotel is a small, modern hotel in the Tribeca area of New York City, close to subway lines and within walking distance of many attractions. Some reviewers mention the comfortable beds, helpful staff, and clean rooms, while others note the small room sizes and potential for street noise."
usa_new york city_dylan_hotel,"The Dylan Hotel is located near Grand Central Station and major attractions, with rooms that are spacious for NYC standards. Some rooms have views of office buildings and may experience noise from air conditioning units."
usa_new york city_eastgate_tower,"Eastgate Tower is a budget-friendly hotel with spacious, clean suites that include kitchens, making it suitable for families and extended stays; it is located near Grand Central Station but has outdated decor. The hotel has friendly staff and coin laundry in the basement, but lacks an on-site restaurant and has expensive internet access."
usa_new york city_econo_lodge_times_square,"The Econo Lodge Times Square is located close to Times Square and Broadway theaters and offers amenities such as free breakfast, coffee, and internet. While the rooms are small, they are clean and the hotel provides a convenient and affordable option for tourists."
usa_new york city_embassy_suites_hotel_new_york_city,"Embassy Suites offers spacious suites, free breakfast and evening drinks and snacks; the location is near the Hudson River, Ground Zero, and a short subway ride to other attractions. Some holiday-themed stays included anniversary trips and Thanksgiving, while others noted views of the Statue of Liberty, and options for family-friendly activities like walks along the Hudson."
usa_new york city_empire_hotel,"The Empire Hotel is near Central Park and Lincoln Center, with a rooftop bar and small rooftop pool, though it may be closed for private events. Some guests found the rooms small and noisy, with small bathrooms, while others found the location convenient for sightseeing and close to transportation."
usa_new york city_envoy_club,"The Envoy Club is an apartment-style accommodation located in midtown Manhattan, near the Empire State Building, and offers spacious studios, one-bedroom, and two-bedroom apartments with full kitchens. Some reviewers mention rooftop access with skyline views."
usa_new york city_eurostars_wall_street,"Eurostars Wall Street is located in the Financial District near Wall Street and the South Street Seaport, with subway access nearby. Some rooms are very large with plasma TVs, fully equipped kitchens, and modern bathrooms, and the hotel offers a breakfast buffet."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located on the Upper West Side, near Central Park and the Museum of Natural History, with easy access to the subway. The hotel offers spacious rooms, some with park views or kitchenettes, and is located in a quiet, residential neighborhood."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"The Fairfield Inn is a new hotel near Times Square with a subway station nearby, making it convenient for accessing New York attractions. It offers free continental breakfast, which can save money for families, and comfortable rooms, though some reviewers mention the street can be a little rough."
usa_new york city_fitzpatrick_grand_central_hotel,"The Fitzpatrick Grand Central is praised for its great location near Grand Central Station, making it convenient for accessing various parts of New York City during holidays. The hotel features comfortable beds, clean rooms, and a friendly staff, contributing to a warm and homey atmosphere, with some reviews specifically highlighting stays over Christmas, Valentine’s Day, and St. Patrick's Day."
usa_new york city_fitzpatrick_manhattan,"The Fitzpatrick Manhattan is in an excellent location, near shops, museums, and Central Park, with friendly staff, with some reviewers mentioning family-friendly environment and excellent service, particularly by Irish staff. Some reviewers mention clean and comfortable rooms, but some found them small, and there were mixed opinions about value and noise levels."
usa_new york city_flatotel,"Flatotel is centrally located near Times Square, Rockefeller Center, and Central Park, with spacious rooms that include kitchenettes and modern decor. Some suites feature balconies and multiple bedrooms, making it suitable for families or groups."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"Four Points by Sheraton Manhattan Chelsea is a centrally located hotel with small, modern rooms, comfortable beds, and a helpful staff. Some reviewers note the presence of a bar and restaurant."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"The Four Points Soho is a new, modern hotel with small but clean rooms, free Wi-Fi, and is located within walking distance to SoHo, Greenwich Village, and multiple subway lines. The hotel offers amenities such as Starbucks coffee, a small gym, and friendly staff."
usa_new york city_four_points_by_sheraton_midtown_times_square,"Four Points Times Square is a new hotel located near Times Square and the Port Authority bus terminal, making it convenient for transportation and attractions. Some reviewers mention the surrounding area being ""sketchy"" with adult stores and construction."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons New York is known for impeccable service, spacious and luxurious rooms with Bulgari bath products, and a convenient location near Central Park and shopping on Fifth Avenue, though some found the decor stark and the prices high. The hotel offers amenities such as a spa, fitness center, and house car service in a Rolls Royce Phantom or Maybach."
usa_new york city_gild_hall,"Gild Hall is stylish and comfortable with a unique boutique style and ambiance, located in the Financial District close to Wall Street, Ground Zero, and subway stations for easy access to Time Square; some rooms feature iPod docks and modern amenities. It is especially quiet on weekends due to its location."
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel is known for its trendy, unique decor, with art-filled spaces, including a rooftop garden and popular bars, but some guests have noted the hotel can be dark and expensive. It is located in a quiet residential area, near Gramercy Park (guests get a key) and close to public transportation."
usa_new york city_grand_hyatt_new_york,Grand Hyatt Hotel is conveniently located next to Grand Central Station and within walking distance of many key attractions. A reviewer recalls having a nice thanksgiving experience there.
usa_new york city_greenwich_hotel,"The Greenwich Hotel in Tribeca is known for its European-style decor, comfortable rooms, and a Japanese-style pool. The hotel offers complimentary snacks and non-alcoholic beverages, and is located in a quiet area with various restaurants nearby."
usa_new york city_hampton_inn_35th_st_empire_state_building,"The Hampton Inn Empire State Building is a new hotel in Midtown Manhattan, near the subway, Macy's, and the Empire State Building, with clean rooms, comfortable beds, free Wi-Fi, and complimentary breakfast. Some reviewers noted the rooms were small, and some experienced slow elevators and plumbing issues."
usa_new york city_hampton_inn_madison_square_garden,"The Hampton Inn Madison Square Garden is centrally located near Penn Station, Times Square, and the Empire State Building. Many reviewers mentioned the friendly and helpful staff, complimentary breakfast, and clean rooms, making it a convenient and comfortable base for exploring the city during the holidays."
usa_new york city_hampton_inn_manhattan_chelsea,"The Hampton Inn Chelsea is located in a convenient location near subway lines and within walking distance of Times Square, the Empire State Building, and other attractions; it offers clean rooms and a complimentary breakfast, but some rooms may be small. Some guests noted the friendly staff and the availability of free coffee, tea, and internet access 24/7."
usa_new york city_hampton_inn_manhattan_soho,"The Hampton Inn Soho is a clean and modern hotel with a good location near subways, shopping, and dining, and some rooms have views of the Empire State Building. It offers a complimentary breakfast, a gym, and free internet access."
usa_new york city_hampton_inn_manhattan_times_square_south,"Hampton Inn Times Square South is located within walking distance of many mid-town attractions and a subway entrance, with rooms that are small but clean and quiet. The hotel includes a free breakfast and has a helpful staff, but the street it is on is not the most attractive."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"Hampton Inn Seaport is located near the Brooklyn Bridge, South Street Seaport, and subway stations, making it convenient for accessing downtown attractions and other parts of Manhattan. Some reviewers noted the hotel's proximity to holiday attractions and transportation."
usa_new york city_helmsley_middletowne_hotel,"The Helmsley Middletowne is an older hotel in Midtown Manhattan, conveniently located near attractions like Times Square and Grand Central Station, offering spacious rooms and a continental breakfast. Reviews mention the hotel's dated decor and small lobby, but also highlight its cleanliness, helpful staff, and reasonable prices, with some suites including kitchenettes and multiple closets."
usa_new york city_hilton_club_new_york,"The Hilton Club is in midtown, steps away from Rockefeller Center and minutes from Times Square. It is close to subway entrances, Time Square, and Central Park."
usa_new york city_hilton_garden_inn_chelsea,"The Hilton Garden Inn Chelsea is a clean and modern hotel in a convenient midtown location, close to subway lines, Penn Station, and attractions like the Empire State Building and Macy's, making it a great base for exploring Manhattan during the holidays. Some reviewers stayed at the hotel over Thanksgiving and enjoyed traditional Thanksgiving dinner."
usa_new york city_hilton_garden_inn_new_york_west_35th,"The Hilton Garden Inn on 35th Street is centrally located near Macy's, the Empire State Building, and Times Square, with a subway station right outside. The hotel is new as of 2009, offers clean rooms, free Wi-Fi, and amenities like microwaves and refrigerators."
usa_new york city_hilton_garden_inn_times_square,"New York HILTON GARDEN INN TIMES SQUARE is located near Times Square and Broadway, convenient for Christmas vacations. The hotel offers free internet, rooms with two queen beds, and is within walking distance of theaters and shopping."
usa_new york city_hilton_garden_inn_tribeca,"The Hilton Garden Inn Tribeca is located between Chinatown and Tribeca, with the Canal Street subway stop right outside. Rooms include a fridge, microwave, and free internet, and the hotel offers a business center, fitness center, and complimentary afternoon cookies."
usa_new york city_hilton_new_york,"The Hilton New York is centrally located near Rockefeller Center, Radio City Music Hall, Central Park and Fifth Avenue, making it ideal for sightseeing during the holidays. Some reviewers describe the hotel as busy, but the location and comfortable rooms make it a good choice for a holiday stay."
usa_new york city_hilton_times_square,"The Hilton Times Square is located in the heart of Times Square, near many theaters and attractions, and offers clean rooms with views of the Empire State Building and Hudson River from high floors. Some reviewers stayed during Thanksgiving and New Year's Eve holidays."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"The Holiday Inn Express 5th Avenue in NYC is in a great location, close to many attractions. It is clean, comfortable and offers a free breakfast."
usa_new york city_holiday_inn_express_new_york_city_times_square,"The Holiday Inn Express Times Square is a new hotel located a few blocks from Times Square, Penn Station, and Port Authority. It offers clean, small rooms, free breakfast, and internet access."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"The Holiday Inn Express Madison Square Garden is a clean, modern hotel in a central location near Penn Station, Madison Square Garden, and the subway, with free breakfast, internet, and helpful staff. Reviews mention it being a great location for tourists, families, and those seeking a budget-friendly option during holidays, with walking distance to attractions and some rooms offering views of the Empire State Building."
usa_new york city_holiday_inn_manhattan_downtown_soho,"Holiday Inn Downtown/Soho is located on the edge of Chinatown and close to Little Italy, subway stations, and Broadway; some rooms have views of the Empire State Building and Brooklyn Bridge. The hotel is described as clean with small rooms, and some guests have noted noise from the subway."
usa_new york city_holiday_inn_midtown_57th_st,"The Holiday Inn Midtown offers an affordable stay with a rooftop pool (open seasonally), clean rooms, and a location within walking distance of Central Park, Times Square, and subway stations. Some reviewers note the hotel is older and could use renovation, while others mention small bathrooms and occasional noise issues."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"The Holiday Inn Manhattan 6th Avenue is in a central location, close to subway stations, Penn Station, Madison Square Garden, and the Empire State Building. The hotel has clean, modern rooms but they are small."
usa_new york city_hotel_17,"Hotel 17 is a budget hotel in a great location with small, clean rooms, shared bathrooms that are also kept clean, and a friendly staff; the subway is within walking distance. Some rooms have sinks and TVs, and free internet is available on certain floors."
usa_new york city_hotel_31,"Hotel 31 is a budget hotel in midtown Manhattan near the Empire State Building and public transportation with small, clean rooms and shared bathrooms; some rooms have a view of the Empire State Building. Some reviewers mention the hotel has a retro feel, old-fashioned elevators, and thin walls."
usa_new york city_hotel_373,"Hotel 373 is a small, modern, and clean hotel located on 5th Avenue, near the Empire State Building, Times Square, and Macy's; the rooms have comfortable beds, flat-screen TVs, iPod docks, and free Wi-Fi. The hotel is also next to a Starbucks and a breakfast cafe, but some guests have noted noise from the street and the air conditioner."
usa_new york city_hotel_41_at_times_square,"Hotel 41 is a cozy, clean, and quiet small boutique hotel located just off Times Square, near bus stops, theaters, shopping, and the Broadway district. It includes complimentary breakfast, free wifi, and rooms with Aveda products and plasma TVs."
usa_new york city_hotel_99,"Hotel 99 is a new hotel on the Upper West Side that was still under construction during the time of these reviews, with some rooms completed and offering modern amenities like flat-screen TVs. Some guests experienced issues such as the hotel being closed by the fire department due to alarm system problems, resulting in relocation to alternative accommodations."
usa_new york city_hotel_beacon,"The Hotel Beacon is located on the Upper West Side of Manhattan and offers spacious rooms with kitchenettes, with some rooms featuring views of Central Park or the Hudson River. It is close to the 72nd Street subway station, Central Park, restaurants, and markets, including the 24-hour Fairway Market across the street."
usa_new york city_hotel_chandler,"Hotel Chandler is a well-located, clean hotel with friendly staff, modern decor, and comfortable beds, near the Empire State Building and subway; rooms offer amenities like Aveda toiletries and iPod docks. Some guests have noted small room sizes, inconsistent service, and street noise."
usa_new york city_hotel_deauville,"Hotel Deauville is a budget-friendly hotel with a great location, close to the subway, Empire State Building, and other mid-Manhattan attractions, with friendly and helpful staff. The rooms are clean and basic, some with private bathrooms and kitchenettes, but some are small with views of brick walls."
usa_new york city_hotel_east_houston,"The East Houston Hotel is located in the Lower East Side, within walking distance of multiple neighborhoods, and has a subway stop nearby. It offers a rooftop terrace with city views, complimentary breakfast, and free Wi-Fi."
usa_new york city_hotel_elysee,"Hotel Elysee offers a festive atmosphere with complimentary wine and cheese, and Christmas decorations during the holiday season. The hotel is near 5th Avenue shopping and New York attractions."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel in the Meatpacking District is a trendy, modern hotel known for its rooftop pool and bar scene. Some reviewers note the surrounding area can be noisy, especially on weekends."
usa_new york city_hotel_giraffe,"Hotel Giraffe is praised for its Christmas spirit and ability to create special, memorable occasions, with mentions of anniversary cards, complimentary wine, and rose petal turn-down service. The hotel's elegant atmosphere, live piano music, and complimentary wine and cheese are highlighted as enhancing the holiday experience."
usa_new york city_hotel_grand_union,"Hotel Grand Union is a budget-friendly hotel in midtown Manhattan, praised for its excellent location near the Empire State Building and subway lines, clean rooms, and proximity to diners, although some rooms are small with dated decor, and can be noisy. Reviews mention that it is suitable for budget city breaks, shopping trips, and sightseeing, with comfortable beds and newly decorated rooms available."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo - NYC is located close to Times Square, Herald Square, and three subway lines. The modern minimalist design includes king sized beds with crisp white linen, and large flat screen TVs."
usa_new york city_hotel_mela,"The Hotel Mela is near Times Square and provides clean and comfortable rooms; some guests received upgrades to larger rooms for the holidays, plus wine, bottled water, and juice. Also, the staff sent up a complimentary cheese board to wish one guest a happy birthday."
usa_new york city_hotel_metro,"Hotel Metro is a clean hotel with a great location near Macy's and the Empire State Building, and offers a complimentary breakfast. Some guests stayed during the holidays and enjoyed the festive atmosphere."
usa_new york city_hotel_newton,"Hotel Newton is a budget-friendly option near a subway station (96th Street, 1,2,3 lines) for easy access to Times Square and other attractions. Some rooms have mini-fridges and microwaves, and a diner next door offers breakfast."
usa_new york city_hotel_on_rivington,"The Hotel on Rivington is known for its views of the Manhattan skyline through floor-to-ceiling windows, as well as its comfortable beds and modern design; rooms on higher floors are generally quieter and offer better views. It is located in the Lower East Side, which some guests find hip and convenient, while others find it noisy or unsavory."
usa_new york city_hotel_reserve,"Hotel Reserve is located in the Financial District and close to several subway lines, making it convenient for travel and sightseeing. The rooms are small but clean and modern, with comfortable beds and amenities like free Wi-Fi and flat-screen TVs."
