Hotel,Summary
usa_new york city_candlewood_suites_new_york_city_times_square,"The hotel has a full-size refrigerator, microwave, coffee machine, and free DIY laundry facilities. The suites include a full-size refrigerator, two-burner electric stove, dishwasher, sink, dishes, utensils, cook pots, and coffee maker."
usa_new york city_carlton_arms,"Carlton Arms is an affordable, art-focused hotel with a 24-hour front desk, but no TVs in the rooms. It is located in a safe, central location near subways, restaurants, and bars, but can be noisy."
usa_new york city_carvi_hotel_new_york,"The hotel is conveniently located near subway lines, a Starbucks, and a CVS drugstore, with plenty of food, drink, and deli options on the street. The staff are pleasant and can assist with directions."
usa_new york city_casablanca_hotel,"Casablanca Hotel is lauded for its complimentary breakfast, 24/7 coffee and snacks, and an evening wine and cheese reception in Rick's Cafe, providing opportunities to relax and socialize without extra planning. Located just off Times Square, it offers a peaceful escape with friendly staff and a welcoming atmosphere."
usa_new york city_chambers_hotel,"The Chambers Hotel is in an excellent location near shops, dining, and attractions like Fifth Avenue and Central Park. The hotel offers amenities such as room service, a restaurant, and helpful staff for recommendations and reservations."
usa_new york city_chelsea_lodge,"The Chelsea Lodge is a budget-friendly hotel in Chelsea with clean, small rooms, offering a convenient location near subway stations and various restaurants. Guests describe the hotel as a no-frills accommodation with a friendly staff, suitable for travelers seeking a simple place to stay while exploring the city."
usa_new york city_chelsea_pines_inn,"Chelsea Pines Inn is praised for its convenient location near subway lines and various neighborhoods, making it easy to explore Manhattan without extensive planning. The inn offers complimentary breakfast, a daily newsletter with suggestions for activities, and a helpful staff that provides recommendations for restaurants and shows."
usa_new york city_chelsea_savoy_hotel,"The Chelsea Savoy Hotel is noted for its convenient location near subway lines, making it easy to get around the city without extensive planning. It also offers complimentary coffee and pastries in the lobby, saving guests the need to immediately find breakfast elsewhere."
usa_new york city_city_club_hotel,"The City Club Hotel is centrally located near Times Square and Grand Central, with a restaurant (DB Bistro Moderne) on-site, but room service is available from a diner down the street. The hotel offers free DVD rentals and provides cookies each night."
usa_new york city_clarion_collection_the_solita_soho_hotel,"The Solita Soho is in a convenient location close to the subway, Chinatown, Little Italy and Soho. It's a smaller hotel with no bar, restaurant, gym, or business center, but it has clean, modern rooms with comfortable beds, free Wi-Fi, and flat-screen TVs."
usa_new york city_club_quarters_downtown,"Club Quarters Downtown is near several subway lines, making it easy to get around Manhattan, and offers a room service option where nearby restaurants will deliver food to the hotel. Some reviewers note the area is quiet, especially on weekends, with limited late-night dining options within walking distance."
usa_new york city_club_quarters_midtown,"The Club Quarters Midtown is in a central location, close to Times Square and Grand Central, with free WIFI and computer access in the lounge. The hotel is geared towards business travelers and offers a self-service check-in/out system."
usa_new york city_club_quarters_rockefeller_center,"This hotel is conveniently located near many attractions and subway lines, with room service available from local restaurants. It offers amenities such as free water, computers, and printing services."
usa_new york city_comfort_inn_chelsea,"The Comfort Inn Chelsea offers a complimentary breakfast with breads, hard boiled eggs, cereal, juice, milk and donuts, and is near many restaurants and shops. The hotel is conveniently located near subways, making attractions easily accessible."
usa_new york city_comfort_inn_manhattan,"This hotel's complimentary breakfast includes bagels, toast, cereal, juice, coffee, and pastries, and it is conveniently located near attractions like the Empire State Building, Macy's, and Times Square. With a subway station close by, the hotel provides easy access to various parts of the city."
usa_new york city_comfort_inn_manhattan_bridge,"The Comfort Inn Manhattan Bridge offers complimentary breakfast, free internet, and is conveniently located near multiple subway lines, Chinatown, and Little Italy. The hotel provides easy access to many attractions and transportation options, minimizing the need for extensive planning."
usa_new york city_comfort_inn_midtown,"The Comfort Inn Midtown offers a free breakfast, free internet, a business center, and is centrally located near Times Square and subway stations. Some guests noted that the hotel rooms are small, but clean and well-equipped."
usa_new york city_comfort_inn_midtown_manhattan,"The hotel offers a free continental breakfast with items like waffles, cereal, pastries, and coffee available all day, and is located near many restaurants and Times Square. It is also close to subway stations and the Port Authority bus terminal."
usa_new york city_comfort_inn_midtown_west_convention_center,"The Comfort Inn offers complimentary breakfast with options like waffles and pastries, plus free coffee and juice all day, and is within walking distance of Times Square and Penn Station. It's noted for its small, clean rooms, friendly staff, and proximity to transportation, making it a convenient base for exploring the city without extensive planning."
usa_new york city_comfort_inn_times_square,"The hotel includes a continental breakfast with items such as bagels, muffins, rolls, pastries, cereal, milk, cheese, preserves, honey, juice, coffee, tea and waffles. The hotel also offers free water, tea, and coffee in the rooms, with vending machines and ice available."
usa_new york city_cooper_square_hotel,The hotel offers a complimentary breakfast buffet with a variety of options and facilitates ordering in from local restaurants since it doesn't have its own restaurant for room service. They also offer services like dog walking and room service for pets.
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel is in an ideal location, close to subway lines, Ground Zero, and Battery Park, with a Starbucks downstairs. There are dining options nearby, and offers tidy rooms."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"This Courtyard is centrally located near Times Square and subway stations, making it easy to get around Manhattan, and offers free coffee in the lobby. It is a standard business hotel with mostly predictable experiences, and the rooms have comfortable beds."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"The Courtyard Upper East Side offers a pool, gym, and a restaurant, but no room service. The hotel is located in a quiet, residential area, but requires a 10-15 minute walk to the subway."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,The Courtyard Marriott Fifth Avenue is centrally located with a deli next door that is open 24/7. There is free coffee and tea on the mezzanine level and free internet access.
usa_new york city_courtyard_new_york_manhattan_midtown_east,"This hotel is in a convenient location near the subway and within walking distance to many attractions, shops, and restaurants. The rooms are spacious and clean, with comfortable beds and amenities like free internet and coffee."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel is located in SoHo, close to subway, bus and Broadway. The hotel offers room service, concierge services for dinner reservations and outings, and a bar with a wide selection of drinks."
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square is in a central location close to major attractions, Broadway shows, restaurants, and shopping, and many sightseeing buses pick up from outside the hotel. Access to the gym and pool, though there may be an extra charge, and some concierge levels include free wireless internet and snacks."
usa_new york city_da_vinci_hotel,"Da Vinci Hotel is in a great location, close to Central Park, Times Square, and subway lines; the hotel offers a basic continental breakfast, and there is a restaurant and bar downstairs. The hotel provides free internet access, and the staff can offer advice on choosing wine with dinner."
usa_new york city_doubletree_guest_suites_times_square,"The Doubletree Guest Suites in Times Square is praised for its central location near subways, restaurants, and Broadway shows, making it easy to get around without much planning. Some reviewers appreciate the availability of a concierge and helpful staff for booking show tickets and tours."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"The hotel is conveniently located near Penn Station, Times Square, and other attractions, making it easy to get around the city. Some reviewers found the hotel to be clean and modern, with comfortable beds and helpful staff."
usa_new york city_doubletree_metropolitan_hotel,"The hotel is conveniently located near a subway station and within walking distance of major attractions such as Times Square and Central Park, offering quick access to the city's sites. The hotel is next to Metrocity cafe and has complimentary breakfast for Hhonors Gold members, breakfast buffet, and room service, with many nearby places to eat."
usa_new york city_dream,"The hotel is centrally located near Times Square, Central Park, and subway stations. The hotel has a restaurant and bars, including a rooftop bar."
usa_new york city_duane_street_hotel,"The hotel is located in the Tribeca area, close to subway lines for easy access to other parts of the city. The hotel is small, with a restaurant and bar in the lobby."
usa_new york city_dylan_hotel,"The Dylan Hotel is conveniently located near Grand Central Station, making it easy to access transportation and various attractions, with some guests noting the availability of amenities like room service. However, some reviews mention that the hotel restaurant may be closed or have limited service, so it might be necessary to plan for meals outside the hotel."
usa_new york city_eastgate_tower,"Eastgate Tower is centrally located near Grand Central Terminal, with grocery stores and restaurants nearby, and offers spacious suites with full kitchens; however, it lacks an on-site restaurant. Many reviewers found the location convenient for walking to attractions, and the suites ideal for groups or families who want to prepare their own meals."
usa_new york city_econo_lodge_times_square,"The Econo Lodge Times Square offers complimentary breakfast, coffee, tea, and internet, potentially saving on extra costs. Some reviewers mentioned that the staff were friendly and helpful."
usa_new york city_embassy_suites_hotel_new_york_city,"Embassy Suites offers free drinks every evening, free breakfast, and spacious suites with two rooms; several restaurants are connected, including Applebee's and Chevy's. It is a good place to stay if you don't want to leave the hotel, with a gym, movie theatre, and restaurants in the building."
usa_new york city_empire_hotel,"The Empire Hotel has a convenient location with a Starbucks and Duane Reade next door, Ed's Chowder House, and P.J. Clarke's attached to the hotel, so there are many options to eat and drink without leaving the building. The Empire Hotel also has a rooftop pool and lounge and is located near Central Park and Lincoln Center."
usa_new york city_envoy_club,"The Envoy Club is an apartment-style accommodation with fully equipped kitchens, offering a home-away-from-home experience, but with limited hotel services like 24-hour front desk availability. It's located a few blocks from major attractions like the Empire State Building and provides spacious rooms suitable for longer stays."
usa_new york city_eurostars_wall_street,"The hotel offers a buffet breakfast and is conveniently located near the South Street Seaport and a subway station, providing easy access to uptown. It is also close to various diners and cafes, with a bus stop and subway station nearby for easy transportation."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located in the Upper West Side, near Central Park and a subway station. No room service is available, but there are vending machines and nearby restaurants, delis, and coffee shops."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"The Fairfield Inn offers a free continental breakfast, saving money compared to eating out. It is conveniently located near a subway entrance, providing easy access to various attractions."
usa_new york city_fitzpatrick_grand_central_hotel,"The Fitzpatrick Grand Central is praised for its central location near Grand Central Station, making it easy to get around Manhattan without much planning. The hotel has comfortable beds and offers amenities such as a fridge, and coffee maker in the room."
usa_new york city_fitzpatrick_manhattan,"The Fitzpatrick Manhattan is in a great location close to many attractions, shops, and subway stations, making it easy to get around. The staff are friendly and can provide recommendations and reservations."
usa_new york city_flatotel,"The Flatotel is in midtown Manhattan, near Times Square, Rockefeller Center, and subway stations, with spacious rooms that include kitchenettes and free internet access in the business center; some packages include free parking. There is no need to plan for breakfast as it is available at the hotel, but it is vastly overpriced."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"The Sheraton Chelsea is centrally located near subway and bus lines, making it easy to get around the city, and is within walking distance to many attractions. Free internet is available."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"The Four Points SoHo is in a convenient location near subways and within walking distance of SoHo and Greenwich Village shops and restaurants. The hotel has a small bar, restaurant, and fitness center, as well as free Wi-Fi and Starbucks coffee in the rooms."
usa_new york city_four_points_by_sheraton_midtown_times_square,"The Four Points Times Square is conveniently located near the Port Authority bus terminal and subway lines, providing easy access to transportation and various parts of Manhattan. The hotel offers amenities like free internet, and is within walking distance to Times Square and other attractions."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons in New York is known for its excellent concierge service, assisting with various needs such as restaurant reservations and transportation. The hotel also offers packages, such as the ""Kids for all Seasons"" package, that include amenities and services designed to cater to families."
usa_new york city_gild_hall,"Gild Hall is located in the Financial District near subway lines, making it easy to access different parts of the city. It offers comfortable rooms, and many reviewers praise the staff's friendliness and helpfulness."
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel offers amenities such as room service, a rooftop lounge/garden, and the Rose Bar. The hotel can be dark and may require reservations for the Rose Bar."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt is centrally located, next to Grand Central Station, and connected to the terminal providing easy access to subway lines and shops. There are several food options nearby including restaurants and a food court, and guests appreciated the hotel for being a convenient spot for sightseeing in midtown."
usa_new york city_greenwich_hotel,"The hotel offers complimentary snacks and non-alcoholic drinks in the minibar, and some reviewers mention a complimentary continental breakfast. Room service is available, and the hotel restaurant, Locanda Verde, is highly rated."
usa_new york city_hampton_inn_35th_st_empire_state_building,"The Hampton Inn offers complimentary breakfast, 24/7 coffee, tea and juice, and free WiFi. The hotel is centrally located near a subway stop, Macy's, and the Empire State Building."
usa_new york city_hampton_inn_madison_square_garden,"The Hampton Inn offers complimentary breakfast, coffee, and tea all day, which many reviewers found adequate and convenient. The hotel's location near Penn Station and other attractions allows guests to walk to many sites without much planning."
usa_new york city_hampton_inn_manhattan_chelsea,"The Hampton Inn Chelsea provides a complimentary breakfast, with coffee and tea available 24/7, and is conveniently located near subway lines for easy access to various parts of the city. Some rooms include a coffee maker and complimentary water bottles."
usa_new york city_hampton_inn_manhattan_soho,The Hampton Inn Soho offers a complimentary breakfast and free coffee/tea throughout the day. There is also free internet and a business center with computers for guest use.
usa_new york city_hampton_inn_manhattan_times_square_south,The hotel includes a free breakfast buffet and offers breakfast to-go bags. It is located within walking distance to many attractions and has a subway entrance one block away.
usa_new york city_hampton_inn_new_york_seaport_financial_district,"The Hampton Inn Seaport/Financial District offers a complimentary breakfast, and is conveniently located near subway stations and various downtown attractions, making it easy to explore the area without extensive planning. The hotel is in a safe, walkable area with many shops and restaurants nearby."
usa_new york city_helmsley_middletowne_hotel,"Helmsley Middletowne is an older hotel with clean, spacious rooms and a complimentary continental breakfast, located within walking distance of many attractions like Times Square and Central Park. Some rooms have kitchenettes with a fridge and sink and the hotel offers delivery from local restaurants."
usa_new york city_hilton_club_new_york,"The hotel is centrally located, within a 5-minute walk to Times Square or Central Park, and close to key subway entrances. Some reviewers mention the concierge service is excellent."
usa_new york city_hilton_garden_inn_chelsea,"The Hilton Garden Inn Chelsea is centrally located near subway stations and within walking distance of major attractions like Times Square and Macy's. The hotel offers amenities like a microwave, fridge, free Wi-Fi, and a business center, providing convenience for guests who prefer not to plan extensively."
usa_new york city_hilton_garden_inn_new_york_west_35th,"The Hilton Garden Inn is in an excellent location, near a subway, Macy's, and the Empire State Building and many reviewers noted they didn't have to plan much to get around. Some reviewers recommended it as a great base to explore New York, especially for first-time visitors."
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square offers a convenient location with many nearby restaurants, a connecting bistro, Pigalle, and a grocery store across the street. Some reviewers mention the availability of in-room amenities such as a microwave and refrigerator."
usa_new york city_hilton_garden_inn_tribeca,"The hotel is conveniently located near multiple subway lines, providing easy access to various parts of the city, and is within walking distance of several neighborhoods, restaurants, and shops. The hotel offers amenities such as free internet, a business center, and complimentary coffee and cookies."
usa_new york city_hilton_new_york,"The Hilton New York is centrally located, clean, and a good base for touring New York, with taxis available 24/7. If staying on the executive level, there is access to the Club Lounge for cheese, finger foods, and continental breakfast."
usa_new york city_hilton_times_square,"The Hilton Times Square is centrally located near many shops, restaurants, and theaters, with easy access to public transportation. The hotel offers amenities for both business and leisure travelers."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"The Holiday Inn Express Fifth Avenue offers complimentary breakfast, free internet, and a central location near Times Square and other attractions, making it convenient for sightseeing. Rooms are small but clean, and the hotel is considered a good value for its location."
usa_new york city_holiday_inn_express_new_york_city_times_square,"The Holiday Inn Express Times Square provides free breakfast and internet. The hotel is located near Times Square, Penn Station, and Port Authority."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"The hotel offers a complimentary breakfast, and free coffee and tea are available all day. There is also free internet available, and the staff can book events for you."
usa_new york city_holiday_inn_manhattan_downtown_soho,"The Holiday Inn is in a convenient location, close to the subway, Chinatown, and Little Italy, and has a helpful staff for directions and tips. The hotel offers basic amenities, a small gym, and nearby shopping and restaurants."
usa_new york city_holiday_inn_midtown_57th_st,"The Holiday Inn Midtown is noted for its convenient location near Central Park and multiple subway lines, making it easy to explore the city. While some areas are dated, it offers clean rooms and a rooftop pool (seasonal)."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"The hotel is in a great central location with easy access to subway stations, Penn Station, Times Square, and many attractions within walking distance. The hotel is clean with a friendly staff, but the rooms are small and there can be long elevator waits."
usa_new york city_hotel_17,"Hotel 17 is in a great location within walking distance of many restaurants and cafes, close to subway, and close to several parks making it easy to explore Manhattan. Rooms are small and some have shared bathrooms which are cleaned regularly."
usa_new york city_hotel_31,"Hotel 31 is centrally located, near the subway and many attractions. It's clean and quiet, with some rooms offering a view of the Empire State Building."
usa_new york city_hotel_373,"Hotel 373 is centrally located near attractions like the Empire State Building and Times Square, with a Starbucks connected to the lobby. The rooms are small, clean, and modern, but lack amenities like a large closet."
usa_new york city_hotel_41_at_times_square,"Hotel 41 includes complimentary breakfast with bagels, pastries, juice and coffee, and free DVD rentals, and is centrally located near Times Square and many subway lines. The hotel has a friendly staff that is helpful with information and directions."
usa_new york city_hotel_99,"Hotel 99 is located on the Upper West Side and is close to the subway. Some rooms have a queen bed and private bathroom, flat screen TV, writing desk and free Internet access."
usa_new york city_hotel_beacon,"The Hotel Beacon is located in the Upper West Side, close to Central Park and the subway, with options for markets and restaurants nearby; rooms include kitchenettes with cookware, a refrigerator, and coffee maker. The hotel does not have a restaurant but a diner is next door, and there is no room service."
usa_new york city_hotel_chandler,"Hotel Chandler is in an excellent midtown location near the Empire State Building and subway lines, with small but clean rooms that include amenities such as free tea/coffee in the lobby, Frette towels, Aveda bath products, and comfortable beds; the friendly staff is helpful in providing directions and recommendations. Some reviewers mention that free internet is available, and the location is ideal for walking around Manhattan."
usa_new york city_hotel_deauville,"Hotel Deauville is in an excellent location, within walking distance of many attractions and near subway lines. The staff is friendly and helpful, offering recommendations and directions."
usa_new york city_hotel_east_houston,"The hotel offers a complimentary continental breakfast with a variety of options like pastries, bagels, yogurt, and coffee. It also has a 24-hour rooftop terrace and computers in the basement for guest use."
usa_new york city_hotel_elysee,"The Hotel Elysee includes complimentary breakfast and complimentary wine with snacks in the afternoon. It has a comfortable lounge available for guests, computers, and is located within walking distance to shopping and attractions."
usa_new york city_hotel_gansevoort,"The hotel has a restaurant, a rooftop bar and pool, and provides room service and complimentary breakfast, though some found the breakfast service slow and limited. The hotel is located in the Meatpacking District, steps away from many restaurants and bars."
usa_new york city_hotel_giraffe,"Hotel Giraffe offers complimentary breakfast, evening wine and cheese, and coffee/tea all day, removing the need to plan for these meals. Takeout from nearby restaurants can be delivered, and it is within walking distance to shops and restaurants."
usa_new york city_hotel_grand_union,"Hotel Grand Union is a budget-friendly option in Midtown Manhattan, steps away from the Empire State Building and subway, with clean basic rooms, though some rooms can be small and noisy. A cafe is attached to the hotel."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo is in a great location, close to Times Square, Herald Square, the Meatpacking District, and three subway lines. The hotel also has a restaurant, Blu, with great food."
usa_new york city_hotel_mela,"Hotel Mela is centrally located near Times Square and close to transportation and entertainment. The hotel is located near restaurants, a grocery store, and shops."
usa_new york city_hotel_metro,"Hotel Metro is praised for its central location near transportation, attractions, and shopping, with many reviews highlighting the complimentary breakfast, 24-hour coffee, and helpful staff for planning activities. However, some guests noted potential drawbacks such as small rooms, street noise, and limited on-site dining options."
usa_new york city_hotel_newton,"Hotel Newton is near the subway, express train, shops, and some 24-hour establishments, but does not have a restaurant. Some reviewers felt safe in the neighborhood."
usa_new york city_hotel_on_rivington,"The hotel offers a complimentary continental breakfast, and room service is available. There are also many bars and restaurants in the surrounding Lower East Side neighborhood."
usa_new york city_hotel_reserve,"The hotel is conveniently located near multiple subway lines, providing easy access to various parts of the city. The hotel's location in the Financial District offers a quieter environment, with some restaurants and shops open late, though options may be limited on weekends."
usa_new york city_hotel_st_james,"The St. James Hotel is located close to Times Square, Broadway, Rockefeller Center, and subway stations, making it easy to walk to shows, shopping, and dining. The Cranberry Buffet and other delis are nearby, so you don't have to go far for food."
usa_new york city_hotel_stanford,"The Stanford Hotel offers a complimentary continental breakfast with bagels, pastries, cereal, fruit, juice, coffee, and tea, and is conveniently located near Penn Station and a subway. Some reviewers noted that the breakfast area is small and gets crowded and that the breakfast is very basic."
usa_new york city_hotel_wales,"Hotel Wales offers a complimentary continental breakfast and 24-hour coffee/tea in the lounge, making mornings easier, but note that the breakfast room is sometimes used for private functions. The hotel's location is convenient to museums and Central Park."
usa_new york city_hudson_hotel,"The Hudson Hotel has multiple bars, including a nightclub, rooftop bar, and library bar, and is near the Columbus Circle subway station. The lobby and bars can be lively and crowded, and some rooms overlook a courtyard that can be noisy."
usa_new york city_ink48_a_kimpton_hotel,INK48 offers complimentary breakfast and evening wine service; the hotel also has an in-room spa service. The hotel can provide restaurant recommendations and offers delivery from the Market Diner 24/7.
usa_new york city_inn_new_york_city,"The Inn New York City is a small, well-appointed inn located on a quiet street on the Upper West Side, near the subway, Central Park, and Lincoln Center, with kitchens stocked with complimentary snacks and drinks that are replenished daily. The innkeepers are available but unobtrusive and provide fresh pastries, fruit, and newspapers every day."
usa_new york city_intercontinental_the_barclay_new_york,"The Intercontinental Barclay is in a great location with easy access to many attractions and subway lines. The concierge and bell staff are helpful with directions and transportation, and the rooms are clean and comfortable."
usa_new york city_jumeirah_essex_house,"The hotel offers packages that include room, afternoon high tea, and breakfasts; the hotel also has a bar, restaurant, and spa. The hotel provides complimentary bicycles and a car service that travels within a 10-block radius."
usa_new york city_kitano_new_york,"The Kitano is near Grand Central Station, allowing easy access to transportation and attractions. Some reviewers mention that it is quiet, clean, and has a serene atmosphere."
usa_new york city_la_quinta_manhattan,"The hotel is centrally located near many attractions, including the Empire State Building and Times Square, and offers free breakfast. Some reviews mention the hotel offers free internet, free phone calls within the US, and a gym."
usa_new york city_lafayette_house,"Lafayette House is located in a convenient downtown neighborhood close to many restaurants, and is near Washington Square Park, the Children's Museum of Art and Joe's Pub. The hotel offers free Wi-Fi and some rooms have kitchenettes."
usa_new york city_le_parker_meridien,"Le Parker Meridien has multiple restaurants including Norma's, a breakfast place, a burger joint, and a French restaurant open until 3 am, there is also a Starbucks across the street. There is a rooftop pool, and close access to Central Park."
usa_new york city_library_hotel,"The Library Hotel provides an upscale bistro, lively bar, free Wi-Fi, free gym passes, and complimentary pastries, wine, and cheese. The Library Hotel also includes free continental breakfast, coffee, and tea served 24/7."
usa_new york city_loews_regency_hotel,"The Loews Regency is in a convenient location, close to shops, museums, and Central Park, and near subway stations. The hotel offers amenities such as a gym, and the hotel is pet-friendly."
usa_new york city_lowell_hotel,"The Lowell is a small, intimate hotel on the Upper East Side with spacious rooms, kitchenettes, and luxurious bathrooms. The hotel offers excellent service, including quick room service, a helpful concierge, and a staff that remembers guests' preferences."
usa_new york city_mandarin_oriental_new_york,"Located in the Time Warner building, this hotel gives you access to basics including reasonable food, and a bank. The concierge can arrange transportation and dining."
usa_new york city_milford_plaza_hotel,"The Milford Plaza is centrally located near Times Square, Broadway shows, restaurants and transportation, making it easy to get around; however, there are no dining options at the hotel. The hotel has a gym, a business center, and offers a club room upgrade with free breakfast and internet."
usa_new york city_millenium_hilton,"The Millenium Hilton is a well-connected hotel with subway access that allows easy access to all parts of the city, and is near many Tribeca restaurants and the South Street Seaport; the hotel is primarily aimed towards business travelers and features an indoor pool, gym, and airline check-in terminal in the lobby. Rooms feature LCD TVs and are generally clean and comfortable."
usa_new york city_millennium_hotel_broadway,"The Millennium Broadway is centrally located near Times Square and Broadway, making it easy to access many attractions by foot. The hotel offers amenities like concierge service and parking, with several dining options and a Starbucks nearby."
