Hotel,Summary
usa_new york city_affinia_shelburne,"The Affinia Shelburne, located in Murray Hill, offers spacious rooms, some with Empire State Building views, and suite options with kitchenettes. It is conveniently located near Grand Central Station and other midtown attractions."
usa_new york city_aka_united_nations,"AKA United Nations offers spacious, modern apartments with full kitchens, comfortable beds, and complimentary amenities like breakfast and internet access. The hotel is conveniently located near Grand Central Terminal and the UN, with friendly staff and services, though some guests have noted issues with noise and maintenance."
usa_new york city_algonquin_hotel,"The Algonquin Hotel is a historic and charming boutique hotel centrally located near Times Square and Broadway, known for its comfortable beds, clean rooms, and friendly staff. Though some rooms are small and there may be construction noise, the hotel offers a unique atmosphere with its literary history, cozy lobby, and resident cat."
usa_new york city_americana_inn,"The Americana Inn is a budget-friendly hotel centrally located in Midtown Manhattan, with small but clean rooms and shared bathrooms. It is close to major attractions like Times Square and the Empire State Building but can be noisy due to its location on 6th Avenue."
usa_new york city_amsterdam_court_hotel,"Amsterdam Court Hotel is centrally located near Times Square and Broadway, with small but clean rooms; it offers free coffee and tea, and has a bar, but some rooms lack natural light and the hotel has received complaints about rude staff and broken amenities. Many reviewers mention the small size of the rooms, but praise the location and relative affordability."
usa_new york city_astor_on_the_park,"Astor on the Park is a budget-friendly hotel located on Central Park West, near subway lines, with small but clean rooms and friendly staff. Some rooms offer views of Central Park and the Manhattan skyline, though the location is a bit far from midtown Manhattan."
usa_new york city_bedford_hotel,The Bedford Hotel is centrally located near Grand Central Station and major attractions like the Empire State Building and Times Square; some rooms offer views of the Empire State Building and include kitchenettes. Some suites have balconies.
usa_new york city_beekman_tower_hotel,"The Beekman Tower Hotel offers apartment-like suites with kitchens, with some rooms providing great views and spacious accommodations, and is located near the UN building. While some reviewers note the decor is dated, the hotel is often praised for its friendly staff and quiet location, making it a potentially good option for longer stays."
usa_new york city_belleclaire_hotel,"The Belleclaire Hotel is located on the Upper West Side, close to Central Park and subway lines, with clean rooms, comfortable beds, shared or private bathrooms, and a helpful staff; it is undergoing renovations. Some rooms may be small, and some guests have reported noise issues related to street traffic or the building's heating system."
usa_new york city_bentley_hotel,"The Bentley Hotel is a modern hotel with spacious, clean rooms and comfortable beds, with upper floor rooms offering great views of the East River and Queensboro Bridge. Although some find the location a bit far from major attractions and subway lines, it's considered a safe area near good restaurants and Lexington Avenue shopping."
usa_new york city_best_western_bowery_hanbee_hotel,"The Best Western Bowery Hanbee is located in Chinatown and close to Little Italy, with subway access and recently renovated rooms. Some rooms offer skyline views and are equipped with flat-screen TVs, and free Wi-Fi, and the hotel provides complimentary breakfast."
usa_new york city_best_western_convention_center_hotel,The Best Western Convention Center Hotel is a clean and comfortable hotel located a 10-15 minute walk from Times Square and close to the Javits Convention Center. Some rooms have views of the Hudson River and the hotel offers free breakfast and internet access.
usa_new york city_best_western_hospitality_house,"Best Western Hospitality House is an apartment-style hotel with spacious rooms, full kitchens, and complimentary breakfast, located in midtown Manhattan near major attractions and public transportation. Some rooms can be noisy due to street traffic."
usa_new york city_best_western_seaport_inn_downtown,"The Best Western Seaport Inn is a small, charming hotel in Lower Manhattan, near the Brooklyn Bridge and South Street Seaport, with some rooms offering views; it provides a complimentary continental breakfast and is close to various restaurants and transportation options. Some rooms feature terraces, jacuzzi tubs, and views of the Brooklyn Bridge."
usa_new york city_blue_moon_hotel,"Blue Moon Hotel is a renovated tenement building with 22 uniquely decorated rooms, offering a continental breakfast, free wifi, and proximity to the Tenement Museum, Little Italy, and Chinatown. Some rooms have balconies with city views, and the hotel features original woodwork, art, and artifacts from the early 20th century."
usa_new york city_broadway_plaza_hotel,"Broadway Plaza Hotel is centrally located with large, clean rooms, and offers a complimentary continental breakfast; however, it's in a commercial area that may seem deserted at night and has a small breakfast room. Some rooms offer views of the Empire State Building."
usa_new york city_buckingham_hotel,"The Buckingham Hotel offers spacious suites with kitchenettes, CD players, and large TVs, and it's conveniently located near Central Park and various attractions. Some rooms have been renovated, but noise from street traffic can be an issue, particularly on lower floors."
usa_new york city_candlewood_suites_new_york_city_times_square,"Candlewood Suites Times Square is a new hotel conveniently located near Times Square and the Port Authority Bus Terminal, with rooms equipped with a full kitchen including a full-size refrigerator and free Wi-Fi. Some reviewers mention the area may feel unsafe at night, and others note the limited service such as weekly room cleaning."
usa_new york city_carlton_arms,"The Carlton Arms is an affordable, centrally located hotel known for its unique, artist-decorated rooms, with each room offering a different theme and aesthetic experience. It provides basic amenities and a distinctive, budget-friendly stay for adventurous travelers."
usa_new york city_carvi_hotel_new_york,"The Carvi Hotel is a small, recently renovated boutique hotel with clean rooms, comfortable beds, marble bathrooms, and flat-screen TVs. Some rooms have views of the space between buildings and building air conditioning noise."
usa_new york city_casablanca_hotel,"The Casablanca Hotel is located near Times Square, offering a tranquil environment with cozy rooms, a free breakfast, snacks, and an evening wine and cheese reception. Some rooms can be noisy due to street traffic."
usa_new york city_chambers_hotel,"Chambers Hotel is a stylish, modern, and chic boutique hotel located just off 5th Avenue, near shopping, Central Park, and the theater district. Rooms feature minimalist decor, comfortable beds, and Bumble & Bumble bath products; some have terraces, and the hotel is known for its excellent showers."
usa_new york city_chelsea_lodge,"Chelsea Lodge is a budget-friendly hotel in Chelsea, Manhattan, with small but clean rooms, offering a safe and quiet environment close to subway lines and local attractions. Some rooms have private showers, while toilets are shared and well-maintained."
usa_new york city_chelsea_pines_inn,"Chelsea Pines Inn is a charming, movie-themed hotel with clean, comfortable rooms, a friendly staff, and a convenient location near the subway, Chelsea, and Greenwich Village. It offers complimentary breakfast, a business center, and a cozy atmosphere, though some rooms are small and there is no elevator."
usa_new york city_chelsea_savoy_hotel,"Chelsea Savoy is a budget-friendly hotel in Chelsea, known for its clean rooms and convenient location near subway lines. Some rooms feature refrigerators, and complimentary coffee and pastries are offered in the lobby."
usa_new york city_city_club_hotel,"The City Club Hotel is a small, stylish boutique hotel in midtown Manhattan with comfortable beds, Hermes bath products, and a restaurant, but some rooms can be small with limited closet space and street noise. It is centrally located near Times Square and Fifth Avenue, offering easy access to theaters and shopping."
usa_new york city_clarion_collection_the_solita_soho_hotel,"The Solita SoHo is a small, modern hotel in lower Manhattan, situated at the intersection of SoHo, Little Italy, and Chinatown, offering reasonable prices and proximity to subway lines. Some rooms have views of the Empire State Building, and the hotel is near many restaurants, shops, and attractions."
usa_new york city_club_quarters_downtown,"Club Quarters Downtown is known for its clean and modern rooms and great value, with a location close to Wall Street and subway lines, making it convenient to access other parts of Manhattan. Some rooms have kitchenettes, microwaves, mini-fridges, and comfortable beds, and the hotel provides free wireless internet, bottled water, and a guest lounge."
usa_new york city_club_quarters_midtown,"Club Quarters Midtown is in an excellent location near Times Square, Broadway, and 5th Avenue, with clean, modern rooms, though some are small. Some suites include a sitting room with a sofa bed, desk, TV, fridge, and microwave, plus a bedroom with ensuite bathroom."
usa_new york city_club_quarters_rockefeller_center,"Club Quarters Rockefeller Center is in an excellent location, within walking distance of many attractions like Rockefeller Center, Radio City Music Hall, and 5th Avenue, and offers clean, modern rooms. Although rooms tend to be small, there is a terrace club, free water, and internet access."
usa_new york city_comfort_inn_chelsea,"Comfort Inn Chelsea is centrally located near the Flatiron building and subway, with clean rooms, comfortable beds, and amenities like free wifi, breakfast, refrigerator, and in-room safe. Some rooms offer views of the Empire State Building."
usa_new york city_comfort_inn_manhattan,"The Comfort Inn Manhattan is in an excellent location near the Empire State Building and Macy's, and offers rooms that are clean and comfortable, though some are small and in need of renovation. Breakfast is included, though basic, and the hotel is near subway stations and various restaurants."
usa_new york city_comfort_inn_manhattan_bridge,The Comfort Inn Manhattan Bridge is a new and clean hotel in Chinatown that offers good value with complimentary breakfast and WiFi. The rooms are fairly spacious for New York standards and have comfortable beds and flat-screen TVs.
usa_new york city_comfort_inn_midtown,"The Comfort Inn Midtown is centrally located near Times Square and subway stations, with clean, though small, rooms, and amenities such as free Wi-Fi and continental breakfast. Some rooms offer views of the city, but many face brick walls, and some past guests have noted issues with noise and temperature control."
usa_new york city_comfort_inn_midtown_manhattan,"The Comfort Inn on 44th St. is a new hotel located 1 1/2 blocks from Times Square, near restaurants and the theater district, and offers a free continental breakfast and wireless internet. Some rooms are small and rooms on lower floors may have obstructed views or be located in the basement."
usa_new york city_comfort_inn_midtown_west_convention_center,"The Comfort Inn Midtown West is a budget-friendly hotel in Midtown Manhattan that is within walking distance of major attractions. Rooms are small but clean, and a complimentary breakfast is included."
usa_new york city_comfort_inn_times_square,"The Comfort Inn Times Square is located close to Times Square and public transportation, with small but clean and modern rooms. Some rooms have views of the New York Times building, and complimentary breakfast is offered."
usa_new york city_cooper_square_hotel,"The Cooper Square Hotel is a modern, design-focused hotel with small rooms, floor-to-ceiling windows offering city views, and comfortable beds. It is located in the East Village, close to restaurants, bars, and subway lines."
usa_new york city_cosmopolitan_hotel_tribeca,"The Cosmopolitan Hotel is a budget-friendly, clean hotel in the Tribeca area with small rooms and is located close to many subway lines; some rooms are noisy, and some rooms include a loft area with low ceilings. There is no restaurant, bar, or room service, but there are several cafes and a Starbucks nearby."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"The Courtyard Times Square South is in an excellent location, close to many attractions and subway lines, and offers clean, comfortable rooms. Some rooms have views of the Empire State Building, and guests can enjoy free coffee in the lobby."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"The Courtyard Upper East Side is a clean, modern hotel with comfortable beds, a pool, and a gym, located in a quiet, residential area of the Upper East Side. It is close to museums and Central Park but requires a bus or subway ride to reach midtown attractions."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,"The Courtyard Marriott on Fifth Avenue is in an ideal location, close to many attractions, though rooms are small and can be noisy. Some rooms have been recently renovated, with comfortable beds and LCD TVs, and there is a deli next door open 24/7, but the lobby is small and undergoing renovations."
usa_new york city_courtyard_new_york_manhattan_midtown_east,"The Courtyard Midtown East offers spacious and clean rooms for NYC standards, with comfortable beds and convenient access to subway lines E, V, and 6. The hotel's location provides easy access to shopping on 5th Avenue, Rockefeller Center, and Times Square."
usa_new york city_crosby_street_hotel,"The Crosby Street Hotel is located in SoHo and has individually designed rooms with tall warehouse-style windows and oak-tree floors. It features a bar with a bartender with a lovely sense of humour and more than 400 bottles, and provides amenities such as a drawing room for afternoon tea."
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square is in a central location near Broadway shows and Times Square, with large, clean rooms and comfortable beds; Some rooms offer great views, and club-level rooms include access to a lounge. It may be undergoing renovations and the price can be expensive."
usa_new york city_da_vinci_hotel,"Da Vinci Hotel is in a great location near Columbus Circle and Central Park, with clean rooms and a friendly staff. The hotel has free internet, complimentary breakfast, and a restaurant downstairs."
usa_new york city_doubletree_guest_suites_times_square,"The Doubletree Guest Suites Times Square has spacious suites with a separate living room, microwave, fridge, and coffee maker, and is located in the heart of Times Square near theaters and transportation. Some suites offer views of Times Square and the hotel is noted for its comfortable beds, but some past guests have mentioned issues with cleanliness and slow internet."
usa_new york city_doubletree_hotel_chelsea_new_york_city,"The Doubletree Hotel Chelsea is a new, modern hotel with small rooms but comfortable beds and a good location near Penn Station, Times Square, and other attractions; it offers amenities like flat-screen TVs, and some rooms have views of the Empire State Building. However, it has slow elevators, and internet access is not free."
usa_new york city_doubletree_metropolitan_hotel,"The Doubletree Metropolitan is centrally located near the subway, Rockefeller Center, and Times Square, and offers clean rooms; some rooms feature good views, though they can be small and may be affected by noise from a nearby fire station. Construction, peeling wallpaper, dated rooms, broken items, baseboard falling off, and limited amenities may detract from the experience."
usa_new york city_dream,"The Dream Hotel is centrally located in Manhattan near Times Square and Central Park, with modern, stylish rooms, a rooftop bar, and an Italian restaurant. Some reviewers found the rooms small and noisy, while others praised the comfortable beds and convenient location for sightseeing."
usa_new york city_duane_street_hotel,"The Duane Street Hotel is a small, modern hotel in the Tribeca area of NYC, close to subway lines and downtown attractions. Some rooms may be noisy due to street traffic and subway lines, but the hotel offers comfortable beds and helpful staff."
usa_new york city_dylan_hotel,"The Dylan Hotel is located in midtown Manhattan, near Grand Central Terminal and within walking distance of many tourist attractions like Times Square. Some rooms are spacious with cathedral ceilings, updated bathrooms, and new TVs; however, some rooms can be small, dark, and noisy due to air conditioning units."
usa_new york city_eastgate_tower,"Eastgate Tower is a budget-friendly hotel in Midtown Manhattan with spacious, apartment-style suites that include kitchens, with Grand Central Station and Times Square within walking distance. Although the decor is dated, guests appreciate the cleanliness, friendly staff, and quiet, safe location, making it suitable for families and longer stays."
usa_new york city_econo_lodge_times_square,"Econo Lodge Times Square is known for its extremely small but clean rooms, a great location near Times Square and the Theater District, and free continental breakfast. Some reviewers noted the noise levels and slow elevators, but appreciated the friendly staff and overall value for money."
usa_new york city_embassy_suites_hotel_new_york_city,"Embassy Suites offers spacious suites with options for Hudson River and Statue of Liberty views, a complimentary breakfast, and evening drinks, near the waterfront but requiring travel to midtown attractions. Some construction noise is possible, and the walls may be thin."
usa_new york city_empire_hotel,"The Empire Hotel is in a great location near Central Park and Lincoln Center, but rooms are small and can be noisy, and service is inconsistent. Some rooms have great views, a rooftop bar, and comfortable beds."
usa_new york city_envoy_club,"The Envoy Club offers spacious apartment-style rooms with full kitchens, with rooftop access and skyline views. It is located in midtown Manhattan, within walking distance of the Empire State Building and other attractions."
usa_new york city_eurostars_wall_street,"Eurostars Wall Street is located in the Financial District and near South Street Seaport, with large rooms by NYC standards that include a fridge, microwave, and modern bathroom. Some rooms have two double beds, a leather couch, and a desk area, and the hotel offers a breakfast buffet and computer for guest internet access."
usa_new york city_excelsior_hotel,"The Excelsior Hotel is located in the Upper West Side, near Central Park and the Museum of Natural History, with subway access and a residential neighborhood feel. Some rooms have park views and/or balconies, and suites with kitchenettes are available."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"The Fairfield Inn is a new hotel located near Times Square, close to a subway station. It offers clean, comfortable rooms, free internet, and complimentary continental breakfast."
usa_new york city_fitzpatrick_grand_central_hotel,"The Fitzpatrick Grand Central is praised for its comfortable beds, clean and well-appointed rooms, and a central location near Grand Central Station, making it easy to access various parts of Manhattan. The hotel also has a cozy Irish pub and offers a quiet respite from the busy city."
usa_new york city_fitzpatrick_manhattan,"The Fitzpatrick Manhattan is known for its friendly staff, clean rooms, and convenient location near shopping, Central Park, and subway lines. Some suites include kitchenettes and multiple TVs, making it suitable for families."
usa_new york city_flatotel,"The Flatotel is centrally located near Times Square and Central Park and offers spacious rooms, with some suites including kitchens and balconies, but some rooms are dated and unrenovated. The hotel's upper floors offer panoramic city views, and a gym on the 46th floor provides excellent views."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"The Four Points by Sheraton Manhattan Chelsea has modern, clean rooms with comfortable beds, and it's conveniently located near subway lines in the Chelsea area. Some rooms offer views of the Empire State Building."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"Four Points SoHo is a new, modern hotel with small but well-appointed rooms, free Wi-Fi, and a convenient location near subway lines and SoHo/Greenwich Village attractions; some rooms offer Empire State Building views. The hotel has a small gym, a bar, and friendly staff, but some guests have noted issues with noise from traffic or the A/C, as well as inconsistent housekeeping."
usa_new york city_four_points_by_sheraton_midtown_times_square,"The Four Points Times Square is a new, clean hotel in a convenient midtown location close to Times Square and subway lines, with comfortable beds and free wifi. Some reviewers note the hotel's location on a somewhat seedy street near the Port Authority Bus Terminal."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons New York is located in midtown Manhattan, near Central Park and high-end shopping, and is known for its large rooms, Bulgari bath products, and overall service. Some rooms have views of Central Park and the city, and the hotel offers amenities such as a spa and fitness center."
usa_new york city_gild_hall,"Gild Hall is a stylish boutique hotel in the Financial District, featuring modern rooms with comfortable beds, high-end amenities, and a convenient location near subway lines for exploring New York City. The hotel's unique decor, attentive staff, and proximity to attractions like the Seaport and Brooklyn Bridge make it a memorable choice."
usa_new york city_gramercy_park_hotel,"Gramercy Park Hotel is a stylish hotel known for its unique decor, including artwork by Schnabel, Basquiat, and Hirst, and offers access to the private Gramercy Park. The hotel features the Rose Bar, a popular spot, and a rooftop terrace with city views."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt is centrally located in midtown Manhattan near Grand Central Station, making it convenient to access various parts of the city; some rooms offer views of the Chrysler Building. However, some reviewers noted the rooms can be small and noisy."
usa_new york city_greenwich_hotel,"The Greenwich Hotel is a stylish and relaxing hotel with a gorgeous spa, a pool, a drawing room, and a courtyard. The rooms are decorated with high-quality items, comfortable beds, and luxurious bathrooms, and some rooms have views of the city or courtyard."
usa_new york city_hampton_inn_35th_st_empire_state_building,"The Hampton Inn Empire State Building is a new, clean hotel in Midtown Manhattan with comfortable beds and a free breakfast. It is located near the subway, Macy's, and the Empire State Building, making it convenient for sightseeing and shopping."
usa_new york city_hampton_inn_madison_square_garden,"The Hampton Inn Madison Square Garden is in a central location near Penn Station, Times Square, and the Empire State Building. Some rooms have views, and amenities include free Wi-Fi, breakfast, and comfortable beds."
usa_new york city_hampton_inn_manhattan_chelsea,"Hampton Inn Chelsea is a clean, modern hotel located in Chelsea, Manhattan, with a complimentary breakfast, rooms with comfortable beds, and is near subway lines. Some rooms have views of the Empire State Building, and it is within walking distance to Times Square and other attractions."
usa_new york city_hampton_inn_manhattan_soho,"Hampton Inn SoHo is in a great location near many restaurants, shops, and subways, with comfortable rooms, free breakfast, and a gym. Some rooms offer views of the Empire State Building and Chrysler building and there is a terrace on the 19th floor."
usa_new york city_hampton_inn_manhattan_times_square_south,"The Hampton Inn Times Square South is a small hotel in a convenient location with clean rooms, comfortable beds, and friendly staff. It offers a free breakfast, a business center, and is within walking distance of many attractions."
usa_new york city_hampton_inn_new_york_seaport_financial_district,"Hampton Inn Seaport is in a great location near the Brooklyn Bridge, the South Street Seaport, and the subway, and is within walking distance of many attractions. The hotel offers free breakfast, clean rooms with comfortable beds, and a friendly staff."
usa_new york city_helmsley_middletowne_hotel,"The Helmsley Middletowne is an older, centrally located hotel with large rooms, some with kitchenettes and walk-in closets, and offers a complimentary continental breakfast. It is within walking distance of many attractions like Times Square and Grand Central Station."
usa_new york city_hilton_club_new_york,"The Hilton Club is in a central Manhattan location, near Rockefeller Plaza, Radio City Hall, Broadway, and Times Square. It offers suites on the 37th and 38th floors with a private check-in, complimentary breakfast, wireless access, a cocktail reception, gym, and business center."
usa_new york city_hilton_garden_inn_chelsea,"The Hilton Garden Inn Chelsea is centrally located near subway stations, Penn Station, and popular attractions like Times Square and the Empire State Building. It offers clean, modern rooms with amenities like free Wi-Fi, microwaves, and refrigerators."
usa_new york city_hilton_garden_inn_new_york_west_35th,"The Hilton Garden Inn on 35th Street is a new hotel in Midtown Manhattan near the Empire State Building, Macy's, and a subway station, with clean rooms, comfortable beds, and amenities like free Wi-Fi, a fridge, and a microwave. Note that some rooms are small, and can be noisy."
usa_new york city_hilton_garden_inn_times_square,"The Hilton Garden Inn Times Square is conveniently located near Times Square and subway lines, offering clean, spacious rooms with microwaves and refrigerators, with generally friendly service, and free wireless internet. Some rooms may have street noise and thin walls, and breakfast is available at the attached Pigalle restaurant."
usa_new york city_hilton_garden_inn_tribeca,"The Hilton Garden Inn Tribeca is a new hotel with clean, comfortable rooms, though some are small, and is located near the A, C, and E subway lines, providing easy access to various parts of the city. It offers amenities such as free internet, a fitness center, and comfortable beds, with some rooms including a mini-fridge and microwave."
usa_new york city_hilton_new_york,"The Hilton New York is a large, centrally located hotel with clean rooms, comfortable beds, and proximity to Central Park, Times Square, and Rockefeller Center. Some rooms have been newly renovated and offer flat-screen TVs, while the Executive Level provides access to a lounge with continental breakfast."
usa_new york city_hilton_times_square,"The Hilton Times Square is located in the heart of Times Square on 42nd Street, with spacious and clean rooms starting on the 23rd floor offering city views and a quiet environment. It provides easy access to Broadway theaters and subway lines, making it a great base for exploring Manhattan."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"The Holiday Inn Express 5th Avenue is in a central location near Times Square and 5th Avenue and has modern, clean rooms, though they are small; it offers free breakfast and internet. Some rooms have street noise and limited views, but upper floors can be quiet."
usa_new york city_holiday_inn_express_new_york_city_times_square,"Holiday Inn Express Times Square is a new, clean hotel in a great location, close to Times Square, Penn Station and Port Authority. Rooms are small but have comfortable beds, free internet, and breakfast is included."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"Holiday Inn Express Chelsea is a modern hotel near Penn Station, Madison Square Garden, and Macy's, with clean, small rooms, a free breakfast, and a helpful staff. There is also a business center, fitness center, and 24/7 coffee and juice in the lobby."
usa_new york city_holiday_inn_manhattan_downtown_soho,"Holiday Inn Downtown/Soho is located on the edge of Chinatown, near Little Italy and with subway access, but some reviews note small, outdated rooms and potential noise. Some reviewers mention good service and clean rooms."
usa_new york city_holiday_inn_midtown_57th_st,"The Holiday Inn Midtown offers spacious, clean rooms and a rooftop pool and is located within walking distance to Central Park, Times Square, and subway stations. Some reviewers noted dated decor, small bathrooms, slow elevators, and inconsistent service."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"The Holiday Inn Manhattan 6th Ave is in a great central location, close to subway, Madison Square Garden, Penn Station, and the Empire State Building. The rooms are small, clean, and modern, with comfortable beds and large flat-screen TVs."
usa_new york city_hotel_17,"Hotel 17 is a budget-friendly option in the Gramercy Park neighborhood, near Union Square, with clean but small rooms and shared bathrooms; some rooms have sinks, and the hotel is known for its European-style charm, quirky decor, and quiet atmosphere. The hotel is located close to many shops, restaurants, subway lines, and parks and is accessible to different parts of the city."
usa_new york city_hotel_31,"Hotel 31 is a budget hotel located in midtown Manhattan, close to the Empire State Building and subway, with small but clean rooms and shared bathrooms; some rooms have Empire State Building views. Several reviewers mention the hotel's location, cleanliness, and value, while others note the small rooms, thin walls, and old-fashioned decor."
usa_new york city_hotel_373,"Hotel 373 is a small, modern, and clean hotel located on 5th Avenue, near the Empire State Building, Times Square, and Macy's. Rooms have comfortable beds, flat-screen TVs, iPod docks, and free Wi-Fi, but can be noisy due to street traffic."
usa_new york city_hotel_41_at_times_square,"Hotel 41 is a cozy, clean, and modern boutique hotel centrally located near Times Square and Broadway, offering free breakfast, plasma TVs, free Wi-Fi, and DVD rentals; some rooms have views and terraces, while standard rooms can be quite small. The hotel is known for its friendly and helpful staff, happy hour at Bar 41, and proximity to transportation, theaters, shopping, and dining."
usa_new york city_hotel_99,"Hotel 99, located on the Upper West Side, offered modern rooms with flat-screen TVs and private bathrooms; it was still under construction during the time of these reviews, with the elevator not yet operational. However, the hotel was closed by the fire department due to safety issues during the time of some of these reviews."
usa_new york city_hotel_beacon,"The Hotel Beacon is located on the Upper West Side, near the subway and Central Park, and offers spacious rooms with kitchenettes. Some suites have multiple bedrooms, making it suitable for families and groups."
usa_new york city_hotel_chandler,"Hotel Chandler is a centrally located boutique hotel with small but well-decorated rooms, comfortable beds, and rainfall showers, with amenities such as Aveda toiletries and iPod docks; some rooms have Empire State Building views, and it is within walking distance of many attractions. The hotel offers free tea and coffee in the lobby and has a gym, though some found the rooms to be noisy."
usa_new york city_hotel_deauville,"Hotel Deauville is a budget-friendly, basic hotel in Midtown Manhattan with clean rooms and friendly staff, located near the subway and within walking distance of attractions like the Empire State Building. Some rooms have private bathrooms, while others share facilities; some rooms have views of brick walls, and the hotel has an old-fashioned elevator operated by staff."
usa_new york city_hotel_east_houston,"The East Houston Hotel is a small, modern hotel in the Lower East Side with a rooftop terrace offering city views, free breakfast, and internet access. Rooms feature Asian minimalist decor, flat-screen TVs, granite bathrooms, and Bulgari toiletries, though they are noted to be small with limited storage."
usa_new york city_hotel_elysee,"The Hotel Elysee is a small, European-style boutique hotel in Midtown Manhattan, known for its convenient location near shopping, Central Park, and cultural attractions, and it offers complimentary breakfast, and wine and cheese in the lounge. Some rooms have terraces, and larger suites are available."
usa_new york city_hotel_gansevoort,"The Gansevoort Hotel is located in the Meatpacking District and has a rooftop pool and bar with views, and a Japanese restaurant. Rooms range from small to spacious, and the hotel is within walking distance of restaurants, shops, and nightlife."
usa_new york city_hotel_giraffe,"Hotel Giraffe is a small, stylish, and clean boutique hotel with spacious rooms for NYC, offering a continental breakfast, wine and cheese in the evening, and a rooftop terrace, all in a convenient midtown location. It is close to subway lines and restaurants, with some rooms featuring balconies and high-tech amenities."
usa_new york city_hotel_grand_union,"Hotel Grand Union is a budget-friendly hotel in midtown Manhattan, near the Empire State Building and subway lines, with small but clean rooms, marble bathrooms, and friendly staff. Many reviewers recommend it for budget travelers who plan to spend most of their time sightseeing and shopping."
usa_new york city_hotel_indigo_new_york_city_chelsea,"Hotel Indigo NYC is a modern, minimalist hotel in a great location close to Times Square and the subway; it offers spacious rooms for NYC with comfortable beds, Aveda toiletries, and large flat-screen TVs, though some rooms can be small and lack amenities like coffee makers or luggage racks. The hotel restaurant, Blu, is considered the best in the area, and the hotel is part of the IHG chain, offering priority club points."
usa_new york city_hotel_mela,"The Hotel Mela is a modern and stylish boutique hotel with a central location near Times Square; rooms range from small to spacious and feature modern decor, comfortable bedding, and well-appointed bathrooms. The hotel has friendly and attentive staff, a fitness center, and free Wi-Fi."
usa_new york city_hotel_metro,"The Hotel Metro is a centrally located, clean hotel with a rooftop terrace that has views of the Empire State Building and provides a free continental breakfast and 24/7 coffee and tea. Rooms range from small to spacious, with some noise from the street."
