Hotel,Summary
usa_new york city_algonquin_hotel,"Rooms at The Algonquin Hotel do not offer noteworthy views, with some rooms facing air shafts or construction sites; views of the street are available, but earplugs may be needed due to noise. Rooms on higher floors away from the lifts and at the back of the hotel are recommended for quieter stays."
usa_new york city_americana_inn,"Some rooms have street views, but also have a lot of street noise; some rooms overlook other parts of the building. Some reviewers recommend Rockefeller Center as well as/instead of Empire State for better views of Central Park and the Empire State Building."
usa_new york city_amsterdam_court_hotel,"The hotel has some rooms overlooking the main street, Broadway, and the Gershwin Theatre. Some rooms face a brick wall or lightwell and have little to no natural light."
usa_new york city_astor_on_the_park,"The Astor on the Park offers rooms with views of Central Park and the Manhattan skyline. Some rooms offer views of the park, while others overlook a courtyard or other buildings."
usa_new york city_bedford_hotel,"Many rooms offer views of the Empire State Building, and some upper-floor rooms have balconies with views of the Chrysler Building. Some rooms on the top floor also offer views of the East River."
usa_new york city_beekman_tower_hotel,The Beekman Tower has a restaurant on the 26th floor with terraces that offer fabulous views. Many rooms on higher floors have great views of the East River and the New York skyline.
usa_new york city_belleclaire_hotel,"Rooms facing Broadway offer excellent views; rooms on the top floor, particularly in the turrets, provide amazing views up and down Broadway. Deluxe king rooms on the 8th floor offer fantastic views."
usa_new york city_bentley_hotel,"The Bentley Hotel offers great views of the East River, the 59th Street Bridge, and the Manhattan skyline, especially from the rooftop bar and upper floors. Some rooms have views of the Roosevelt Island cable car and offer floor-to-ceiling windows."
usa_new york city_best_western_bowery_hanbee_hotel,Room 915 has a view to the east with no need for drawing the curtains. The fitness room has a view of the NYC skyline while working out.
usa_new york city_best_western_convention_center_hotel,"Some rooms have great views, including views of the Hudson River from the 11th floor and a view of the river through the small window. One reviewer's room faced a dirty tar roof and train tracks."
usa_new york city_best_western_hospitality_house,This hotel is located in midtown Manhattan and some rooms on higher floors may have views of fire escapes. It is located near the Waldorf Astoria and close to Rockefeller Center.
usa_new york city_best_western_seaport_inn_downtown,"The Seaport Inn has rooms with views of the Brooklyn Bridge, some with large terraces. Top floor rooms with balconies offer fantastic views of the Brooklyn Bridge at night."
usa_new york city_blue_moon_hotel,"The Blue Moon Hotel has rooms on higher floors that offer sweeping views of New York City, including the Empire State Building, Williamsburg Bridge, and East River. The Penthouse (8th Floor) offers the best views from a 750 sq ft space."
usa_new york city_broadway_plaza_hotel,"Rooms on the 10th floor have views of the Empire State Building and the Chrysler Building, and rooms facing the Empire State Building are available. From some rooms, the Empire State Building looks very close."
usa_new york city_buckingham_hotel,"The Buckingham Hotel offers spectacular views up 6th Avenue and 57th Street from some suites, especially those on higher floors. Some rooms face the street and have city views, though noise may be a factor."
usa_new york city_candlewood_suites_new_york_city_times_square,"The hotel is 32 stories high, and some rooms on the 31st floor have great views of the Empire State Building and the Hudson River. Some rooms offer views of a building under construction."
usa_new york city_carlton_arms,"The Carlton Arms is an affordable, centrally-located hotel near subway stations with uniquely-decorated rooms by local artists. Some rooms have street views that can be noisy, while others face the courtyard and are quieter."
usa_new york city_carvi_hotel_new_york,"Some rooms at this hotel have glass walls with views of the space between buildings, including building air conditioning units. These rooms are at the back of the hotel."
usa_new york city_casablanca_hotel,"The hotel is known for its central location near Times Square, but views from the rooms are not a primary feature; many rooms face the back or an inner courtyard, and reviews mention a lack of view or noise issues for rooms facing the street. Views from the rooms were not considered a strong point overall."
usa_new york city_chambers_hotel,Some rooms have views of the office building behind the hotel. The view isn't great.
usa_new york city_chelsea_lodge,"I'm sorry, but none of the reviews mention hotels with amazing views. Most reviews focus on the cleanliness, size, and location of the hotel."
usa_new york city_chelsea_pines_inn,Some rooms have pleasant views of a courtyard. It is located near the High Line park overlooking the Hudson.
usa_new york city_chelsea_savoy_hotel,Some rooms on the third floor have great views; some rooms have views overlooking 7th Avenue. Some rooms have views of residential roof patios.
usa_new york city_city_club_hotel,"Some rooms have balconies with decent views, particularly those on higher floors overlooking 44th Street. However, many rooms have poor or obstructed views, such as facing a brick wall."
usa_new york city_clarion_collection_the_solita_soho_hotel,"The hotel is located in the Soho, Little Italy, and Chinatown area and rooms on higher floors have views of the Empire State Building. Rooms on the 12th floor offer good views, while rooms on the 10th floor have views of the old Police Headquarters building."
usa_new york city_club_quarters_downtown,"Some rooms offer views of a church or a courtyard sculpture, while higher floors may provide daylight; however, some rooms have views of brick walls or rooftop A/C units. It is located in a financial district which may not be ideal for tourists."
usa_new york city_club_quarters_midtown,"Some rooms have views of an air shaft or cooling equipment, while others, particularly on higher floors, may offer street views. The penthouse level is on the top floor, but is not necessarily special in terms of views."
usa_new york city_club_quarters_rockefeller_center,"Many rooms offer views of St. Patrick's Cathedral, Rockefeller Center, or Radio City Music Hall, with some corner suites on higher floors providing especially nice views. The Terrace Club on the 7th floor also has an outdoor area with views."
usa_new york city_comfort_inn_chelsea,"Some rooms at the Comfort Inn Chelsea have a view of the Empire State Building. Room 604 has a view of the Empire State Building, and the 9th floor has a 2 room suite overlooking the ESB."
usa_new york city_comfort_inn_manhattan,"Many reviewers mention having a view of the Empire State Building from their rooms, particularly on higher floors and rooms at the back of the hotel. Some rooms also offer views of the Chrysler Building."
usa_new york city_comfort_inn_manhattan_bridge,"Rooms on higher floors (8th and up) may have good views, particularly those overlooking the Manhattan Bridge and financial district from the 10th floor. Some rooms overlook Chrystie Street and an area park."
usa_new york city_comfort_inn_midtown,"Rooms on upper floors offer great city views, and some back-facing rooms have views of a church. The higher rooms that face the street may experience noise issues."
usa_new york city_comfort_inn_midtown_manhattan,"Some rooms on the sixth floor have views of skyscrapers and a window that actually opens, however, rooms with two beds do not have a view of the street and the window is high. Some rooms are located in the basement with potentially poor views."
usa_new york city_comfort_inn_midtown_west_convention_center,"Rooms on the higher floors (12th, 13th, 14th, 15th) have amazing views of the city, including the Empire State Building. Some rooms have a view of a brick wall."
usa_new york city_comfort_inn_times_square,Rooms on the 16th floor offer awesome views of the New York Times building. Some rooms have a view of the Empire State Building.
usa_new york city_cooper_square_hotel,"The Cooper Square Hotel offers unbelievable views of most of the city from its rooms with floor-to-ceiling windows, with corner rooms on floors 12+ providing excellent views. Guests have enjoyed views of the Empire State Building and the Brooklyn Bridge."
usa_new york city_cosmopolitan_hotel_tribeca,"Some rooms at The Cosmopolitan Hotel face the street and offer views of the Empire State Building. Rooms on the higher floors facing West Broadway have better views, though some rooms have no external outlook."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,"Some rooms offer views of the Empire State Building, especially those on higher floors with room numbers ending in ""01"". However, many rooms have views of alleys, junk courtyards, or adjacent office buildings."
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"Some rooms, especially end rooms and suites, offer views of the East River, with corner rooms having two large windows. The hotel is surrounded by high-rise apartments, but upper floors have nice views of the street and city lights at night."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,"Some rooms have views of the NY Public Library, and rooms on higher floors may offer city views. Some rooms on lower floors, however, have views of brick walls."
usa_new york city_courtyard_new_york_manhattan_midtown_east,"Many reviewers mention having great views from their rooms, including views of the Chrysler Building, the East River, and the United Nations building, particularly from higher floors. Some rooms have walls of windows and corner views."
usa_new york city_crosby_street_hotel,The Crosby Street Hotel has tall warehouse-style windows. It is centrally located in SoHo.
usa_new york city_crowne_plaza_times_square_manhattan,"The Crowne Plaza Times Square offers rooms with great views of Times Square, the Hudson River, and Central Park from higher floors (ranging from the 16th to the 46th). Corner rooms and executive level rooms are also mentioned as having particularly stunning views."
usa_new york city_da_vinci_hotel,"- Rooms do not have views, but look into the bricks of the next building or into a smelly alley. Street-facing rooms can be noisy."
usa_new york city_doubletree_guest_suites_times_square,"The Doubletree Guest Suites Times Square offers rooms with amazing views of Times Square, with corner King Suites (01 rooms) having direct views of the ball drop. Cityscape views are available from higher floors with cityscape views."
usa_new york city_doubletree_hotel_chelsea_new_york_city,Rooms on higher floors offer views of the Empire State Building. Some rooms also have views facing 29th street.
usa_new york city_doubletree_metropolitan_hotel,"Rooms on higher floors facing Lexington Avenue, or the 17th floor and above, may offer views, though some rooms faced adjacent buildings with limited views. One room on the 19th floor had a partial view of the Chrysler Building."
usa_new york city_dream,"The hotel has a rooftop bar with great views of Broadway, Times Square, and the city. Some rooms on the 10th floor have views of 55th street."
usa_new york city_duane_street_hotel,"I'm sorry, but none of the reviews mention anything about amazing views."
usa_new york city_dylan_hotel,"Many rooms at the Dylan Hotel do not have a view, with some facing brick walls or other office buildings, potentially requiring guests to keep curtains drawn. Some rooms offer views of the sky, and a partial view of the New York Public Library can be seen from some rooms facing 41st Street."
usa_new york city_eastgate_tower,"Some rooms at the Eastgate Tower have great views of Manhattan, including the UN building and reflections of the Chrysler building, particularly from higher floors (24th and 25th). Some west-facing rooms offer spectacular views."
usa_new york city_econo_lodge_times_square,"I am sorry, but none of the reviews mention amazing views. Some reviews mention noise due to the proximity to Times Square and a fire station."
usa_new york city_embassy_suites_hotel_new_york_city,"Many suites offer views of the Hudson River, the New Jersey shore, and the Statue of Liberty, especially from the higher floors and corner rooms; however, some views are obstructed by new construction. The hotel is located near the waterfront, Battery Park, and the World Financial Center."
usa_new york city_empire_hotel,"The Empire Hotel's rooftop bar has great city views and a small pool, but some rooms facing Lincoln Center may experience construction noise. Some rooms have views of the upper west side and of Lincoln Center with the fountain."
usa_new york city_envoy_club,The Envoy Club has a rooftop deck on the 22nd or 24th floor with views of the Manhattan skyline and the East River. Some rooms on the corners of the building have glass going right the way around the living area for expansive views.
usa_new york city_eurostars_wall_street,"I'm sorry, none of the reviews mention anything about hotels with amazing views."
usa_new york city_excelsior_hotel,"The Excelsior Hotel has rooms with great views of the park, the Museum of Natural History, and the NYC skyline. Some rooms on upper floors have park views and balconies."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,"The hotel has rooms on higher floors that offer views of the cityscape, Times Square buildings, the Hudson River, and the Empire State Building. The top floor has wonderful views, but the windows were rather small."
usa_new york city_fitzpatrick_grand_central_hotel,"Some rooms overlook 44th St, while others offer oblique views of Lexington; rooms at the back of the hotel have no view. The Liam Neeson Penthouse Suite on the rooftop has nice views."
usa_new york city_fitzpatrick_manhattan,"Several reviewers mention rooms facing Lexington Avenue on higher floors (e.g., 16th floor) but also note street noise. Rooms on the rear of the hotel are described as fairly quiet, but with no view."
usa_new york city_flatotel,"The Flatotel is a high-rise with rooms on up to the 46th floor, and some reviewers mention having great city views, especially from corner rooms and higher floors. The gym is also located on the top floor and has panoramic views."
usa_new york city_four_points_by_sheraton_manhattan_chelsea,"Rooms on the 17th floor offer excellent views of the Empire State Building and south-facing rooms have views of downtown. Some rooms on higher floors offer views of the NYC skyline and water towers, and there are rooms on the 20th floor facing the Empire State Building."
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"Rooms on the 15th floor and above have views of the Empire State Building or downtown Manhattan, with south-facing rooms offering more interesting views. Lower floors, especially those facing the alley, may have limited or no views."
usa_new york city_four_points_by_sheraton_midtown_times_square,"Some rooms are on higher floors (up to the 34th floor) with nice views, including Jersey, Times Square, and the Empire State Building. Some rooms face the back of the hotel with a view of the Westin at 51st and 8th."
usa_new york city_four_seasons_hotel_new_york,"The Four Seasons New York offers rooms with views of Central Park and the city from high floors, some suites have balconies with east and west views. The hotel is a 52-story building located on 57th Street between Park and Madison Avenue."
usa_new york city_gild_hall,"I'm sorry, but I am unable to respond to your request, as there is no mention of views in the provided hotel reviews."
usa_new york city_gramercy_park_hotel,"The Gramercy Park Hotel has a rooftop bar open only to hotel guests, which provides an uninterrupted view of New York City. Some rooms also have park views."
usa_new york city_grand_hyatt_new_york,"The Grand Hyatt New York offers views of the Chrysler Building from some rooms and overlooks 42nd street, with some rooms on higher floors having better views. Rooms facing the street have views of yellow taxis, while Regency Club rooms on the 31st floor have excellent city views."
usa_new york city_greenwich_hotel,"The Greenwich Hotel has suites with 30-foot windows overlooking the city, and corner rooms with views of Greenwich and N. Moore. Some rooms also have doors that open to overlook the courtyard."
usa_new york city_hampton_inn_35th_st_empire_state_building,"Some rooms offer views of the Empire State Building and Macy's, especially those on higher floors. Rooms at the back of the hotel face office buildings, but are quiet."
usa_new york city_hampton_inn_madison_square_garden,"I am sorry, but the reviews do not contain information about amazing views."
usa_new york city_hampton_inn_manhattan_chelsea,"The hotel offers great city skyline views from the higher 19th floors, with some rooms even having views of the Empire State Building. Rooms on high floors offer views over the roof and onto the next street."
usa_new york city_hampton_inn_manhattan_soho,The Hampton Inn SoHo offers rooms on higher floors with views of the Empire State Building and Chrysler building; rooms on the north side and odd-numbered rooms at the back of the hotel have the best views. The hotel also has a top-floor terrace with city views.
usa_new york city_hampton_inn_manhattan_times_square_south,"The hotel has rooms on high floors (26th floor mentioned) that may have a nice view depending on the room, though some rooms have views of a brick wall. If you get a high enough room, you get a bit of a view."
usa_new york city_hampton_inn_new_york_seaport_financial_district,Some rooms on the higher floors (7-9) offer views of the Brooklyn Bridge and the Seaport; top floor rooms may have small terraces with great views. Some rooms not on Pearl Street and on the first six floors face the back of a building.
usa_new york city_helmsley_middletowne_hotel,Some rooms offer a view of the Chrysler Building. Rooms on higher floors may have better views.
usa_new york city_hilton_club_new_york,"The Hilton Club is located on the 37th and 38th floors, offering a central Manhattan location. Some rooms have views and executive floor rooms are available."
usa_new york city_hilton_garden_inn_chelsea,"The Hilton Garden Inn Chelsea has rooms on the upper floors that offer city views, and some rooms have a view of the Empire State Building. The hotel has 24 floors, and is tall and narrow with only about 6 rooms per floor."
usa_new york city_hilton_garden_inn_new_york_west_35th,"Rooms on higher floors offer great views of the Empire State Building and the city skyline, with some rooms facing Macy's. City View rooms guarantee a higher floor."
usa_new york city_hilton_garden_inn_times_square,"Some higher floor rooms at Hilton Garden Inn Times Square offer views towards the Hudson River and the street, although some views overlook air conditioning units or other buildings. A ""secret"" rooftop bar, accessible through a separate entrance, offers amazing views and attracts celebrities."
usa_new york city_hilton_garden_inn_tribeca,"Some rooms have views of the neighbor building's airshafts, while others have long views down two streets. Rooms with inner courtyard views are quiet."
usa_new york city_hilton_new_york,"Many reviewers mention the great location, with rooms on higher floors having good views of Central Park and the city. Some rooms on the 40th and 42nd floors, especially Executive Level rooms, offer expansive city views."
usa_new york city_hilton_times_square,"Located between 41st and 42nd streets, the Hilton offers rooms on the 23rd floor and above with high-floor views of the Empire State Building, Hudson River, and Times Square. Some rooms offer downtown views, including the Statue of Liberty."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"Some rooms on the 25th floor have views, but rooms on the backside of the hotel only offer views of other buildings. Higher floors offer quiet rooms with little street noise."
usa_new york city_holiday_inn_express_new_york_city_times_square,"The Holiday Inn Express Times Square South has rooms on high floors (up to 35th) that offer amazing views. One reviewer specifically mentioned a room on the 35th floor with a great view at no extra cost, while another mentioned a partial view of the Hudson River from their room."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"The hotel generally does not have good views, although the top floor may have a view. Some rooms offer views of the Empire State Building."
usa_new york city_holiday_inn_manhattan_downtown_soho,Rooms on the 14th floor offer great views of the Empire State Building and Brooklyn Bridge. Some rooms have a view of Canal Street.
usa_new york city_holiday_inn_midtown_57th_st,"Some rooms at this hotel offer excellent views of the bay, NYC skyline, and the pool from the upper floors (e.g. 17th floor). Some reviewers also mention pool views from the 14th floor and amazing city views from the top floor."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"Many reviewers mention great views from the higher floors, including views of the Empire State Building and the Manhattan skyline. Some rooms have views of the Empire State Building from the bedroom window, and south-facing rooms have views toward Lower Manhattan."
usa_new york city_hotel_17,"Some rooms have a decent view facing 17th Street, and Room 612 is described as a double room that is very sunny. Some rooms also offer views of the Empire State Building."
usa_new york city_hotel_31,"Hotel 31 offers views of the Empire State Building from some rooms, with rooms on the 6th and 8th floor having particularly good views. Some rooms also overlook a typical NY backyard, and the Chrysler building."
usa_new york city_hotel_373,"Hotel 373 offers rooms with views of the Empire State Building, especially from higher floors. Some rooms on the 9th floor also provide quiet, with some street noise, despite being on 5th Avenue."
usa_new york city_hotel_41_at_times_square,Hotel 41 is near Times Square and some rooms face the street. Some penthouse suites include terraces that provide good views of the surrounding area.
usa_new york city_hotel_99,"I am sorry, the provided hotel reviews do not contain information about hotel views. Therefore, I cannot fulfill this request."
usa_new york city_hotel_beacon,"The Beacon Hotel offers rooms on higher floors with views of Central Park, the Hudson River, and the Ansonia Building. Some rooms have corner views or face Broadway."
usa_new york city_hotel_chandler,"Hotel Chandler has rooms with views of the Empire State Building from the front of the hotel, but rooms at the back of the hotel have less desirable views, with some looking out onto a well between buildings or a brick wall. Some rooms on higher floors may have city views."
usa_new york city_hotel_deauville,"Some rooms have views of the Empire State Building, while others have views of a brick wall. Rooms at the front of the hotel are described as best and large."
usa_new york city_hotel_east_houston,"The hotel has a rooftop terrace with views of the Empire State Building and the Chrysler building. Some rooms, like corner rooms, also have views of the Empire State Building and the Chrysler building."
usa_new york city_hotel_elysee,"Rooms facing the street can be noisy, but some upper-level rooms have balconies and views. Some rooms in the back face air vents and hotel motors."
usa_new york city_hotel_gansevoort,"Hotel Gansevoort has great views from the high floor rooms, especially those facing the Hudson River. The rooftop bar also provides amazing views."
usa_new york city_hotel_giraffe,"Some rooms have small balconies overlooking Park Avenue, offering views of the city, with the higher floors minimizing street noise. The rooftop terrace provides another vantage point, though its views may not be spectacular."
usa_new york city_hotel_grand_union,"Some rooms offer views of the Empire State Building, while others face a brick wall or inner courtyard with no natural daylight. Rooms at the front of the hotel may experience some street noise."
usa_new york city_hotel_indigo_new_york_city_chelsea,"The hotel's Roof Top Terrace was under construction during the time of the reviews, which would have offered views over the city. Some rooms may suffer from noise due to deliveries of flowers, so a high-level floor is preferable."
usa_new york city_hotel_mela,"Some rooms have a view of a brick wall, the Belasco Theater, or construction sites, while higher floors offer better views, but might have elevator noise. An executive room on the 12th floor had views across other buildings but almost no noise."
usa_new york city_hotel_metro,The hotel has a roof top terrace and some rooms have a view of the Empire State Building. There are penthouse suites available with large windows.
usa_new york city_hotel_newton,"The hotel does not have many good views, but room 702 has a nice view of Broadway Blvd. Views from other rooms include interior courtyards, the back of the hotel, or the top of another building."
usa_new york city_hotel_on_rivington,"The Hotel on Rivington offers amazing city views from rooms with floor-to-ceiling windows, with high floor corner rooms and balconies providing the best views of the Empire State Building, Chrysler Building, and downtown Manhattan. Some bathrooms also feature floor-to-ceiling windows, allowing for unique views while showering."
usa_new york city_hotel_reserve,"The hotel is located in the Financial District, with some rooms offering views of the Federal Reserve Bank. The hotel is generally located in a quiet area."
usa_new york city_hotel_st_james,"The St. James Hotel is a budget-friendly option located near Times Square, but several reviewers mention a lack of impressive views from the rooms. Some rooms overlook offices, alleys, or have windows with botched repairs causing street noise."
usa_new york city_hotel_stanford,Some rooms at the Stanford Hotel offer views of the Empire State Building. Rooms at the back of the hotel overlook other windows but are quieter than street-side rooms; rooms may also overlook a giant black pipe or a brick wall.
usa_new york city_hotel_wales,The hotel has a roof deck with views across the park to the reservoir and a roof terrace with views over Central Park. Some suites offer a distant view of Central Park.
usa_new york city_hudson_hotel,"The hotel offers a rooftop bar with great views. Some rooms on the higher floors have city, courtyard, or river views."
usa_new york city_ink48_a_kimpton_hotel,"Ink48 offers city and Hudson River views, with some rooms featuring floor-to-ceiling windows. City View rooms offer views of Times Square, while upper-floor Hudson River suites provide quiet rooms with walls of windows."
usa_new york city_inn_new_york_city,"I'm sorry, but there is no mention of amazing views in these reviews."
usa_new york city_intercontinental_the_barclay_new_york,"The 8th floor rooms did not have sky views and were dark and gloomy, but higher floors may have better views. You can see the Chrysler building from the hotel and some rooms offer views of Lexington Avenue and the Waldorf Astoria."
usa_new york city_jumeirah_essex_house,"Many reviewers highlight the hotel's great location, directly across from Central Park, and some rooms have amazing views of the park and city from higher floors (14th floor and up). Some reviewers also mention rooms with Manhattan views or partial park views."
usa_new york city_kitano_new_york,"Many rooms at the Kitano offer views of the Empire State Building, Chrysler Building, or Park Avenue. Some higher-floor corner rooms have views of both the Empire State Building and Chrysler Building."
usa_new york city_la_quinta_manhattan,The La Quinta Inn Manhattan has a rooftop bar that provides a magnificent view of The Empire State Building. Some rooms on higher floors may also offer views of the Empire State Building.
usa_new york city_lafayette_house,"I am sorry, the reviews do not mention anything about views."
usa_new york city_le_parker_meridien,"Le Parker Meridien offers rooftop views of Central Park from the pool and sundeck, and some park view rooms on higher floors also have good views. Many reviewers also mention rooms with city views."
usa_new york city_library_hotel,"The Library Hotel has a rooftop garden and bar with views of the Empire State Building, the New York Public Library, and down Madison Avenue to Central Park. Rooms with bay windows offer views of Madison Avenue."
usa_new york city_loews_regency_hotel,"Rooms may have views of Park Avenue or of the school or church on either side. Some rooms are corner locations, with views down Park Ave and 61st St."
usa_new york city_lowell_hotel,"The Lowell is a small, intimate hotel on the Upper East Side. The rooms are newly renovated, tastefully decorated, and spacious, with kitchens and luxurious bathrooms; however, some rooms have no view, looking straight into surrounding apartments."
usa_new york city_mandarin_oriental_new_york,"The Mandarin Oriental in New York is located on the 35th floor and up, offering amazing views of Central Park, the Hudson River, and the city, especially from higher floors and corner rooms. Some rooms have views partially obstructed by the Trump building."
usa_new york city_milford_plaza_hotel,"Some club rooms are located on the 23rd floor with excellent views of Time Square, and some rooms have views of 8th ave and the Hudson River. Some rooms are corner rooms with dual aspect windows overlooking the city streets."
usa_new york city_millenium_hilton,"The Millenium Hilton offers rooms on high floors with spectacular views of the Hudson River, the Brooklyn Bridge, and the WTC site. Many rooms have floor-to-ceiling windows and offer city views."
usa_new york city_millennium_hotel_broadway,"The hotel offers great views from its rooms, especially the corner rooms on higher floors, with some rooms overlooking Times Square, the Chrysler Building, and the Empire State Building. Some rooms have floor-to-ceiling windows."
usa_new york city_millennium_un_plaza_hotel,"The Millennium UN Plaza Hotel offers great views from the rooms, with some rooms having outstanding views of the Empire State Building, Chrysler Building, and East River; many rooms start on the 28th floor or higher to provide a good vantage point. Some reviewers suggest requesting a room in the East or West Tower to optimize the panorama."
usa_new york city_moderne_hotel,Many rooms have no view or windows facing brick walls. Some rooms facing 55th street or upper floors may offer better views.
usa_new york city_morgans_hotel,Morgans Hotel offers rooms with a side view of the Empire State Building and a roof terrace with lovely views of the Empire State Building. Some rooms have a view of the Empire State Building.
usa_new york city_murray_hill_east_suites,Rooms have views of the Empire State Building. Some rooms on higher floors have views of the water and the Empire State Building.
usa_new york city_murray_hill_inn,"The hotel does not have notable views, with some rooms facing brick walls or neighboring apartments. Some front-facing rooms may have street views."
usa_new york city_new_york_marriott_downtown,"Many reviewers highlight the hotel's great views, especially from higher floors, with some rooms offering views of the Statue of Liberty, Ellis Island, and the Hudson River. Corner rooms and harbor-view rooms are specifically mentioned for their expansive vistas."
usa_new york city_new_york_marriott_east_side,"The hotel has a fitness center on the 35th floor with nice views over midtown Manhattan and new exercise machines. Some rooms, especially corner rooms, offer great city views including the Chrysler building; high floor rooms are recommended."
usa_new york city_new_york_marriott_marquis,"Many rooms at the Marriott Marquis offer views of Times Square, and upper floor rooms also offer Hudson River views. The hotel features a rotating restaurant on the top floor called The View that offers 360-degree views of the city."
usa_new york city_new_york_palace_hotel,Many reviewers rave about the hotel's location with executive rooms on higher floors offering spectacular views of St. Patrick's Cathedral and the Manhattan skyline. Some rooms also offer views of the Hudson River and Rockefeller Center.
usa_new york city_night_hotel,"The rooms are small and have no windows, or windows facing an airshaft or brick wall, which provide little to no natural light. One reviewer did have a corner king room that overlooked the street."
usa_new york city_novotel_new_york_times_square,"The Novotel Times Square offers amazing views of Times Square from its lobby, outdoor terrace, and many of its rooms, especially those on higher floors. Some rooms also offer views of Broadway, the Hudson River, and the surrounding cityscape."
usa_new york city_off_soho_suites,There is no mention of views from this hotel in the reviews.
usa_new york city_omni_berkshire_place,"Some rooms at the Omni Berkshire Place offer city views, with upper floors potentially providing better vantage points. One reviewer mentioned a corner room with a nice view of the city day/night."
usa_new york city_on_the_ave_hotel,"On The Ave Hotel offers panoramic rooms with Hudson river views from the balcony, and higher rooms have views of Central Park and the Upper West Side; the 16th-floor terrace provides great city views. Some rooms have balconies with views and the rooms feature floor-to-ceiling windows."
usa_new york city_park_79_hotel,"*   Rooms on the fourth floor overlook 79th Street.
*   Some rooms have views of the alley or street traffic."
usa_new york city_park_central,"Some rooms on higher floors offer views of Times Square. A corner room on the 11th floor had views towards Times Square, Central Park, and Carnegie Hall, and a room on the 25th floor stared right at Times Square."
usa_new york city_park_south_hotel,"Some rooms have a partial view of the Chrysler Building, though many rooms face a brick wall. Upper floors may be quieter, with lower floors facing the street experiencing noise from traffic and pedestrians."
usa_new york city_peninsula_new_york,"The hotel has a pool with amazing views, and a rooftop bar (Salon de Ning) with incredible views of the city. Some rooms on the 18th floor have views on 5th Ave and into the Moma Sculpture garden."
usa_new york city_phillips_club,The junior suites boast highly impressive bathroom facilities and views that are out of the ordinary. The hotel is located close to Lincoln Center.
usa_new york city_plaza_athenee_hotel,"One reviewer mentioned receiving a room with a wonderful view north, and after a room change, an even better view to the south. A top-floor room was described as having magnificent views of the upper east side and the city beyond."
usa_new york city_radisson_martinique_on_broadway,"Some rooms have views of the Empire State Building, and some higher floor rooms have city views. Interior rooms face a brick wall or an interior courtyard, which provides quiet."
usa_new york city_ramada_eastside,"Rooms on the 7th floor and higher had nice views, with some rooms offering views of the Chrysler Building, Empire State Building, or the Manhattan skyline. Some rooms, especially those on higher floors, had good views overlooking the city."
usa_new york city_red_roof_inn_manhattan,"The Red Roof Inn Manhattan offers rooms with views of the Empire State Building, with some reviewers specifically mentioning rooms on the 15th floor or higher for optimal viewing. Some rooms have views of neighboring office buildings which may block direct sunlight."
usa_new york city_renaissance_new_york_hotel_57,Rooms offer great views of 57th and Lexington. Sky Loft suites have a huge private terrace with amazing views of surrounding buildings.
usa_new york city_renaissance_new_york_hotel_times_square,"The Renaissance New York Hotel Times Square is in a great location and offers incredible views from rooms on higher floors and from the restaurant, Foley's Fishhouse. Views include Times Square, Broadway, and the Hershey's store."
