Hotel,Summary
usa_new york city_candlewood_suites_new_york_city_times_square,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_carlton_arms,The hotel has a cat that lives in the lobby. Some reviews mention that the hotel staff makes sure the cat doesn't go into the guest rooms.
usa_new york city_carvi_hotel_new_york,"There is no mention of pets in the reviews. The hotel is described as small, clean, and new, with comfortable beds and marble bathrooms."
usa_new york city_casablanca_hotel,"I am sorry, but none of the provided reviews mention if this hotel is pet-friendly."
usa_new york city_chambers_hotel,The Chambers Hotel is pet-friendly. One review mentions it as a pet-friendly alternative to the SoHo Grande.
usa_new york city_chelsea_lodge,"I am sorry, but I did not find any information about this hotel being pet-friendly in the reviews."
usa_new york city_chelsea_pines_inn,"I did not find evidence in these hotel reviews to determine whether this hotel is pet-friendly. However, Charlie the cat is a friendly resident of the Inn."
usa_new york city_chelsea_savoy_hotel,"I am sorry, but there is no mention of ""pet-friendly"" in these reviews."
usa_new york city_city_club_hotel,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_clarion_collection_the_solita_soho_hotel,"I am sorry, but there is no mention of pets in these hotel reviews. Therefore, I cannot provide a pet-friendly recommendation."
usa_new york city_club_quarters_downtown,"There is no mention of the hotel being pet-friendly in the reviews. The hotel is located in the Financial District and rooms are small, clean, and modern."
usa_new york city_club_quarters_midtown,"There is no mention of pets being allowed at this hotel in the reviews. The hotel is centrally located near Times Square and many attractions, but rooms are small and service is minimal."
usa_new york city_club_quarters_rockefeller_center,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_comfort_inn_chelsea,"There is no mention of the hotel being pet-friendly in the reviews. The hotel is centrally located, clean and offers good value for money."
usa_new york city_comfort_inn_manhattan,"There is no mention of the hotel being pet-friendly in the reviews. The reviews focus on the hotel's location, cleanliness, staff, and breakfast."
usa_new york city_comfort_inn_manhattan_bridge,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_comfort_inn_midtown,"I am sorry, but I am unable to respond to that query, as there is no information about pets mentioned in the reviews."
usa_new york city_comfort_inn_midtown_manhattan,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_comfort_inn_midtown_west_convention_center,There is no mention of pets in the reviews.
usa_new york city_comfort_inn_times_square,"The hotel is pet-friendly, but one reviewer reported seeing a mouse in their room and later contracting scabies. Management comped the room for the mouse incident."
usa_new york city_cooper_square_hotel,The Cooper Square Hotel is a dog-friendly hotel that offers room service and dog walking services for pets. The hotel is modern and has a neighborhood feel.
usa_new york city_cosmopolitan_hotel_tribeca,"I am sorry, but there is no information about the hotel being pet-friendly in the reviews."
usa_new york city_courtyard_by_marriott_new_york_manhattan_times_square_south,This hotel permits small dogs at no additional fee.
usa_new york city_courtyard_by_marriott_new_york_manhattan_upper_east_side,"I am sorry, but the provided reviews do not mention whether this hotel is pet-friendly."
usa_new york city_courtyard_new_york_manhattan_fifth_avenue,There is no information about pets in the reviews.
usa_new york city_courtyard_new_york_manhattan_midtown_east,"I am sorry, but none of the provided hotel reviews mention pet-friendly policies."
usa_new york city_crosby_street_hotel,"Although not explicitly mentioned, the hotel attracts guests who don't mind children, and the lobby decor is like a museum where kids are allowed to experience the art. The hotel also has dog sculptures."
usa_new york city_crowne_plaza_times_square_manhattan,There is no indication in the reviews that this hotel is pet-friendly. The reviews do mention that the hotel is in a great location.
usa_new york city_da_vinci_hotel,"There is no mention of this hotel being pet-friendly. The reviews mention details such as the hotel's location, room size and cleanliness, and breakfast options."
usa_new york city_doubletree_guest_suites_times_square,There is no mention of pets or pet-friendly accommodations at this hotel in the reviews provided.
usa_new york city_doubletree_hotel_chelsea_new_york_city,This hotel allows dogs less than 30lbs. There is a parking garage about 1.5 blocks from the hotel.
usa_new york city_doubletree_metropolitan_hotel,"I am sorry, but none of the provided hotel reviews mention if the hotel is pet-friendly. Therefore, I cannot generate a summary based on the query."
usa_new york city_dream,"I am sorry, but none of the hotel reviews mention any pet-friendly policies."
usa_new york city_duane_street_hotel,The staff at Duane Street Hotel are very pleasant and they love doggies.
usa_new york city_dylan_hotel,"There is no mention of pets in the reviews. The hotel is located near Grand Central Terminal and popular attractions, but some guests have noted small, dark rooms and inconsistent service."
usa_new york city_eastgate_tower,"I am sorry, but the reviews do not contain information about the hotel being pet-friendly."
usa_new york city_econo_lodge_times_square,"There is no mention of the hotel being pet-friendly in the reviews. The reviews focus on the hotel's location, cleanliness, small rooms, and value."
usa_new york city_embassy_suites_hotel_new_york_city,"This hotel is pet-friendly. One guest found a mouse in the sleeper sofa, and another was bitten by bed bugs."
usa_new york city_empire_hotel,The Empire Hotel is a dog-friendly hotel perfect for walks in Central Park. The hotel offers a solution for people needing a place to stay with no time to find a dogsitter.
usa_new york city_envoy_club,The Envoy Club is mentioned as pet-friendly in one review. Some reviewers note the rooms are spacious and have full kitchens.
usa_new york city_eurostars_wall_street,There is no mention of the hotel being pet-friendly in the reviews. The hotel is located in the Financial District and offers large rooms with amenities like a fridge and microwave.
usa_new york city_excelsior_hotel,"I am sorry, but I did not find any information about this hotel being pet-friendly in the reviews."
usa_new york city_fairfield_inn_new_york_manhattan_times_square_south,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_fitzpatrick_grand_central_hotel,"I am sorry, but the reviews do not mention if this hotel is pet-friendly."
usa_new york city_fitzpatrick_manhattan,"I am sorry, but none of the hotel reviews mention whether the Fitzpatrick Manhattan is pet-friendly."
usa_new york city_flatotel,There is mention of service dogs not being permitted at this hotel. Check with the hotel directly to confirm their current pet policy.
usa_new york city_four_points_by_sheraton_manhattan_chelsea,There is no mention of this hotel being pet-friendly in the reviews.
usa_new york city_four_points_by_sheraton_manhattan_soho_village,"I am sorry, but none of the reviews mention whether this hotel is pet-friendly."
usa_new york city_four_points_by_sheraton_midtown_times_square,There is no information about whether this hotel is pet-friendly in the reviews.
usa_new york city_four_seasons_hotel_new_york,"This hotel claims to be family friendly, but one reviewer noted that the room service was not great for children, often forgetting small items for a ""child menu order"". The hotel does provide a crib, kid set of shampoo, and baby wash and a dirty diaper genie was provided."
usa_new york city_gild_hall,"I am sorry, but there is no mention of pets in these reviews. Therefore, I cannot recommend this hotel as pet-friendly."
usa_new york city_gramercy_park_hotel,"I am sorry, but none of the hotel reviews mention if the hotel is pet-friendly."
usa_new york city_grand_hyatt_new_york,"I'm sorry, but I'm unable to confirm if this hotel is pet-friendly from the provided reviews."
usa_new york city_greenwich_hotel,"I'm sorry, but none of the provided hotel reviews mention whether the hotel is pet-friendly."
usa_new york city_hampton_inn_35th_st_empire_state_building,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_hampton_inn_madison_square_garden,This hotel is dog-friendly for toy breeds but lacks a grass area for them to relieve themselves. A small stone/pebble area is available for dogs to use.
usa_new york city_hampton_inn_manhattan_chelsea,There is no mention of this hotel being pet-friendly in the reviews.
usa_new york city_hampton_inn_manhattan_soho,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_hampton_inn_manhattan_times_square_south,"I am sorry, but I cannot fulfill that request. There is no mention of pets in the reviews."
usa_new york city_hampton_inn_new_york_seaport_financial_district,This hotel is pet-friendly and conveniently located near a dog park. One of the front desk managers was very friendly with the dogs that guests brought.
usa_new york city_helmsley_middletowne_hotel,"I am sorry, but there is no mention of pets in these hotel reviews. Therefore, I cannot provide you with a summary of the hotel with that specification."
usa_new york city_hilton_club_new_york,There is no information about this hotel being pet-friendly in the reviews.
usa_new york city_hilton_garden_inn_chelsea,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_hilton_garden_inn_new_york_west_35th,"I am sorry, but there is no mention of this hotel being pet-friendly in the reviews."
usa_new york city_hilton_garden_inn_times_square,"I am sorry, but none of the provided hotel reviews mention whether the hotel is pet-friendly. Therefore, I cannot generate a summary based on that criteria."
usa_new york city_hilton_garden_inn_tribeca,There is no mention of whether this hotel is pet-friendly in the reviews.
usa_new york city_hilton_new_york,"I am sorry, but I am unable to provide information about whether this hotel is pet-friendly from the given reviews."
usa_new york city_hilton_times_square,"I am sorry, but the reviews do not mention if this hotel is pet-friendly."
usa_new york city_holiday_inn_express_new_york_city_fifth_ave,"I am sorry, but the reviews do not mention if the hotel is pet-friendly."
usa_new york city_holiday_inn_express_new_york_city_times_square,"There is no information about the hotel being pet-friendly. The hotel is located near Times Square and has small, clean rooms with free breakfast and internet."
usa_new york city_holiday_inn_express_nyc_madison_square_garden,"This hotel is not recommended for pets. There was a review that mentioned a bad experience of a dog barking all night in a nearby room, and the hotel didn't do anything about it."
usa_new york city_holiday_inn_manhattan_downtown_soho,"There is no mention of the hotel being pet-friendly in the reviews. The reviews mention the hotel's location near Chinatown and Little Italy, its proximity to subway stations, and that it is clean."
usa_new york city_holiday_inn_midtown_57th_st,"I am sorry, but the provided reviews do not mention whether this hotel is pet-friendly."
usa_new york city_holiday_inn_nyc_manhattan_6th_avenue,"This hotel summary does not contain information about pet-friendliness. The hotel is clean, modern, and well-located, but rooms are small and elevators can be slow."
usa_new york city_hotel_17,"I am sorry, but the reviews do not mention whether Hotel 17 is pet-friendly."
usa_new york city_hotel_31,"I'm sorry, but the provided reviews do not mention whether Hotel 31 is pet-friendly."
usa_new york city_hotel_373,Hotel 373 is a pet-friendly hotel with a $100 pet charge for each stay.
usa_new york city_hotel_41_at_times_square,"I am sorry, but none of the provided reviews mention if Hotel 41 is pet-friendly."
usa_new york city_hotel_99,"There is no mention of the hotel being pet-friendly. Some reviews mention that the hotel was under construction, had fire safety issues, and was closed down by the fire department at one point."
usa_new york city_hotel_beacon,"I am sorry, but the document does not mention if this hotel is pet-friendly."
usa_new york city_hotel_chandler,"I am sorry, but none of the reviews mention if this hotel is pet-friendly."
usa_new york city_hotel_deauville,"I am sorry, but none of the hotel reviews mention if the Hotel Deauville is pet-friendly."
usa_new york city_hotel_east_houston,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_hotel_elysee,"I am sorry, but the document does not mention if this hotel is pet-friendly."
usa_new york city_hotel_gansevoort,This hotel is pet-friendly. One review mentions traveling with a dog and having a great experience.
usa_new york city_hotel_giraffe,"I am sorry, but none of the provided reviews mention whether Hotel Giraffe is pet-friendly."
usa_new york city_hotel_grand_union,"I am sorry, but none of the hotel reviews mention whether or not the Hotel Grand Union is pet-friendly."
usa_new york city_hotel_indigo_new_york_city_chelsea,"There is no mention of the hotel being pet-friendly in the reviews. The reviews focus on the location, room size, amenities, and service quality."
usa_new york city_hotel_mela,"I am sorry, but the provided reviews do not contain any information about the hotel's pet policy. Therefore, I cannot recommend this hotel as pet-friendly based on the provided text."
usa_new york city_hotel_metro,"I'm sorry, but I'm unable to find any information about this hotel being pet-friendly from the provided reviews."
usa_new york city_hotel_newton,"I am sorry, but I could not find information about this hotel being pet-friendly in the reviews."
usa_new york city_hotel_on_rivington,"There is no mention of the hotel being pet-friendly. Therefore, I cannot provide a summary that extracts information relevant to the query."
usa_new york city_hotel_reserve,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_hotel_st_james,"I am sorry, but I did not find any information about this hotel being pet-friendly in the reviews. This hotel is located close to Times Square and many attractions, and while it is a budget hotel with few amenities, it has clean rooms."
usa_new york city_hotel_stanford,"I am sorry, but none of the hotel reviews mention information about the hotel being pet-friendly."
usa_new york city_hotel_wales,Hotel Wales is a dog-friendly hotel. Some guests stayed at the hotel because it was dog friendly.
usa_new york city_hudson_hotel,"I am sorry, but there is no information about this hotel being pet-friendly in the provided reviews."
usa_new york city_ink48_a_kimpton_hotel,"I am sorry, but none of the provided hotel reviews mention whether or not the hotel is pet-friendly."
usa_new york city_inn_new_york_city,"I am sorry, but the provided reviews do not mention whether Inn New York City is pet-friendly."
usa_new york city_intercontinental_the_barclay_new_york,"I am sorry, but none of the provided hotel reviews mention whether the hotel is pet-friendly or not. Therefore, I cannot fulfill the request."
usa_new york city_jumeirah_essex_house,"I am sorry, but there is no information about whether this hotel is pet-friendly in the reviews."
usa_new york city_kitano_new_york,Affinia Gardens is a non-smoking and pet-friendly hotel.
usa_new york city_la_quinta_manhattan,There is no information about the hotel being pet-friendly.
usa_new york city_lafayette_house,"I am sorry, there is no mention of the hotel being pet-friendly in the reviews."
usa_new york city_le_parker_meridien,"Le Parker Meridien ""accepts pets"" but several reviews mention an ""unfriendly staff"" towards pet owners, as well as repetitive questioning, leading to the feeling of being an inconvenience; some reviewers recommended staying elsewhere with pets. The hotel does not have a weight limit for pet, and was found to be ""okay"" for pets by one reviewer."
usa_new york city_library_hotel,"I'm sorry, but the reviews do not mention whether The Library Hotel is pet-friendly."
usa_new york city_loews_regency_hotel,"Loews Regency is a pet-friendly hotel that provides pet menus and welcomes pets, sometimes with a fee of $25. Some reviewers found the hotel very accommodating to pets, while one reported that the hotel mistreated their small dog."
usa_new york city_lowell_hotel,The Lowell is pet-friendly and one reviewer mentioned staying there at Christmas with their Pekingese. The hotel is located near Central Park.
usa_new york city_mandarin_oriental_new_york,There is no mention of pet-friendliness in the reviews.
usa_new york city_milford_plaza_hotel,"I am sorry, but the provided reviews do not contain information about the hotel's pet-friendliness."
usa_new york city_millenium_hilton,"I am sorry, but the hotel reviews do not contain any information about whether this hotel is pet-friendly. Therefore, I cannot make a recommendation."
usa_new york city_millennium_hotel_broadway,One review mentioned that the hotel is pet friendly for pets under 20lbs. There was also a review mentioning there were no places to sit in the lobby.
usa_new york city_millennium_un_plaza_hotel,"I am sorry, but the provided reviews do not contain information about whether this hotel is pet-friendly."
usa_new york city_moderne_hotel,There is no mention of pets in the hotel reviews.
usa_new york city_morgans_hotel,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_murray_hill_east_suites,I saw many people with dogs – this is a true residential neighborhood. They are in a good neighborhood with all the conveniences.
usa_new york city_murray_hill_inn,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_new_york_marriott_downtown,There is no mention of this hotel being pet-friendly in the reviews.
usa_new york city_new_york_marriott_east_side,There is no mention of this hotel being pet-friendly in the reviews.
usa_new york city_new_york_marriott_marquis,"I am sorry, but the reviews do not contain information about pet-friendliness. Therefore, I cannot provide a summary about that topic."
usa_new york city_new_york_palace_hotel,"I'm sorry, but I did not find any information about this hotel being pet-friendly in the reviews."
usa_new york city_night_hotel,This hotel is pet-friendly but reviews do not mention specific details.
usa_new york city_novotel_new_york_times_square,There is no mention of this hotel being pet-friendly.
usa_new york city_off_soho_suites,"Off Soho Suites is a pet-friendly hotel that does not charge extra for pets. It offers roomy accommodations with a kitchen, which can help save money on food costs."
usa_new york city_omni_berkshire_place,"I am sorry, but none of the hotel reviews mention if the hotel is pet-friendly."
usa_new york city_on_the_ave_hotel,"I am sorry, but I did not find any information about this hotel being pet-friendly in the reviews."
usa_new york city_park_79_hotel,There is no information about the hotel being pet-friendly.
usa_new york city_park_central,"This hotel does not mention any pet-friendly policies. The reviews focus on the hotel's location, cleanliness, and service."
usa_new york city_park_south_hotel,This hotel does not have a pet-friendly policy. There is no mention of pets in the reviews.
usa_new york city_peninsula_new_york,"I am sorry, but none of the hotel reviews mention whether the hotel is pet-friendly."
usa_new york city_phillips_club,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_plaza_athenee_hotel,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_radisson_martinique_on_broadway,The hotel welcomes pets and many doormen are friendly.
usa_new york city_ramada_eastside,There is no mention of pets in any of the reviews.
usa_new york city_red_roof_inn_manhattan,"I am sorry, but none of the provided hotel reviews mention whether the hotel is pet-friendly."
usa_new york city_renaissance_new_york_hotel_57,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_renaissance_new_york_hotel_times_square,There is no information about the hotel being pet-friendly.
usa_new york city_residence_inn_by_marriott_times_square_new_york,"The Residence Inn NYC is a pet-friendly hotel. One reviewer mentioned they traveled with their dog, and everyone in the hotel loved her."
usa_new york city_ritz_carlton_battery_park,"I am sorry, but none of the hotel reviews mention whether it is pet-friendly."
usa_new york city_rockefeller_center_hotel,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_roger_smith_hotel,I did not find any information about this hotel being pet-friendly in the reviews.
usa_new york city_roger_williams_hotel,"I'm sorry, but there is no mention of the Roger Williams hotel being pet-friendly in the reviews."
usa_new york city_room_mate_grace,"I'm sorry, but there is no information about the pet-friendliness of this hotel in the reviews."
usa_new york city_royalton_hotel_new_york_city,"I am sorry, but none of the provided reviews mention whether or not the Royalton Hotel is pet-friendly."
usa_new york city_salisbury_hotel,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_san_carlos_hotel,"I am sorry, but none of the hotel reviews mention whether the hotel is pet-friendly."
usa_new york city_seafarers_international_house,"There is no mention of the hotel being pet-friendly in the reviews. The hotel offers basic, clean, and affordable rooms in a central location near Union Square."
usa_new york city_sheraton_new_york_hotel_towers,"The Sheraton New York Hotel and Towers is pet-friendly and arranges for doggie beds, food, and water dishes. One reviewer mentioned they were initially hesitant to bring their two small dogs to NYC but the hotel made it easy and made them feel very welcome."
usa_new york city_skyline_hotel,The Skyline Hotel is pet-friendly with a refundable deposit of $200.00. Reviewers indicate the hotel offers an indoor pool and is in a convenient location.
usa_new york city_smyth_hotel_a_thompson_hotel,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_sofitel_new_york,The Sofitel New York is a pet-friendly hotel. It is clean and takes extraordinary measures to sanitize rooms that have had a pet in them.
usa_new york city_soho_grand_hotel,"The Soho Grand is a pet-friendly hotel that provides pet beds and stainless steel bowls in the rooms, and also offers pet food on the menu. Notably, dogs are allowed in the lobby and bar areas."
usa_new york city_soho_house_new_york,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_stay,There is no mention of the hotel being pet-friendly. The hotel is located close to Times Square and has small rooms.
usa_new york city_the_alex_hotel,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_the_belvedere,"I am sorry, but the document does not contain information about hotels allowing pets."
usa_new york city_the_benjamin,"The Benjamin is a dog-friendly hotel that offers doggie beds and bowls; however, the lack of grass in the surrounding area may be an issue. They have one floor for guests with dogs."
usa_new york city_the_blakely_new_york,I did not find any information about this hotel being pet-friendly in the reviews.
usa_new york city_the_bowery_hotel,"While pets are mentioned as being present at the hotel, no specific pet-friendly policies or amenities are described. One review mentions that the hotel seemed to cater more to dogs than children."
usa_new york city_the_bryant_park,I did not find any information about this hotel being pet-friendly.
usa_new york city_the_carlton,I did not find any information about this hotel being pet-friendly.
usa_new york city_the_carlyle_a_rosewood_hotel,"One review mentions that the only complaint the reviewer had was that the tenant in the residential apartment next to their room had a small dog that barked several times during the night. As the Carlyle is also a residential building which has hotel rooms right next to residential apartments, guests may encounter dogs during their stay."
usa_new york city_the_franklin,"Pets are allowed at the hotel, but one reviewer reported that their son developed terrible allergies during their stay, so it may be necessary to request a pet-free room. The corridors and rooms are small, which may make it difficult to maneuver an industrial vacuum cleaner around the hotel to clean up after pets."
usa_new york city_the_french_quarters_guest_apartments,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_the_gem_hotel_chelsea,"There is no mention of pets in the reviews. The hotel is in Chelsea and rooms are small, but clean."
usa_new york city_the_gem_hotel_midtown_west,There is no mention of pets in the hotel reviews.
usa_new york city_the_gem_hotel_soho,"I am sorry, but none of the hotel reviews mention whether or not the hotel is pet-friendly."
usa_new york city_the_grant_hotel,"I am sorry, but none of the reviews mention whether this hotel is pet-friendly."
usa_new york city_the_hampton_inn_times_square_north,There is no information about the hotel being pet-friendly in the reviews.
usa_new york city_the_helmsley_carlton_house,"There is no mention of whether this hotel is pet-friendly in the reviews. The hotel offers spacious rooms, some with kitchenettes and balconies, and is located near Central Park."
usa_new york city_the_helmsley_park_lane,There is no mention of the hotel being pet-friendly. The hotel is located across the road from Central Park and near subway stops.
usa_new york city_the_herald_square_hotel,"I'm sorry, but I am unable to determine whether this hotel is pet-friendly from the provided reviews."
usa_new york city_the_hotel_91,There is no mention of the hotel being pet-friendly in the reviews. The hotel is located in Chinatown and is known for being clean and relatively inexpensive.
usa_new york city_the_hotel_at_times_square,"I am sorry, but the hotel reviews do not mention if the hotel is pet-friendly."
usa_new york city_the_inn_at_irving_place,"I am sorry, but none of the reviews mention whether the Inn at Irving Place is pet-friendly."
usa_new york city_the_iroquois,There is no mention of pet-friendliness in these hotel reviews.
usa_new york city_the_jane,"I am sorry, but none of the hotel reviews mention if the hotel is pet-friendly."
usa_new york city_the_kimberly_hotel,There is no mention of pets being allowed at this hotel.
usa_new york city_the_lombardy,There is no mention of pets in any of the provided hotel reviews.
usa_new york city_the_london_nyc,"I am sorry, but none of the hotel reviews mention pet-friendliness."
usa_new york city_the_lucerne_hotel,"I am sorry, but there is no information about whether this hotel is pet-friendly in the reviews."
usa_new york city_the_manhattan_club,There is no mention of pets in the reviews.
usa_new york city_the_mansfield,"The Mansfield Hotel offers an extremely impressive number of pet-friendly services, including transporting your pet from point A to B without you."
usa_new york city_the_marcel_at_gramercy,"I am sorry, but the provided reviews do not mention whether or not this hotel is pet-friendly."
usa_new york city_the_maritime_hotel,"The Maritime Hotel is pet-friendly. There is no extra charge for pets' stay, even for a Golden Retriever over 20 lbs."
usa_new york city_the_mark,"I am sorry, but none of the hotel reviews mention whether the hotel is pet-friendly."
usa_new york city_the_marmara_manhattan_luxury_hotel_residence,"The Marmara Manhattan is a pet-friendly apartment-style hotel, as one review mentions bringing their dog. The hotel offers spacious studios and suites with full kitchens, catering to extended stays."
usa_new york city_the_mave,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_the_mercer_hotel,There is no mention of the hotel being pet-friendly in the reviews.
usa_new york city_the_michelangelo_hotel,"I am sorry, but I cannot fulfill that request. There is no indication in the provided reviews of whether or not this hotel is pet-friendly."
usa_new york city_the_milburn_hotel,"I am sorry, but I am unable to determine if this hotel is pet-friendly from the text provided."
usa_new york city_the_muse_hotel_new_york_a_kimpton_hotel,The Muse Hotel is pet-friendly. One review mentions that the hotel has a pet-friendly program.
usa_new york city_the_new_york_helmsley,The NY Helmsley is pet-friendly with no additional fee. The staff is friendly and happy to meet dogs.
usa_new york city_the_new_yorker_hotel,"I am sorry, but I did not find any information about this hotel being pet-friendly."
usa_new york city_the_pierre,"I am sorry, but none of the reviews mention whether this hotel is pet-friendly."
usa_new york city_the_plaza,There is no information about this hotel being pet-friendly in the reviews.
usa_new york city_the_pod_hotel,"This hotel does not appear to be pet-friendly as none of the reviews mention accommodations for pets. The reviews focus on the hotel's small rooms, cleanliness, modern decor, and convenient location."
usa_new york city_the_premier,There is no mention of the hotel being pet-friendly in the reviews. The reviews do mention that the hotel is located in Times Square and has clean rooms.
usa_new york city_the_ritz_carlton_new_york_central_park,"I am sorry, but I am unable to provide information about whether this hotel is pet-friendly from the text provided."
usa_new york city_the_roosevelt_hotel,"I'm sorry, but I cannot answer the query as the hotel reviews do not mention whether the hotel is pet-friendly."
usa_new york city_the_sherry_netherland_hotel,"I'm sorry, but none of the hotel reviews mention whether or not the Sherry-Netherland is pet-friendly."
usa_new york city_the_shoreham,There is no mention of the hotel being pet-friendly in the reviews. The hotel is centrally located and has a modern design.
usa_new york city_the_st_regis_hotel_new_york,"I am sorry, but I am unable to fulfill that request. There is no mention of the hotel's pet policy in the reviews."
usa_new york city_the_standard_new_york,"I stayed here for five nights, with my dog, who garnered far more attention than I did from the staff. The best thing about this hotel was the staff in every situation they were very friendly and accommodating."
usa_new york city_the_surrey,"I am sorry, but the document does not contain any information about pets being allowed at this hotel. Therefore, I cannot fulfill that request."
usa_new york city_the_sylvan_guest_house,"I'm sorry, none of the reviews mention whether this hotel is pet-friendly."
usa_new york city_the_time,This hotel is pet-friendly. One reviewer mentioned they originally picked this hotel because they allowed them to bring their dog.
usa_new york city_the_waldorf_astoria,Small pets are allowed for an additional fee.
usa_new york city_the_westin_new_york_at_times_square,"I am sorry, but there is no mention of hotels allowing pets in the reviews you provided."
usa_new york city_thirty_thirty_hotel,"The Thirty Thirty Hotel has a pet-friendly policy, as one reviewer mentioned they could have their daughter's cat as a companion during their stay."
usa_new york city_thompson_les,"There is no information about pets in the provided hotel reviews. Therefore, it is not possible to determine if this hotel is pet-friendly."
usa_new york city_travel_inn_hotel_new_york,"I'm sorry, but none of the provided reviews mention whether the Travel Inn is pet-friendly."
usa_new york city_tribeca_grand_hotel,The Tribeca Grand is a pet-friendly hotel that allows pets of any size and provides a dog bed and bowl in the room upon arrival; the hotel also offers pet walking and sitting services and allows pets in the church lounge. One reviewer mentioned staying there with two puppies.
usa_new york city_trump_international_hotel_and_tower,"I'm sorry, but none of the hotel reviews mention whether or not this hotel is pet-friendly."
