Query,Hotel,Relevance Score
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,3
What are the best hotels for an unforgettable vacation?,can_montreal_holiday_inn_express_montreal_centre_ville,3
What are the best hotels for an unforgettable vacation?,can_montreal_opus_hotel_montreal,3
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_opus_hotel_montreal,3
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_springhill_suites_old_montreal,3
What are the best hotels for an unforgettable vacation?,can_montreal_springhill_suites_old_montreal,3
What are the best hotels for an unforgettable vacation?,can_montreal_chateau_de_l_argoat,3
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_chateau_de_l_argoat,3
What are the best hotels for an unforgettable vacation?,can_montreal_fairmont_the_queen_elizabeth,3
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_fairmont_the_queen_elizabeth,3
What are the best hotels for an unforgettable vacation?,can_montreal_delta_centre_ville,2
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_delta_centre_ville,2
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_delta_montreal_hotel,3
What are the best hotels for an unforgettable vacation?,can_montreal_delta_montreal_hotel,3
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_auberge_bonaparte,3
What are the best hotels for an unforgettable vacation?,can_montreal_auberge_bonaparte,3
What are the best hotels for an unforgettable vacation?,can_montreal_novotel_montreal_center,2
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_novotel_montreal_center,2
What are the best hotels for an unforgettable vacation?,can_montreal_holiday_inn_montreal_midtown,2
What are the best hotels for an unforgettable vacation?,can_quebec_montreal_holiday_inn_montreal_midtown,2
Recommend a hotel that stands out from all others.,can_montreal_le_square_phillips_hotel_suites,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_le_square_phillips_hotel_suites,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_loews_hotel_vogue,3
Recommend a hotel that stands out from all others.,can_montreal_loews_hotel_vogue,3
Recommend a hotel that stands out from all others.,can_montreal_sofitel_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_sofitel_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_le_place_d_armes_hotel_suites,3
Recommend a hotel that stands out from all others.,can_montreal_le_place_d_armes_hotel_suites,3
Recommend a hotel that stands out from all others.,can_montreal_hyatt_regency_montreal,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_hyatt_regency_montreal,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_hotel_omni_mont_royal,3
Recommend a hotel that stands out from all others.,can_montreal_hotel_omni_mont_royal,3
Recommend a hotel that stands out from all others.,can_montreal_w_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_w_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_hotel_gault,3
Recommend a hotel that stands out from all others.,can_montreal_hotel_gault,3
Recommend a hotel that stands out from all others.,can_montreal_hilton_montreal_bonaventure,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_hilton_montreal_bonaventure,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_sheraton_le_centre_montreal_hotel,2
Recommend a hotel that stands out from all others.,can_montreal_sheraton_le_centre_montreal_hotel,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_hotel_nelligan,3
Recommend a hotel that stands out from all others.,can_montreal_hotel_nelligan,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_auberge_du_vieux_port,3
Recommend a hotel that stands out from all others.,can_montreal_auberge_du_vieux_port,3
Recommend a hotel that stands out from all others.,can_montreal_hotel_xixe_siecle,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_hotel_xixe_siecle,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_intercontinental_montreal,3
Recommend a hotel that stands out from all others.,can_montreal_intercontinental_montreal,3
Recommend a hotel that stands out from all others.,can_montreal_delta_centre_ville,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_delta_centre_ville,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_embassy_suites_montreal,3
Recommend a hotel that stands out from all others.,can_montreal_embassy_suites_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,3
Recommend a hotel that stands out from all others.,can_montreal_residence_inn_by_marriott_montreal_downtown,3
Recommend a hotel that stands out from all others.,can_montreal_marriott_chateau_champlain,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_marriott_chateau_champlain,3
Recommend a hotel that stands out from all others.,can_montreal_le_cantlie_suites_hotel,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_le_cantlie_suites_hotel,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_delta_montreal_hotel,2
Recommend a hotel that stands out from all others.,can_montreal_delta_montreal_hotel,2
Recommend a hotel that stands out from all others.,can_montreal_le_saint_sulpice,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_le_saint_sulpice,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_hotel_st_paul,3
Recommend a hotel that stands out from all others.,can_montreal_hotel_st_paul,3
Recommend a hotel that stands out from all others.,can_montreal_opus_hotel_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_opus_hotel_montreal,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_hotel_du_fort,3
Recommend a hotel that stands out from all others.,can_montreal_hotel_du_fort,3
Recommend a hotel that stands out from all others.,can_montreal_fairmont_the_queen_elizabeth,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_fairmont_the_queen_elizabeth,3
Recommend a hotel that stands out from all others.,can_montreal_ritz_carlton_montreal,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_ritz_carlton_montreal,2
Recommend a hotel that stands out from all others.,can_montreal_chateau_de_l_argoat,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_chateau_de_l_argoat,3
Recommend a hotel that stands out from all others.,can_quebec_montreal_springhill_suites_old_montreal,3
Recommend a hotel that stands out from all others.,can_montreal_springhill_suites_old_montreal,3
Recommend a hotel that stands out from all others.,can_montreal_novotel_montreal_center,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_novotel_montreal_center,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,1
Recommend a hotel that stands out from all others.,can_montreal_holiday_inn_express_montreal_centre_ville,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_auberge_bonaparte,3
Recommend a hotel that stands out from all others.,can_montreal_auberge_bonaparte,3
Recommend a hotel that stands out from all others.,can_montreal_holiday_inn_montreal_midtown,2
Recommend a hotel that stands out from all others.,can_quebec_montreal_holiday_inn_montreal_midtown,2
I want a luxury experience.,can_quebec_montreal_hotel_gault,3
I want a luxury experience.,can_montreal_hotel_gault,3
I want a luxury experience.,can_quebec_montreal_loews_hotel_vogue,3
I want a luxury experience.,can_montreal_loews_hotel_vogue,3
I want a luxury experience.,can_quebec_montreal_hotel_omni_mont_royal,3
I want a luxury experience.,can_montreal_hotel_omni_mont_royal,3
I want a luxury experience.,can_montreal_le_square_phillips_hotel_suites,2
I want a luxury experience.,can_quebec_montreal_le_square_phillips_hotel_suites,2
I want a luxury experience.,can_montreal_le_saint_sulpice,3
I want a luxury experience.,can_quebec_montreal_le_saint_sulpice,3
I want a luxury experience.,can_montreal_marriott_chateau_champlain,2
I want a luxury experience.,can_quebec_montreal_marriott_chateau_champlain,2
I want a luxury experience.,can_montreal_sofitel_montreal,3
I want a luxury experience.,can_quebec_montreal_sofitel_montreal,3
I want a luxury experience.,can_quebec_montreal_le_place_d_armes_hotel_suites,3
I want a luxury experience.,can_montreal_le_place_d_armes_hotel_suites,3
I want a luxury experience.,can_montreal_w_montreal,3
I want a luxury experience.,can_quebec_montreal_w_montreal,3
I want a luxury experience.,can_quebec_montreal_intercontinental_montreal,3
I want a luxury experience.,can_montreal_intercontinental_montreal,3
I want a luxury experience.,can_montreal_hyatt_regency_montreal,2
I want a luxury experience.,can_quebec_montreal_hyatt_regency_montreal,2
I want a luxury experience.,can_quebec_montreal_sheraton_le_centre_montreal_hotel,2
I want a luxury experience.,can_montreal_sheraton_le_centre_montreal_hotel,2
I want a luxury experience.,can_quebec_montreal_hotel_nelligan,3
I want a luxury experience.,can_montreal_hotel_nelligan,3
I want a luxury experience.,can_montreal_le_cantlie_suites_hotel,2
I want a luxury experience.,can_quebec_montreal_le_cantlie_suites_hotel,2
I want a luxury experience.,can_montreal_fairmont_the_queen_elizabeth,3
I want a luxury experience.,can_quebec_montreal_fairmont_the_queen_elizabeth,3
I want a luxury experience.,can_quebec_montreal_hotel_st_paul,3
I want a luxury experience.,can_montreal_hotel_st_paul,3
I want a luxury experience.,can_quebec_montreal_auberge_du_vieux_port,3
I want a luxury experience.,can_montreal_auberge_du_vieux_port,3
I want a luxury experience.,can_montreal_hilton_montreal_bonaventure,2
I want a luxury experience.,can_quebec_montreal_hilton_montreal_bonaventure,2
I want a luxury experience.,can_montreal_residence_inn_by_marriott_montreal_downtown,1
I want a luxury experience.,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,0
I want a luxury experience.,can_quebec_montreal_springhill_suites_old_montreal,1
I want a luxury experience.,can_montreal_springhill_suites_old_montreal,1
I want a luxury experience.,can_montreal_hotel_xixe_siecle,3
I want a luxury experience.,can_quebec_montreal_hotel_xixe_siecle,3
I want a luxury experience.,can_montreal_delta_centre_ville,2
I want a luxury experience.,can_quebec_montreal_delta_centre_ville,2
I want a luxury experience.,can_quebec_montreal_delta_montreal_hotel,2
I want a luxury experience.,can_montreal_delta_montreal_hotel,2
I want a luxury experience.,can_montreal_chateau_de_l_argoat,1
I want a luxury experience.,can_quebec_montreal_chateau_de_l_argoat,1
I want a luxury experience.,can_montreal_ritz_carlton_montreal,3
I want a luxury experience.,can_quebec_montreal_ritz_carlton_montreal,3
I want a luxury experience.,can_montreal_embassy_suites_montreal,3
I want a luxury experience.,can_quebec_montreal_embassy_suites_montreal,3
I want a luxury experience.,can_montreal_opus_hotel_montreal,3
I want a luxury experience.,can_quebec_montreal_opus_hotel_montreal,3
I want a luxury experience.,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
I want a luxury experience.,can_montreal_holiday_inn_express_montreal_centre_ville,0
I want a luxury experience.,can_quebec_montreal_hotel_du_fort,1
I want a luxury experience.,can_montreal_hotel_du_fort,1
I want a luxury experience.,can_quebec_montreal_auberge_bonaparte,3
I want a luxury experience.,can_montreal_auberge_bonaparte,3
I want a luxury experience.,can_montreal_novotel_montreal_center,1
I want a luxury experience.,can_quebec_montreal_novotel_montreal_center,1
I want a luxury experience.,can_montreal_holiday_inn_montreal_midtown,0
I want a luxury experience.,can_quebec_montreal_holiday_inn_montreal_midtown,0
Where can I find a hotel that balances luxury and affordability?,can_montreal_le_square_phillips_hotel_suites,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_le_square_phillips_hotel_suites,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_loews_hotel_vogue,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_loews_hotel_vogue,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_hyatt_regency_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hyatt_regency_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_marriott_chateau_champlain,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_marriott_chateau_champlain,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_hilton_montreal_bonaventure,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hilton_montreal_bonaventure,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hotel_gault,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_hotel_gault,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hotel_omni_mont_royal,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_hotel_omni_mont_royal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_sheraton_le_centre_montreal_hotel,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_sheraton_le_centre_montreal_hotel,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_sofitel_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_sofitel_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_w_montreal,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_w_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_le_place_d_armes_hotel_suites,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_le_place_d_armes_hotel_suites,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_residence_inn_by_marriott_montreal_downtown,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_fairmont_the_queen_elizabeth,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_fairmont_the_queen_elizabeth,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_delta_montreal_hotel,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_delta_montreal_hotel,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_le_cantlie_suites_hotel,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_le_cantlie_suites_hotel,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_delta_centre_ville,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_delta_centre_ville,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_intercontinental_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_intercontinental_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hotel_nelligan,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_hotel_nelligan,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hotel_st_paul,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_hotel_st_paul,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_hotel_xixe_siecle,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hotel_xixe_siecle,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_le_saint_sulpice,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_le_saint_sulpice,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_auberge_du_vieux_port,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_auberge_du_vieux_port,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_hotel_du_fort,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_hotel_du_fort,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_ritz_carlton_montreal,1
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_ritz_carlton_montreal,1
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_springhill_suites_old_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_springhill_suites_old_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_holiday_inn_express_montreal_centre_ville,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_chateau_de_l_argoat,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_chateau_de_l_argoat,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_novotel_montreal_center,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_novotel_montreal_center,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_opus_hotel_montreal,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_opus_hotel_montreal,1
Where can I find a hotel that balances luxury and affordability?,can_montreal_holiday_inn_montreal_midtown,2
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_holiday_inn_montreal_midtown,2
Where can I find a hotel that balances luxury and affordability?,can_montreal_embassy_suites_montreal,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_embassy_suites_montreal,3
Where can I find a hotel that balances luxury and affordability?,can_quebec_montreal_auberge_bonaparte,3
Where can I find a hotel that balances luxury and affordability?,can_montreal_auberge_bonaparte,2
What are the top hotels for a scenic retreat?,can_montreal_le_square_phillips_hotel_suites,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_le_square_phillips_hotel_suites,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_hotel_omni_mont_royal,2
What are the top hotels for a scenic retreat?,can_montreal_hotel_omni_mont_royal,2
What are the top hotels for a scenic retreat?,can_montreal_hilton_montreal_bonaventure,3
What are the top hotels for a scenic retreat?,can_quebec_montreal_hilton_montreal_bonaventure,3
What are the top hotels for a scenic retreat?,can_quebec_montreal_sheraton_le_centre_montreal_hotel,1
What are the top hotels for a scenic retreat?,can_montreal_sheraton_le_centre_montreal_hotel,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_loews_hotel_vogue,1
What are the top hotels for a scenic retreat?,can_montreal_loews_hotel_vogue,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_hotel_nelligan,3
What are the top hotels for a scenic retreat?,can_montreal_hotel_nelligan,3
What are the top hotels for a scenic retreat?,can_montreal_hyatt_regency_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_hyatt_regency_montreal,0
What are the top hotels for a scenic retreat?,can_montreal_sofitel_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_sofitel_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_le_place_d_armes_hotel_suites,2
What are the top hotels for a scenic retreat?,can_montreal_le_place_d_armes_hotel_suites,2
What are the top hotels for a scenic retreat?,can_montreal_fairmont_the_queen_elizabeth,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_fairmont_the_queen_elizabeth,2
What are the top hotels for a scenic retreat?,can_montreal_marriott_chateau_champlain,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_marriott_chateau_champlain,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_auberge_du_vieux_port,3
What are the top hotels for a scenic retreat?,can_montreal_auberge_du_vieux_port,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_hotel_gault,1
What are the top hotels for a scenic retreat?,can_montreal_hotel_gault,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,0
What are the top hotels for a scenic retreat?,can_montreal_residence_inn_by_marriott_montreal_downtown,0
What are the top hotels for a scenic retreat?,can_montreal_le_cantlie_suites_hotel,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_le_cantlie_suites_hotel,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_hotel_du_fort,1
What are the top hotels for a scenic retreat?,can_montreal_hotel_du_fort,0
What are the top hotels for a scenic retreat?,can_montreal_le_saint_sulpice,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_le_saint_sulpice,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_springhill_suites_old_montreal,1
What are the top hotels for a scenic retreat?,can_montreal_springhill_suites_old_montreal,1
What are the top hotels for a scenic retreat?,can_montreal_chateau_de_l_argoat,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_chateau_de_l_argoat,2
What are the top hotels for a scenic retreat?,can_montreal_hotel_xixe_siecle,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_hotel_xixe_siecle,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_intercontinental_montreal,2
What are the top hotels for a scenic retreat?,can_montreal_intercontinental_montreal,2
What are the top hotels for a scenic retreat?,can_montreal_delta_centre_ville,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_delta_centre_ville,1
What are the top hotels for a scenic retreat?,can_montreal_w_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_w_montreal,2
What are the top hotels for a scenic retreat?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,0
What are the top hotels for a scenic retreat?,can_montreal_holiday_inn_express_montreal_centre_ville,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_delta_montreal_hotel,1
What are the top hotels for a scenic retreat?,can_montreal_delta_montreal_hotel,1
What are the top hotels for a scenic retreat?,can_montreal_novotel_montreal_center,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_novotel_montreal_center,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_hotel_st_paul,1
What are the top hotels for a scenic retreat?,can_montreal_hotel_st_paul,1
What are the top hotels for a scenic retreat?,can_montreal_embassy_suites_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_embassy_suites_montreal,1
What are the top hotels for a scenic retreat?,can_montreal_opus_hotel_montreal,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_opus_hotel_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_auberge_bonaparte,2
What are the top hotels for a scenic retreat?,can_montreal_auberge_bonaparte,2
What are the top hotels for a scenic retreat?,can_montreal_holiday_inn_montreal_midtown,0
What are the top hotels for a scenic retreat?,can_quebec_montreal_holiday_inn_montreal_midtown,0
What are the top hotels for a scenic retreat?,can_montreal_ritz_carlton_montreal,1
What are the top hotels for a scenic retreat?,can_quebec_montreal_ritz_carlton_montreal,1
Where can I stay to get the best of both city and nature?,can_montreal_fairmont_the_queen_elizabeth,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_fairmont_the_queen_elizabeth,2
Where can I stay to get the best of both city and nature?,can_montreal_le_square_phillips_hotel_suites,1
Where can I stay to get the best of both city and nature?,can_quebec_montreal_le_square_phillips_hotel_suites,1
Where can I stay to get the best of both city and nature?,can_montreal_hilton_montreal_bonaventure,3
Where can I stay to get the best of both city and nature?,can_quebec_montreal_hilton_montreal_bonaventure,3
Where can I stay to get the best of both city and nature?,can_montreal_marriott_chateau_champlain,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_marriott_chateau_champlain,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_sheraton_le_centre_montreal_hotel,2
Where can I stay to get the best of both city and nature?,can_montreal_sheraton_le_centre_montreal_hotel,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_loews_hotel_vogue,1
Where can I stay to get the best of both city and nature?,can_montreal_loews_hotel_vogue,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_hotel_omni_mont_royal,2
Where can I stay to get the best of both city and nature?,can_montreal_hotel_omni_mont_royal,3
Where can I stay to get the best of both city and nature?,can_quebec_montreal_hotel_du_fort,2
Where can I stay to get the best of both city and nature?,can_montreal_hotel_du_fort,1
Where can I stay to get the best of both city and nature?,can_quebec_montreal_hotel_nelligan,1
Where can I stay to get the best of both city and nature?,can_montreal_hotel_nelligan,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_intercontinental_montreal,2
Where can I stay to get the best of both city and nature?,can_montreal_intercontinental_montreal,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_holiday_inn_express_montreal_centre_ville,1
Where can I stay to get the best of both city and nature?,can_montreal_holiday_inn_express_montreal_centre_ville,1
Where can I stay to get the best of both city and nature?,can_montreal_hyatt_regency_montreal,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_hyatt_regency_montreal,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_le_place_d_armes_hotel_suites,2
Where can I stay to get the best of both city and nature?,can_montreal_le_place_d_armes_hotel_suites,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_residence_inn_by_marriott_montreal_downtown,1
Where can I stay to get the best of both city and nature?,can_montreal_residence_inn_by_marriott_montreal_downtown,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_delta_montreal_hotel,1
Where can I stay to get the best of both city and nature?,can_montreal_delta_montreal_hotel,2
Where can I stay to get the best of both city and nature?,can_montreal_delta_centre_ville,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_delta_centre_ville,2
Where can I stay to get the best of both city and nature?,can_montreal_sofitel_montreal,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_sofitel_montreal,2
Where can I stay to get the best of both city and nature?,can_quebec_montreal_springhill_suites_old_montreal,1
Where can I stay to get the best of both city and nature?,can_montreal_springhill_suites_old_montreal,1
Where can I stay to get the best of both city and nature?,can_montreal_w_montreal,1
